regions,periods,Tech,minact,minact_units,minact_notes
TO,2018,PUBBDGHSPNewSC______STDNGA_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGHSPNewWH______STDNGA_16,0,,
TO,2018,PUBBDGHSPOldAE______STDNGA_16,0.328806618,,
TO,2018,PUBBDGHSPOldSC______STDNGA_16,0.542992807,,
TO,2018,PUBBDGHSPOldSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDNGA_16,215.2719803,,
TO,2018,PUBBDGHSPOldWH______STDNGA_16,70.77304557,,
TO,2018,PUBBDGMUNNewAE______STDNGA_16,0,,
TO,2018,PUBBDGMUNNewSC______STDNGA_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2018,PUBBDGMUNOldAE______STDNGA_16,0.138196966,,
TO,2018,PUBBDGMUNOldSC______STDNGA_16,1.384583818,,
TO,2018,PUBBDGMUNOldSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDNGA_16,250.5194794,,
TO,2018,PUBBDGMUNOldWH______STDNGA_16,45.98915208,,
TO,2018,PUBBDGPSINewAE______STDNGA_16,0,,
TO,2018,PUBBDGPSINewSC______STDNGA_16,0,,
TO,2018,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2018,PUBBDGPSIOldAE______STDNGA_16,0.051897696,,
TO,2018,PUBBDGPSIOldSC______STDNGA_16,0.40337405,,
TO,2018,PUBBDGPSIOldSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDNGA_16,387.6878472,,
TO,2018,PUBBDGPSIOldWH______STDNGA_16,81.32579022,,
TO,2018,PUBBDGSBDNewAE______STDNGA_16,0,,
TO,2018,PUBBDGSBDNewSC______STDNGA_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2018,PUBBDGSBDOldAE______STDNGA_16,2.547490775,,
TO,2018,PUBBDGSBDOldSC______STDNGA_16,4.012603104,,
TO,2018,PUBBDGSBDOldSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDNGA_16,378.5118978,,
TO,2018,PUBBDGSBDOldWH______STDNGA_16,86.07536329,,
TO,2018,PUBBDGHSPNewSH_________DHE_16,0,,
TO,2018,PUBBDGHSPOldSH_________DHE_16,68.98020727,,
TO,2018,PUBBDGMUNNewSH_________DHE_16,0,,
TO,2018,PUBBDGMUNOldSH_________DHE_16,13.86263771,,
TO,2018,PUBBDGPSINewSH_________DHE_16,0,,
TO,2018,PUBBDGPSIOldSH_________DHE_16,181.0236993,,
TO,2018,PUBBDGSBDNewSH_________DHE_16,0,,
TO,2018,PUBBDGSBDOldSH_________DHE_16,45.0611082,,
TO,2018,PUBBDGHSPNewAE______STDELC_16,0,,
TO,2018,PUBBDGHSPNewAM______STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLILED___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSC______STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGHSPNewWH______STDELC_16,0,,
TO,2018,PUBBDGHSPOldAE______STDELC_16,6.049994432,,
TO,2018,PUBBDGHSPOldAM______STDELC_16,1.118970563,,
TO,2018,PUBBDGHSPOldLIFLC___STDELC_16,0.160907335,,
TO,2018,PUBBDGHSPOldLIFLU___STDELC_16,75.11503849,,
TO,2018,PUBBDGHSPOldLIHAL___STDELC_16,43.73999627,,
TO,2018,PUBBDGHSPOldLIINC___STDELC_16,140.4837029,,
TO,2018,PUBBDGHSPOldLILED___STDELC_16,0.005177809,,
TO,2018,PUBBDGHSPOldSC______STDELC_16,285.5992278,,
TO,2018,PUBBDGHSPOldSHFUR___STDELC_16,12.3661168,,
TO,2018,PUBBDGHSPOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGHSPOldSHPLT___STDELC_16,0.98289032,,
TO,2018,PUBBDGHSPOldWH______STDELC_16,4.771820388,,
TO,2018,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2018,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2018,PUBBDGMUNOldAE______STDELC_16,7.641157704,,
TO,2018,PUBBDGMUNOldAM______STDELC_16,2.486859484,,
TO,2018,PUBBDGMUNOldLIFLC___STDELC_16,0.342307032,,
TO,2018,PUBBDGMUNOldLIFLU___STDELC_16,49.27788535,,
TO,2018,PUBBDGMUNOldLIHAL___STDELC_16,28.18665739,,
TO,2018,PUBBDGMUNOldLIINC___STDELC_16,90.52963741,,
TO,2018,PUBBDGMUNOldLILED___STDELC_16,0.01101035,,
TO,2018,PUBBDGMUNOldSC______STDELC_16,209.7071607,,
TO,2018,PUBBDGMUNOldSHFUR___STDELC_16,10.45034119,,
TO,2018,PUBBDGMUNOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGMUNOldSHPLT___STDELC_16,2.224369471,,
TO,2018,PUBBDGMUNOldWH______STDELC_16,14.16934041,,
TO,2018,PUBBDGPSINewAE______STDELC_16,0,,
TO,2018,PUBBDGPSINewAM______STDELC_16,0,,
TO,2018,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2018,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2018,PUBBDGPSINewSC______STDELC_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGPSINewWH______STDELC_16,0,,
TO,2018,PUBBDGPSIOldAE______STDELC_16,3.573261638,,
TO,2018,PUBBDGPSIOldAM______STDELC_16,0.771507841,,
TO,2018,PUBBDGPSIOldLIFLC___STDELC_16,0,,
TO,2018,PUBBDGPSIOldLIFLU___STDELC_16,113.0799666,,
TO,2018,PUBBDGPSIOldLIHAL___STDELC_16,66.20430989,,
TO,2018,PUBBDGPSIOldLIINC___STDELC_16,212.6343711,,
TO,2018,PUBBDGPSIOldLILED___STDELC_16,0.461955529,,
TO,2018,PUBBDGPSIOldSC______STDELC_16,331.2091466,,
TO,2018,PUBBDGPSIOldSHFUR___STDELC_16,21.99229859,,
TO,2018,PUBBDGPSIOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGPSIOldSHPLT___STDELC_16,0.789318146,,
TO,2018,PUBBDGPSIOldWH______STDELC_16,3.233596942,,
TO,2018,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2018,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2018,PUBBDGSBDOldAE______STDELC_16,3.9182113,,
TO,2018,PUBBDGSBDOldAM______STDELC_16,1.654849104,,
TO,2018,PUBBDGSBDOldLIFLC___STDELC_16,0.244182864,,
TO,2018,PUBBDGSBDOldLIFLU___STDELC_16,83.12729626,,
TO,2018,PUBBDGSBDOldLIHAL___STDELC_16,48.26367017,,
TO,2018,PUBBDGSBDOldLIINC___STDELC_16,155.0127956,,
TO,2018,PUBBDGSBDOldLILED___STDELC_16,0.007853267,,
TO,2018,PUBBDGSBDOldSC______STDELC_16,251.6349653,,
TO,2018,PUBBDGSBDOldSHFUR___STDELC_16,16.56007572,,
TO,2018,PUBBDGSBDOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGSBDOldSHPLT___STDELC_16,1.697156468,,
TO,2018,PUBBDGSBDOldWH______STDELC_16,6.862751268,,
TO,2018,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGHSPOldWH______STDHFO_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGMUNOldWH______STDHFO_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGPSIOldWH______STDHFO_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGSBDOldWH______STDHFO_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGHSPOldWH______STDKER_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGMUNOldWH______STDKER_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGPSINewWH______STDKER_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGPSIOldWH______STDKER_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGSBDOldWH______STDKER_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDLFO_16,38.13541625,,
TO,2018,PUBBDGHSPOldWH______STDLFO_16,26.4874128,,
TO,2018,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGMUNOldWH______STDLFO_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDLFO_16,17.59345091,,
TO,2018,PUBBDGPSIOldWH______STDLFO_16,23.85021607,,
TO,2018,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGSBDOldWH______STDLFO_16,0,,
TO,2018,PUBBDGHSPNewAE______STDPRO_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGHSPOldAE______STDPRO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGMUNNewAE______STDPRO_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGMUNOldAE______STDPRO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGPSINewAE______STDPRO_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGPSIOldAE______STDPRO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGSBDNewAE______STDPRO_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGSBDOldAE______STDPRO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGHSPNewAE______STDNGA_16,0,,
TO,2019,PUBBDGHSPNewSC______STDNGA_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGHSPNewWH______STDNGA_16,0,,
TO,2019,PUBBDGHSPOldAE______STDNGA_16,0.493168352,,
TO,2019,PUBBDGHSPOldSC______STDNGA_16,0.814424517,,
TO,2019,PUBBDGHSPOldSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDNGA_16,220.30156,,
TO,2019,PUBBDGHSPOldWH______STDNGA_16,71.61538203,,
TO,2019,PUBBDGMUNNewAE______STDNGA_16,0,,
TO,2019,PUBBDGMUNNewSC______STDNGA_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2019,PUBBDGMUNOldAE______STDNGA_16,0.207291788,,
TO,2019,PUBBDGMUNOldSC______STDNGA_16,2.076784141,,
TO,2019,PUBBDGMUNOldSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDNGA_16,266.1955131,,
TO,2019,PUBBDGMUNOldWH______STDNGA_16,47.65841154,,
TO,2019,PUBBDGPSINewAE______STDNGA_16,0,,
TO,2019,PUBBDGPSINewSC______STDNGA_16,0,,
TO,2019,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2019,PUBBDGPSIOldAE______STDNGA_16,0.077735787,,
TO,2019,PUBBDGPSIOldSC______STDNGA_16,0.605030471,,
TO,2019,PUBBDGPSIOldSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDNGA_16,391.7777642,,
TO,2019,PUBBDGPSIOldWH______STDNGA_16,81.81904494,,
TO,2019,PUBBDGSBDNewAE______STDNGA_16,0,,
TO,2019,PUBBDGSBDNewSC______STDNGA_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2019,PUBBDGSBDOldAE______STDNGA_16,3.820788662,,
TO,2019,PUBBDGSBDOldSC______STDNGA_16,6.018843164,,
TO,2019,PUBBDGSBDOldSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDNGA_16,389.9155374,,
TO,2019,PUBBDGSBDOldWH______STDNGA_16,87.47726001,,
TO,2019,PUBBDGHSPNewSH_________DHE_16,0,,
TO,2019,PUBBDGHSPOldSH_________DHE_16,70.59185786,,
TO,2019,PUBBDGMUNNewSH_________DHE_16,0,,
TO,2019,PUBBDGMUNOldSH_________DHE_16,14.7300784,,
TO,2019,PUBBDGPSINewSH_________DHE_16,0,,
TO,2019,PUBBDGPSIOldSH_________DHE_16,182.9334207,,
TO,2019,PUBBDGSBDNewSH_________DHE_16,0,,
TO,2019,PUBBDGSBDOldSH_________DHE_16,46.41869651,,
TO,2019,PUBBDGHSPNewAE______STDELC_16,0,,
TO,2019,PUBBDGHSPNewAM______STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLILED___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSC______STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGHSPNewWH______STDELC_16,0,,
TO,2019,PUBBDGHSPOldAE______STDELC_16,9.074226684,,
TO,2019,PUBBDGHSPOldAM______STDELC_16,1.677800899,,
TO,2019,PUBBDGHSPOldLIFLC___STDELC_16,20.47560245,,
TO,2019,PUBBDGHSPOldLIFLU___STDELC_16,75.83989949,,
TO,2019,PUBBDGHSPOldLIHAL___STDELC_16,43.95270831,,
TO,2019,PUBBDGHSPOldLIINC___STDELC_16,141.1668894,,
TO,2019,PUBBDGHSPOldLILED___STDELC_16,0.008361985,,
TO,2019,PUBBDGHSPOldSC______STDELC_16,290.9877843,,
TO,2019,PUBBDGHSPOldSHFUR___STDELC_16,12.65504987,,
TO,2019,PUBBDGHSPOldSHHEP___STDELC_16,0,,
TO,2019,PUBBDGHSPOldSHPLT___STDELC_16,1.474260443,,
TO,2019,PUBBDGHSPOldWH______STDELC_16,4.807075966,,
TO,2019,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2019,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2019,PUBBDGMUNOldAE______STDELC_16,11.46057246,,
TO,2019,PUBBDGMUNOldAM______STDELC_16,3.730098722,,
TO,2019,PUBBDGMUNOldLIFLC___STDELC_16,13.31384597,,
TO,2019,PUBBDGMUNOldLIFLU___STDELC_16,50.61609752,,
TO,2019,PUBBDGMUNOldLIHAL___STDELC_16,28.57935876,,
TO,2019,PUBBDGMUNOldLIINC___STDELC_16,91.7909119,,
TO,2019,PUBBDGMUNOldLILED___STDELC_16,0.016891122,,
TO,2019,PUBBDGMUNOldSC______STDELC_16,220.4744783,,
TO,2019,PUBBDGMUNOldSHFUR___STDELC_16,11.1042621,,
TO,2019,PUBBDGMUNOldSHHEP___STDELC_16,0,,
TO,2019,PUBBDGMUNOldSHPLT___STDELC_16,3.336471597,,
TO,2019,PUBBDGMUNOldWH______STDELC_16,14.61211096,,
TO,2019,PUBBDGPSINewAE______STDELC_16,0,,
TO,2019,PUBBDGPSINewAM______STDELC_16,0,,
TO,2019,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2019,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2019,PUBBDGPSINewSC______STDELC_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGPSINewWH______STDELC_16,0,,
TO,2019,PUBBDGPSIOldAE______STDELC_16,5.352266551,,
TO,2019,PUBBDGPSIOldAM______STDELC_16,1.156665035,,
TO,2019,PUBBDGPSIOldLIFLC___STDELC_16,30.90794062,,
TO,2019,PUBBDGPSIOldLIFLU___STDELC_16,113.565032,,
TO,2019,PUBBDGPSIOldLIHAL___STDELC_16,66.34665338,,
TO,2019,PUBBDGPSIOldLIINC___STDELC_16,213.0915486,,
TO,2019,PUBBDGPSIOldLILED___STDELC_16,0.499478392,,
TO,2019,PUBBDGPSIOldSC______STDELC_16,334.016347,,
TO,2019,PUBBDGPSIOldSHFUR___STDELC_16,22.22432666,,
TO,2019,PUBBDGPSIOldSHHEP___STDELC_16,0,,
TO,2019,PUBBDGPSIOldSHPLT___STDELC_16,1.183907508,,
TO,2019,PUBBDGPSIOldWH______STDELC_16,3.25022097,,
TO,2019,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2019,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2019,PUBBDGSBDOldAE______STDELC_16,5.876910267,,
TO,2019,PUBBDGSBDOldAM______STDELC_16,2.481892073,,
TO,2019,PUBBDGSBDOldLIFLC___STDELC_16,22.62648471,,
TO,2019,PUBBDGSBDOldLIFLU___STDELC_16,84.17039246,,
TO,2019,PUBBDGSBDOldLIHAL___STDELC_16,48.56976907,,
TO,2019,PUBBDGSBDOldLIINC___STDELC_16,155.9959211,,
TO,2019,PUBBDGSBDOldLILED___STDELC_16,0.01243684,,
TO,2019,PUBBDGSBDOldSC______STDELC_16,257.7739195,,
TO,2019,PUBBDGSBDOldSHFUR___STDELC_16,17.05899949,,
TO,2019,PUBBDGSBDOldSHHEP___STDELC_16,0,,
TO,2019,PUBBDGSBDOldSHPLT___STDELC_16,2.545655788,,
TO,2019,PUBBDGSBDOldWH______STDELC_16,6.908780341,,
TO,2019,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGHSPOldWH______STDHFO_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGMUNOldWH______STDHFO_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGPSIOldWH______STDHFO_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGSBDOldWH______STDHFO_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2019,PUBBDGHSPOldWH______STDKER_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2019,PUBBDGMUNOldWH______STDKER_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGPSINewWH______STDKER_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2019,PUBBDGPSIOldWH______STDKER_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2019,PUBBDGSBDOldWH______STDKER_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDLFO_16,39.0264175,,
TO,2019,PUBBDGHSPOldWH______STDLFO_16,26.7360894,,
TO,2019,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGMUNOldWH______STDLFO_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDLFO_16,17.77907344,,
TO,2019,PUBBDGPSIOldWH______STDLFO_16,23.97881478,,
TO,2019,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGSBDOldWH______STDLFO_16,0,,
TO,2019,PUBBDGHSPNewAE______STDPRO_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGHSPOldAE______STDPRO_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGMUNNewAE______STDPRO_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGMUNOldAE______STDPRO_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGPSINewAE______STDPRO_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDPRO_16,0,,
