regions,periods,tech,maxcap,maxcap_units,maxcap_notes
TO,2047,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2047,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2048,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2048,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2048,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2048,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2048,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2048,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2048,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2048,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2048,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2048,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2048,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2048,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2048,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2048,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2048,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2048,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2049,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2049,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2049,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2049,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2049,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2049,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2049,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2049,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2049,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2049,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2049,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2049,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2049,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2049,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2049,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2049,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2050,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2050,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2050,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2050,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2050,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2050,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2050,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2050,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2050,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2050,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2050,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2050,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2050,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2050,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2050,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2050,INDBDGELCPRDWTDCESTD_23,240.5449262,,
