"Building capacity per subsector, per end use, per input energy, and per period"
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2023,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,41.36539692988506
2023,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,112.40693411761572
2023,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm,116.43659516482809
2023,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,126.73523267801387
2023,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm,15041.396937953834
2023,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,11466.348040782066
2023,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm,35.646946986554426
2023,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,64.8572754836972
2023,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,7727.053021936251
2023,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm,16186.233472710235
2023,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm,27.256885875104288
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,18.05060202517557
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,1327.6230627792443
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,187.45410908170155
2023,Commercial,Space Cooling,Central,___,Electricity,Energy Star,MW,1.2973807715275043
2023,Commercial,Space Cooling,Central,___,Electricity,High,MW,1.217158502570916
2023,Commercial,Space Cooling,Central,___,Electricity,Standard,MW,1.237070849386068
2023,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,MW,2.3376164382297007
2023,Commercial,Space Cooling,Central,___,Natural Gas,High,MW,2.2416313437683835
2023,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,2.406764987353954
2023,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,3.0761032026962103
2023,Commercial,Space Cooling,Wall,___,Electricity,High,MW,2.918804540382084
2023,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,17.768172340772157
2023,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,2.7473700520082978
2023,Commercial,Space Cooling,Window,___,Electricity,High,MW,1.6511365472704669
2023,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,103.36892295443499
2023,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,10.086583960430236
2023,Commercial,Space Cooling,___,___,District Cooling,___,MW,157.85783772473857
2023,Commercial,Space Cooling,___,___,Electricity,Standard,MW,828.0692236430186
2023,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,38.29037730831203
2023,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.5390368071533838
2023,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.5354615666002766
2023,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.5262120772654731
2023,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,8.032055707121392
2023,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,2.8006292082865265
2023,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,3.995745966546196
2023,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,4.049008726645032
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,MW,3.6905802166245762
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,17.702731943969138
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,512.2218035261445
2023,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,1187.785583248972
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,2503.3452184656785
2023,Commercial,Space Heating,Furnace,___,Propane,Energy Star,MW,4.053187591556911
2023,Commercial,Space Heating,Furnace,___,Propane,High,MW,47.07391560901705
2023,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,85.56917211988961
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,4.926532394321172
2023,Commercial,Space Heating,Heat Pump,___,Electricity,High,MW,47.668602314195525
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,214.2321410330832
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,1.2291728922620804
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,0.8748380147573278
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,1.4808805521314041
2023,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,1.4419142947931243
2023,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,MW,8.264603800491212
2023,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,MW,116.62461459935625
2023,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,MW,3.5970671637709444
2023,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,237.25085380772148
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.08566599059608968
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.08667202362572556
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,39.732786193812984
2023,Commercial,Space Heating,___,___,District Heating,___,MW,393.61785140025006
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,62.04136415210078
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,4417.197854849775
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,1.1737419855799003
2023,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.18281246200649265
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.26297299077622627
2023,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.1957568124745739
2023,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,61.98343636520096
2023,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.9676723503701521
2023,Commercial,Water Heating,System,___,Kerosene,Standard,MW,0.9833140456371667
2023,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,MW,1.0770671476872178
2023,Commercial,Water Heating,System,___,Propane,Energy Star,MW,5.745777301008709
2023,Commercial,Water Heating,With Tank,___,Electricity,High,MW,0.9180098284833969
2023,Commercial,Water Heating,With Tank,___,Electricity,Standard,MW,1.4727366282834267
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,57.8661718265716
2023,Commercial,Water Heating,With Tank,___,Natural Gas,High,MW,60.17565548429208
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,MW,2.506725898836053
2023,Commercial,Water Heating,___,___,District Heating,___,MW,36.931620823043076
2023,Commercial,Water Heating,___,___,Electricity,Standard,MW,10.880800888805798
2023,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,2.7263710499828937
2023,Commercial,Water Heating,___,___,Kerosene,Standard,MW,2.729614498418783
2023,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,7.977213916738089
2023,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,170.59694743378907
2023,Commercial,Water Heating,___,___,Propane,Standard,MW,4.222322493539904
2023,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.03581665042802742
2023,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,191.68720461
2023,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,29.392942436
2023,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.02912353271237085
2023,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,61.71416850926317
2023,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,161.4797273287368
2023,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.008209957099179597
2023,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,118.53191709510438
2023,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,10.642550650032712
2023,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.34412885256186176
2023,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,26.562964463798025
2023,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,39.210260433269184
2023,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,23.814965844009556
2023,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm,920.9465889833107
2023,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,750.676033954138
2023,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm,10.856975491373765
2023,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,20.21943084176558
2023,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,504.97815938269014
2023,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm,452.69717316084115
2023,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm,6.668235945818097
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.580373946520207
2023,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,104.5596390841844
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,25.310830195745872
2023,Public,Space Cooling,Central,___,Electricity,Energy Star,MW,0.6757463832934282
2023,Public,Space Cooling,Central,___,Electricity,High,MW,0.6583989764141822
2023,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.6236576004176263
2023,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.8623188403749906
2023,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.83462242085958
2023,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.8823182878596928
2023,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,4.135820236014091
2023,Public,Space Cooling,Wall,___,Electricity,High,MW,8.069708212822162
2023,Public,Space Cooling,Wall,___,Electricity,Standard,MW,68.16640176076288
2023,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,1.7114012357538455
2023,Public,Space Cooling,Window,___,Electricity,High,MW,0.8772987938092797
2023,Public,Space Cooling,Window,___,Electricity,Standard,MW,56.15740320427294
2023,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.04201593390047744
2023,Public,Space Cooling,___,___,District Cooling,___,MW,81.51875401232427
2023,Public,Space Cooling,___,___,Electricity,Standard,MW,276.61855895869957
2023,Public,Space Cooling,___,___,Natural Gas,Standard,MW,49.1795695054994
2023,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.17248870245962772
2023,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.1713052017336361
2023,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.1682384072710754
2023,Public,Space Heating,Furnace,___,Electricity,Standard,MW,27.440900790734563
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.8717362403532616
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.8867814406385874
2023,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.892609202278287
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,2.9108429958279416
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,24.775993156170085
2023,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,41.09145344408268
2023,Public,Space Heating,Furnace,___,Natural Gas,High,MW,316.9195730511632
2023,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,516.1416677580062
2023,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.5698408288240968
2023,Public,Space Heating,Furnace,___,Propane,High,MW,0.5577407896120613
2023,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.5774419571452138
2023,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,1.0553493722836402
2023,Public,Space Heating,Heat Pump,___,Electricity,High,MW,5.893209490063262
2023,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.4214428198399369
2023,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.37660931761278854
2023,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.2829807463700702
2023,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,0.41590155996086714
2023,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.43450500485439525
2023,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,2.1515209646254054
2023,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,4.180929772432911
2023,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,1.1237429008807005
2023,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,53.77874905632284
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.31102546961309313
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.40678527202037906
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,11.429030774788187
2023,Public,Space Heating,___,___,District Heating,___,MW,181.66679602329592
2023,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.06438833213180656
2023,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.054423428229275796
2023,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.062071150988599645
2023,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.05239937917980625
2023,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,7.998916091163315
2023,Public,Water Heating,System,___,Biomass,Standard,MW,0.0035946166035406447
2023,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.009738808584092542
2023,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.2850767172643886
2023,Public,Water Heating,System,___,Kerosene,Standard,MW,0.286658875571422
2023,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.352797933994585
2023,Public,Water Heating,System,___,Propane,Energy Star,MW,0.4835103949807316
2023,Public,Water Heating,With Tank,___,Electricity,High,MW,0.2982728623855763
2023,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.4773109013016065
2023,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,11.829054622551942
2023,Public,Water Heating,With Tank,___,Natural Gas,High,MW,12.01168816547446
2023,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.8000034920527477
2023,Public,Water Heating,___,___,District Heating,___,MW,73.57908087994576
2023,Public,Water Heating,___,___,Electricity,Standard,MW,4.434791005550893
2023,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,1.418859273108282
2023,Public,Water Heating,___,___,Kerosene,Standard,MW,1.419835621755948
2023,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,5.729972501101447
2023,Public,Water Heating,___,___,Natural Gas,Standard,MW,28.858463800528927
2023,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,27041.83602955116
2023,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.516960507707018
2023,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.3026040430449851
2023,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,1397.2168287286354
2023,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,25.109679150583784
2023,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,33.17450006617888
2023,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.09127143002578536
2023,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,11.579440741806929
2023,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.0945275671156681
2023,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.07665960171285757
2023,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.09244555483856098
2023,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.10122988958340663
2023,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.08459904015128882
2023,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.134542360377171
2023,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,1146.1442624526424
2023,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,0.8807464328436672
2023,Residential,Dish Washer,___,___,Electricity,High,kunits,0.6608058231224141
2023,Residential,Dish Washer,___,___,Electricity,Standard,kunits,1024.636959528359
2023,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.6964820263445971
2023,Residential,Freezer,___,Chest,Electricity,High,kunits,0.8017890352484713
2023,Residential,Freezer,___,Chest,Electricity,Standard,kunits,53.19854129344878
2023,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.22250947018266165
2023,Residential,Freezer,___,Standing,Electricity,High,kunits,0.2103754199705874
2023,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.24055197101953146
2023,Residential,Freezer,___,___,Electricity,Standard,kunits,371.2692943333999
2023,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,5.534400648561175
2023,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,8.333470473374682
2023,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,77.64572883823779
2023,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,21.23869327788453
2023,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,798.4463451603514
2023,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,3002.2028699516873
2023,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,11.25841345983999
2023,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,25.566708228168892
2023,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,1081.4222319924556
2023,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,5.46856077654988
2023,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,8.469952329897612
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.655925858298509
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,72.84095409713777
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,88.99339328130291
2023,Residential,Range,___,___,Electricity,High,kunits,0.09140300701203946
2023,Residential,Range,___,___,Electricity,Standard,kunits,6549.056919472121
2023,Residential,Range,___,___,Natural Gas,High,kunits,41.409094539564585
2023,Residential,Range,___,___,Natural Gas,Standard,kunits,78.99555027829473
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.2235551799558707
2023,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.2230606560092491
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.23737130747098573
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,0.6138911230716277
2023,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.5116369443101692
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,27.821142881184297
2023,Residential,Refrigerator,___,___,Electricity,Standard,kunits,945.4633489263771
2023,Residential,Space Cooling,Central,___,Electricity,Energy Star,MW,0.39563784270408514
2023,Residential,Space Cooling,Central,___,Electricity,High,MW,0.3309807009361784
2023,Residential,Space Cooling,Central,___,Electricity,Standard,MW,1516.721998275452
2023,Residential,Space Cooling,Room,___,Electricity,Standard,MW,141.40162397424993
2023,Residential,Space Cooling,Wall,___,Electricity,Energy Star,MW,1.062106120244006
2023,Residential,Space Cooling,Wall,___,Electricity,High,MW,0.8350111439960574
2023,Residential,Space Cooling,Wall,___,Electricity,Standard,MW,1.4696776393024
2023,Residential,Space Cooling,Window,___,Electricity,Energy Star,MW,183.5411891453866
2023,Residential,Space Cooling,Window,___,Electricity,High,MW,0.8897381929315681
2023,Residential,Space Cooling,Window,___,Electricity,Standard,MW,381.33765214092557
2023,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,11.086041479289419
2023,Residential,Space Cooling,___,___,District Cooling,___,MW,525.9522147711627
2023,Residential,Space Heating,Boiler,___,Hydrogen,Standard,MW,0.03545457535521767
2023,Residential,Space Heating,Fireplace,___,Propane,High,MW,0.2764883448156116
2023,Residential,Space Heating,Fireplace,___,Propane,Standard,MW,0.30191427328671905
2023,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,14.789562369258517
2023,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.11083478583700676
2023,Residential,Space Heating,Furnace,___,Electricity,Standard,MW,1.566652843215367
2023,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.766442328714962
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.2977408227871529
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,48.460436017107945
2023,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,1.6108472851393156
2023,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,4047.7574543831347
2023,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,1126.3335165147528
2023,Residential,Space Heating,Furnace,___,Natural Gas,Standard,MW,1.0682435662521341
2023,Residential,Space Heating,Furnace,___,Propane,Energy Star,MW,1.2279270003196139
2023,Residential,Space Heating,Furnace,___,Propane,High,MW,22.759940986251774
2023,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.9265502677873944
2023,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.7417762911022474
2023,Residential,Space Heating,Heat Pump,___,Electricity,High,MW,54.65540001525419
2023,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,832.6929988104288
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.5520180565765755
2023,Residential,Space Heating,Heat Pump,___,Geothermal,High,MW,0.3844486362114107
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,MW,75.98530726076187
2023,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.33479772706275657
2023,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,MW,5.389247561897776
2023,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,MW,42.16633184764209
2023,Residential,Space Heating,Plinthe,500W,Electricity,Standard,MW,2.6853321386644273
2023,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,361.87589905320885
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,MW,0.9773003542603029
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,MW,0.7962378049750912
2023,Residential,Space Heating,Stove,___,Biomass,High,MW,0.28411416661619626
2023,Residential,Space Heating,Stove,___,Biomass,Standard,MW,0.2647336985087779
2023,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,MW,10.593721038514376
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.06362052370877472
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.06579480852389558
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,52.96881028420701
2023,Residential,Space Heating,___,___,District Heating,___,MW,2644.646950171329
2023,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.8534834751957319
2023,Residential,Water Heating,Heat Pump,___,Electricity,High,MW,0.09483022647206664
2023,Residential,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.11366697362659567
2023,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.051313314803235366
2023,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,445.2647223077568
2023,Residential,Water Heating,System,___,Biomass,Standard,MW,0.3698628120839843
2023,Residential,Water Heating,System,___,Wood Pellet,Standard,MW,0.35880291934389336
2023,Residential,Water Heating,System,___,Kerosene,Standard,MW,0.6323147805293073
2023,Residential,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.6593926634003905
2023,Residential,Water Heating,System,___,Propane,Standard,MW,0.6053744210394381
2023,Residential,Water Heating,With Tank,___,Electricity,High,MW,0.42904940433031213
2023,Residential,Water Heating,With Tank,___,Electricity,Standard,MW,0.8250001870061761
2023,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.5911228179866761
2023,Residential,Water Heating,With Tank,___,Natural Gas,High,MW,0.7291013150916053
2023,Residential,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.5584387871005695
2023,Residential,Water Heating,___,___,Biomass,Standard,MW,15.116932589447334
2023,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,15.534010452054925
2023,Residential,Water Heating,___,___,District Heating,___,MW,93.66780197769977
2023,Residential,Water Heating,___,___,Electricity,Standard,MW,52.18699470646569
2023,Residential,Water Heating,___,___,Kerosene,Standard,MW,15.457740047977525
2023,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,16.159551057537527
2023,Residential,Water Heating,___,___,Natural Gas,Standard,MW,462.58647872553604
2023,Residential,Water Heating,___,___,Propane,Standard,MW,15.476180958736611
2024,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,1129.9275806098256
2024,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,126.12922896064647
2024,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,41.63172924639059
2024,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,116.36749239160099
2024,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm,129.95788511888273
2024,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,112.48978323955988
2024,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm,16561.148678167992
2024,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,12617.236470325373
2024,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm,40.14055813237701
2024,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,72.6493815338066
2024,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,7726.838304294222
2024,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm,959.5615626781514
2024,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm,21.949377737188396
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,20.45481320608702
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,1463.865991872384
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,194.3036725286309
2024,Commercial,Space Cooling,Central,___,Electricity,Energy Star,MW,1.4654347626670081
2024,Commercial,Space Cooling,Central,___,Electricity,High,MW,1.3737811465495886
2024,Commercial,Space Cooling,Central,___,Electricity,Standard,MW,1.4004193436614651
2024,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,MW,2.654114324160111
2024,Commercial,Space Cooling,Central,___,Natural Gas,High,MW,2.5456972887385496
2024,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,2.7332942611085955
2024,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,3.4372422613531675
2024,Commercial,Space Cooling,Wall,___,Electricity,High,MW,3.262043031425216
2024,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,19.608559424400294
2024,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,3.083345709468219
2024,Commercial,Space Cooling,Window,___,Electricity,High,MW,1.8659198506251815
2024,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,113.7897771603119
2024,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,20.17311882239105
2024,Commercial,Space Cooling,___,___,District Cooling,___,MW,208.90986335006636
2024,Commercial,Space Cooling,___,___,Electricity,Standard,MW,828.0692237376982
2024,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,38.29037745916295
2024,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.6143420953659942
2024,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.6102682376760404
2024,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.599728637450734
2024,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,8.862247757293147
