regions,tech,growthrate_seed,growthrate_seed_units,growthrate_seed_notes
TO,COMBDGAFSNewLIFLUT8STDELC_23,40.80277069,,
TO,COMBDGICIOldWHSYS___STDBWP_23,0.060815588,,
TO,COMBDGAERNewWHWTK___HIGELC_23,0.932716892,,
TO,COMBDGAERNewSHPLT1000WSTDELC_23,9.3863797,,
TO,COMBDGICIOldAE______STDELC_23,2.11451449,,
TO,COMBDGAERNewSHFUR___STDELC_23,9.3863797,,
TO,COMBDGAFSNewWHSYS___STDBMA_23,0.619905633,,
TO,COMBDGOFFNewSHFUR___STDNGA_23,130.892262,,
TO,COMBDGICIOldWHWTK___STDELC_23,0.424478447,,
TO,COMBDGAFSNewSCWD___STDELC_23,1.313976251,,
TO,COMBDGWSTNewLIFLUT5HIGELC_23,110.7499936,,
TO,COMBDGAERNewAE______STDPRO_23,1.780790287,,
TO,COMBDGOTSNewWHSTHBCKSTDNGA_23,2.559099566,,
TO,COMBDGEDSNewWHWTK___HIGNGA_23,3.626453828,,
TO,COMBDGOTSNewWHSYS___ESRPRO_23,2.559099566,,
TO,COMBDGWSTNewWHWTK___HIGELC_23,1.198332388,,
TO,COMBDGWSTNewSHPLT1500WSTDELC_23,14.81763967,,
TO,COMBDGEDSNewWHWTK___ESRNGA_23,3.626453828,,
TO,COMBDGOTSNewWHSYS___STDBWP_23,2.559099566,,
TO,COMBDGAFSNewLILED___STDELC_23,40.80277069,,
TO,COMBDGAFSNewSCWD___ESRELC_23,1.313976251,,
TO,COMBDGEDSNewWHWTK___STDNGA_23,3.626453828,,
TO,COMBDGTAWOldSHFUR___ESRNGA_23,57.13195776,,
TO,COMBDGICIOldLIFLUT5HIGELC_23,117.0756985,,
TO,COMBDGAFSNewLILED___HIGELC_23,40.80277069,,
TO,COMBDGICIOldWHSYS___STDKER_23,0.060815588,,
TO,COMBDGICIOldWHSYS___STDHFO_23,0.060815588,,
TO,COMBDGICIOldWHSYS___STDLFO_23,0.060815588,,
TO,COMBDGWSTNewAE______STDPRO_23,2.234907598,,
TO,COMBDGTAWOldWHSTHBCKSTDNGA_23,0.776274416,,
TO,COMBDGTAWNewWHSYS___STDBMA_23,0.893928682,,
TO,COMBDGWSTNewSHPLT1000WSTDELC_23,14.81763967,,
TO,COMBDGAERNewWHSYS___STDBMA_23,0.932716892,,
TO,COMBDGAERNewSHPLT500WSTDELC_23,9.3863797,,
TO,COMBDGRTTNewWHWTK___HIGNGA_23,6.302344935,,
TO,COMBDGOTSNewWHWTK___STDELC_23,2.559099566,,
TO,COMBDGRTTNewWHWTK___ESRNGA_23,6.302344935,,
TO,COMBDGTAWNewLIFLUT5HIGELC_23,148.8080212,,
TO,COMBDGAFSNewSCWA___STDELC_23,1.313976251,,
TO,COMBDGAERNewSHFUR___STDKER_23,9.3863797,,
TO,COMBDGAERNewSHFUR___STDHFO_23,9.3863797,,
TO,COMBDGAERNewSHFUR___STDLFO_23,9.3863797,,
TO,COMBDGAFSNewSHFUR___STDPRO_23,4.919527759,,
TO,COMBDGOFFNewWHWTK___HIGNGA_23,5.880927001,,
TO,COMBDGAFSNewSHFUR___ESRPRO_23,4.919527759,,
TO,COMBDGAERNewSHFUR___HIGHFO_23,9.3863797,,
TO,COMBDGAERNewSHFUR___HIGLFO_23,9.3863797,,
TO,COMBDGOFFNewWHWTK___ESRNGA_23,5.880927001,,
TO,COMBDGTAWNewAE______STDPRO_23,2.452415326,,
TO,COMBDGAERNewLIFLUT8STDELC_23,76.38543648,,
TO,COMBDGWSTNewSHFUR___STDELC_23,14.81763967,,
TO,COMBDGAFSNewSHFUR___HIGPRO_23,4.919527759,,
TO,COMBDGAFSNewSCWA___ESRELC_23,1.313976251,,
TO,COMBDGAFSNewSCWD___HIGELC_23,1.313976251,,
TO,COMBDGAERNewLIFLC___STDELC_23,76.38543648,,
TO,COMBDGAFSNewSCCE___STDELC_23,1.313976251,,
TO,COMBDGTAWOldWHSYS___STDBWP_23,0.111217862,,
TO,COMBDGRTTNewWHWTK___STDNGA_23,6.302344935,,
TO,COMBDGTAWOldWHSYS___ESRPRO_23,0.243328926,,
TO,COMBDGICIOldSHPLT1500WSTDELC_23,1.797635376,,
TO,COMBDGOFFNewWHWTK___STDNGA_23,5.880927001,,
TO,COMBDGAFSNewSCWA___HIGELC_23,1.313976251,,
TO,COMBDGAFSNewSCCE___ESRELC_23,1.313976251,,
TO,COMBDGAFSNewLIFLUT8HIGELC_23,40.80277069,,
TO,COMBDGAEROldSHFUR___ESRNGA_23,76.01207178,,
TO,COMBDGOTSNewLIFLUT5HIGELC_23,187.2857381,,
TO,COMBDGICIOldWHWTK___HIGELC_23,0.424478447,,
TO,COMBDGOTSNewWHSYS___STDKER_23,2.559099566,,
TO,COMBDGOTSNewWHSYS___STDHFO_23,2.559099566,,
TO,COMBDGOTSNewWHSYS___STDLFO_23,2.559099566,,
TO,COMBDGAFSOldSHFUR___ESRNGA_23,81.581775,,
TO,COMBDGWSTNewWHSYS___STDBMA_23,1.198332388,,
TO,COMBDGAFSNewSCCE___HIGELC_23,1.313976251,,
TO,COMBDGICIOldSHPLT1000WSTDELC_23,1.797635376,,
TO,COMBDGICIOldAE______STDPRO_23,0.304120661,,
TO,COMBDGTAWOldWHWTK___STDELC_23,0.776274416,,
TO,COMBDGTAWOldSHFUR___STDNGA_23,33.14092915,,
TO,COMBDGTAWNewSHPLT1500WSTDELC_23,24.35087035,,
TO,COMBDGEDSNewWHSTHBCKSTDNGA_23,3.626453828,,
TO,COMBDGHLCNewWHWTK___HIGNGA_23,5.574912096,,
TO,COMBDGICIOldSHFUR___STDELC_23,4.15433431,,
TO,COMBDGOTSOldSHFUR___ESRNGA_23,92.5646284,,
TO,COMBDGOTSNewSHPLT1500WSTDELC_23,24.72886096,,
TO,COMBDGHLCNewWHWTK___ESRNGA_23,5.574912096,,
TO,COMBDGAERNewSCWD___STDELC_23,2.512698056,,
TO,COMBDGAFSNewWHSTHBCKSTDELC_23,0.619905633,,
TO,COMBDGAERNewLILED___STDELC_23,76.38543648,,
TO,COMBDGWSTNewLIFLUT8STDELC_23,110.7499936,,
TO,COMBDGEDSNewWHSYS___ESRPRO_23,3.626453828,,
TO,COMBDGWSTNewLIFLC___STDELC_23,110.7499936,,
TO,COMBDGWSTNewSHPLT500WSTDELC_23,14.81763967,,
TO,COMBDGAFSNewWHHEP___ESRELC_23,0.619905633,,
TO,COMBDGEDSNewWHSYS___STDBWP_23,3.626453828,,
TO,COMBDGHLCNewWHWTK___STDNGA_23,5.574912096,,
TO,COMBDGAFSNewSHHEP___ESRELC_23,4.919527759,,
TO,COMBDGWSTNewSHFUR___STDKER_23,14.81763967,,
TO,COMBDGWSTNewSHFUR___STDHFO_23,14.81763967,,
TO,COMBDGWSTNewSHFUR___STDLFO_23,14.81763967,,
TO,COMBDGAFSNewWHHEP___STDELC_23,0.619905633,,
TO,COMBDGAERNewSCWD___ESRELC_23,2.512698056,,
TO,COMBDGWSTNewSHFUR___HIGHFO_23,14.81763967,,
TO,COMBDGWSTNewSHFUR___HIGLFO_23,14.81763967,,
TO,COMBDGAERNewLILED___HIGELC_23,76.38543648,,
TO,COMBDGTAWNewSHPLT1000WSTDELC_23,24.35087035,,
TO,COMBDGOTSNewSHPLT1000WSTDELC_23,24.72886096,,
TO,COMBDGOTSNewWHWTK___HIGELC_23,2.559099566,,
TO,COMBDGRTTNewWHSTHBCKSTDNGA_23,6.302344935,,
TO,COMBDGAFSNewSHHEP___STDELC_23,4.919527759,,
TO,COMBDGTAWOldWHSYS___STDKER_23,0.111217862,,
TO,COMBDGTAWOldWHSYS___STDHFO_23,0.111217862,,
TO,COMBDGTAWOldWHSYS___STDLFO_23,0.111217862,,
TO,COMBDGOFFNewWHSTHBCKSTDNGA_23,5.880927001,,
TO,COMBDGAEROldSHFUR___STDNGA_23,44.09284723,,
TO,COMBDGTAWNewSHFUR___STDELC_23,24.35087035,,
TO,COMBDGAFSNewLIHAL100WSTDELC_23,40.80277069,,
TO,COMBDGOTSNewSHFUR___STDELC_23,24.72886096,,
TO,COMBDGOTSNewAE______STDPRO_23,4.442474971,,
TO,COMBDGICIOldWHSYS___STDBMA_23,0.060815588,,
TO,COMBDGAEROldWHWTK___HIGNGA_23,2.795789138,,
TO,COMBDGAEROldWHWTK___ESRNGA_23,4.381803356,,
TO,COMBDGAFSNewWHHEP___HIGELC_23,0.619905633,,
TO,COMBDGEDSNewWHWTK___STDELC_23,3.626453828,,
TO,COMBDGAFSNewSHHEP___HIGELC_23,4.919527759,,
TO,COMBDGAERNewSCWA___STDELC_23,2.512698056,,
TO,COMBDGAFSOldSHFUR___STDNGA_23,47.32370343,,
TO,COMBDGICIOldLIFLC___STDELC_23,117.0756985,,
TO,COMBDGRTTNewWHSYS___ESRPRO_23,6.302344935,,
TO,COMBDGAERNewSHFUR___STDPRO_23,9.3863797,,
TO,COMBDGAEROldWHWTK___STDNGA_23,2.795789138,,
TO,COMBDGTAWOldAE______STDELC_23,6.962110113,,
TO,COMBDGAERNewSHFUR___ESRPRO_23,9.3863797,,
TO,COMBDGOFFNewWHSYS___ESRPRO_23,5.880927001,,
TO,COMBDGAFSNewLILED___ESRELC_23,40.80277069,,
TO,COMBDGRTTNewWHSYS___STDBWP_23,6.302344935,,
TO,COMBDGICIOldSHPLT500WSTDELC_23,1.797635376,,
TO,COMBDGTAWNewLIFLUT8STDELC_23,148.8080212,,
TO,COMBDGTAWNewWHSTHBCKSTDELC_23,0.893928682,,
TO,COMBDGAERNewSCWA___ESRELC_23,2.512698056,,
TO,COMBDGAERNewSCCE___STDELC_23,2.512698056,,
TO,COMBDGAERNewSCWD___HIGELC_23,2.512698056,,
TO,COMBDGAERNewSHFUR___HIGPRO_23,9.3863797,,
TO,COMBDGOFFNewWHSYS___STDBWP_23,5.880927001,,
TO,COMBDGAERNewWHSTHBCKSTDELC_23,0.932716892,,
TO,COMBDGICIOldSHFUR___STDKER_23,0.595196969,,
TO,COMBDGICIOldSHFUR___STDHFO_23,0.595196969,,
TO,COMBDGICIOldSHFUR___STDLFO_23,0.595196969,,
TO,COMBDGTAWNewLIFLC___STDELC_23,148.8080212,,
TO,COMBDGICIOldSHFUR___HIGHFO_23,0.595196969,,
TO,COMBDGICIOldSHFUR___HIGLFO_23,0.595196969,,
TO,COMBDGAERNewLIFLUT8HIGELC_23,76.38543648,,
TO,COMBDGICIOldLIFLUT8STDELC_23,117.0756985,,
TO,COMBDGWSTNewLILED___STDELC_23,110.7499936,,
TO,COMBDGOTSOldSHFUR___STDNGA_23,53.69460302,,
TO,COMBDGAERNewSCCE___ESRELC_23,2.512698056,,
TO,COMBDGAERNewSCWA___HIGELC_23,2.512698056,,
TO,COMBDGAFSNewSHHEP___STDNGA_23,4.919527759,,
TO,COMBDGTAWNewWHHEP___ESRELC_23,0.893928682,,
TO,COMBDGTAWOldWHWTK___HIGELC_23,0.776274416,,
TO,COMBDGAERNewWHHEP___ESRELC_23,0.932716892,,
TO,COMBDGTAWNewWHHEP___STDELC_23,0.893928682,,
TO,COMBDGOTSOldWHWTK___HIGNGA_23,3.545505979,,
TO,COMBDGOTSOldWHWTK___ESRNGA_23,5.55682465,,
TO,COMBDGWSTNewLILED___HIGELC_23,110.7499936,,
TO,COMBDGWSTNewSCWD___STDELC_23,4.109459997,,
TO,COMBDGAERNewWHHEP___STDELC_23,0.932716892,,
TO,COMBDGEDSNewWHSYS___STDKER_23,3.626453828,,
TO,COMBDGEDSNewWHSYS___STDHFO_23,3.626453828,,
TO,COMBDGEDSNewWHSYS___STDLFO_23,3.626453828,,
TO,COMBDGTAWNewSCWD___STDELC_23,4.20442426,,
TO,COMBDGRTTNewWHWTK___STDELC_23,6.302344935,,
TO,COMBDGOTSOldWHWTK___STDNGA_23,3.545505979,,
TO,COMBDGWSTOldSHFUR___ESRNGA_23,178.5665014,,
TO,COMBDGHLCNewWHSTHBCKSTDNGA_23,5.574912096,,
TO,COMBDGOFFNewWHWTK___STDELC_23,5.880927001,,
TO,COMBDGAERNewSCCE___HIGELC_23,2.512698056,,
TO,COMBDGOTSNewLIFLUT8STDELC_23,187.2857381,,
TO,COMBDGAFSOldWHWTK___HIGNGA_23,3.805333588,,
TO,COMBDGAFSOldWHWTK___ESRNGA_23,5.964049026,,
TO,COMBDGOTSNewLIFLC___STDELC_23,187.2857381,,
TO,COMBDGTAWNewSHPLT500WSTDELC_23,24.35087035,,
TO,COMBDGEDSNewLIFLUT5HIGELC_23,306.2430629,,
TO,COMBDGOTSNewWHSYS___STDBMA_23,2.559099566,,
TO,COMBDGICIOldSCWD___STDELC_23,1.077935486,,
TO,COMBDGOTSNewSHPLT500WSTDELC_23,24.72886096,,
TO,COMBDGWSTNewWHSTHBCKSTDELC_23,1.198332388,,
TO,COMBDGAFSOldWHWTK___STDNGA_23,3.805333588,,
TO,COMBDGTAWNewWHHEP___HIGELC_23,0.893928682,,
TO,COMBDGWSTNewSCWD___ESRELC_23,4.109459997,,
TO,COMBDGTAWOldLIFLUT5HIGELC_23,422.447951,,
TO,COMBDGTAWNewSHFUR___STDKER_23,24.35087035,,
TO,COMBDGTAWNewSHFUR___STDHFO_23,24.35087035,,
TO,COMBDGTAWNewSHFUR___STDLFO_23,24.35087035,,
TO,COMBDGAERNewWHHEP___HIGELC_23,0.932716892,,
TO,COMBDGTAWNewSCWD___ESRELC_23,4.20442426,,
TO,COMBDGOTSNewSHFUR___STDKER_23,24.72886096,,
TO,COMBDGOTSNewSHFUR___STDHFO_23,24.72886096,,
TO,COMBDGOTSNewSHFUR___STDLFO_23,24.72886096,,
TO,COMBDGTAWNewSHFUR___HIGHFO_23,24.35087035,,
TO,COMBDGTAWNewSHFUR___HIGLFO_23,24.35087035,,
TO,COMBDGHLCOldSHFUR___ESRNGA_23,121.0342859,,
TO,COMBDGICIOldLILED___STDELC_23,117.0756985,,
TO,COMBDGHLCNewWHSYS___ESRPRO_23,5.574912096,,
TO,COMBDGOTSNewSHFUR___HIGHFO_23,24.72886096,,
TO,COMBDGOTSNewSHFUR___HIGLFO_23,24.72886096,,
TO,COMBDGAERNewSHHEP___ESRELC_23,9.3863797,,
TO,COMBDGHLCNewWHSYS___STDBWP_23,5.574912096,,
TO,COMBDGEDSNewSHPLT1500WSTDELC_23,35.98318335,,
TO,COMBDGTAWNewLILED___STDELC_23,148.8080212,,
TO,COMBDGAEROldWHSTHBCKSTDNGA_23,2.795789138,,
TO,COMBDGWSTNewWHHEP___ESRELC_23,1.198332388,,
TO,COMBDGICIOldLILED___HIGELC_23,117.0756985,,
TO,COMBDGWSTNewLIFLUT8HIGELC_23,110.7499936,,
TO,COMBDGICIOldSCWD___ESRELC_23,1.689434036,,
TO,COMBDGAERNewSHHEP___STDELC_23,9.3863797,,
TO,COMBDGRTTNewWHSYS___STDKER_23,6.302344935,,
TO,COMBDGRTTNewWHSYS___STDHFO_23,6.302344935,,
TO,COMBDGRTTNewWHSYS___STDLFO_23,6.302344935,,
TO,COMBDGWSTNewWHHEP___STDELC_23,1.198332388,,
TO,COMBDGOFFNewWHSYS___STDKER_23,5.880927001,,
TO,COMBDGOFFNewWHSYS___STDHFO_23,5.880927001,,
TO,COMBDGOFFNewWHSYS___STDLFO_23,5.880927001,,
TO,COMBDGWSTNewSHFUR___STDPRO_23,14.81763967,,
TO,COMBDGWSTNewSHFUR___ESRPRO_23,14.81763967,,
TO,COMBDGTAWNewLILED___HIGELC_23,148.8080212,,
TO,COMBDGWSTNewSCWA___STDELC_23,4.109459997,,
TO,COMBDGEDSNewWHWTK___HIGELC_23,3.626453828,,
TO,COMBDGHLCNewSHPLT1500WSTDELC_23,36.20254001,,
TO,COMBDGTAWNewSCWA___STDELC_23,4.20442426,,
TO,COMBDGWSTNewSHFUR___HIGPRO_23,14.81763967,,
TO,COMBDGAFSNewLIINC100WSTDELC_23,40.80277069,,
TO,COMBDGWSTNewSCCE___STDELC_23,4.109459997,,
TO,COMBDGAERNewSHHEP___HIGELC_23,9.3863797,,
TO,COMBDGWSTNewSCWA___ESRELC_23,4.109459997,,
TO,COMBDGWSTNewSCWD___HIGELC_23,4.109459997,,
TO,COMBDGTAWOldWHSYS___STDBMA_23,0.111217862,,
TO,COMBDGEDSNewSHPLT1000WSTDELC_23,35.98318335,,
TO,COMBDGWSTOldWHWTK___HIGNGA_23,5.3451373,,
TO,COMBDGTAWNewSCCE___STDELC_23,4.20442426,,
TO,COMBDGWSTOldWHWTK___ESRNGA_23,8.377363028,,
TO,COMBDGAERNewLIHAL100WSTDELC_23,76.38543648,,
TO,COMBDGTAWNewSCWA___ESRELC_23,4.20442426,,
TO,COMBDGTAWNewSCWD___HIGELC_23,4.20442426,,
TO,COMBDGHLCNewLIFLUT5HIGELC_23,369.4529351,,
TO,COMBDGHLCNewWHWTK___STDELC_23,5.574912096,,
TO,COMBDGICIOldSCWA___STDELC_23,1.077935486,,
TO,COMBDGRTTNewLIFLUT5HIGELC_23,638.2602756,,
TO,COMBDGWSTNewSCCE___ESRELC_23,4.109459997,,
TO,COMBDGOTSNewLILED___STDELC_23,187.2857381,,
TO,COMBDGRTTOldSHFUR___ESRNGA_23,284.065503,,
TO,COMBDGWSTNewWHHEP___HIGELC_23,1.198332388,,
TO,COMBDGOTSOldWHSTHBCKSTDNGA_23,3.545505979,,
TO,COMBDGWSTNewSCWA___HIGELC_23,4.109459997,,
TO,COMBDGTAWNewSCCE___ESRELC_23,4.20442426,,
TO,COMBDGAERNewLILED___ESRELC_23,76.38543648,,
TO,COMBDGWSTOldWHWTK___STDNGA_23,5.3451373,,
TO,COMBDGTAWNewSCWA___HIGELC_23,4.20442426,,
TO,COMBDGEDSNewSHFUR___STDELC_23,35.98318335,,
TO,COMBDGRTTNewSHPLT1500WSTDELC_23,64.13236956,,
TO,COMBDGICIOldSCWA___ESRELC_23,1.689434036,,
TO,COMBDGOTSNewSCWD___STDELC_23,6.501311092,,
TO,COMBDGICIOldSCWD___HIGELC_23,1.077935486,,
TO,COMBDGWSTOldSHFUR___STDNGA_23,103.5823032,,
TO,COMBDGICIOldSCCE___STDELC_23,1.077935486,,
TO,COMBDGHLCNewSHPLT1000WSTDELC_23,36.20254001,,
TO,COMBDGAERNewSHHEP___STDNGA_23,9.3863797,,
TO,COMBDGICIOldSHFUR___STDPRO_23,0.595196969,,
TO,COMBDGOTSNewLILED___HIGELC_23,187.2857381,,
TO,COMBDGAFSOldWHSTHBCKSTDNGA_23,3.805333588,,
TO,COMBDGICIOldLIFLUT8HIGELC_23,117.0756985,,
TO,COMBDGICIOldSHFUR___ESRPRO_23,1.302206649,,
TO,COMBDGAEROldLIFLUT5HIGELC_23,748.5134366,,
TO,COMBDGAEROldWHSYS___ESRPRO_23,0.876360671,,
TO,COMBDGICIOldSCWA___HIGELC_23,1.077935486,,
TO,COMBDGICIOldSCCE___ESRELC_23,1.689434036,,
TO,COMBDGICIOldWHSTHBCKSTDELC_23,0.424478447,,
TO,COMBDGICIOldSHFUR___HIGPRO_23,0.595196969,,
TO,COMBDGWSTNewSCCE___HIGELC_23,4.109459997,,
TO,COMBDGAEROldWHSYS___STDBWP_23,0.400556406,,
TO,COMBDGRTTNewAE______STDPRO_23,9.715536297,,
TO,COMBDGTAWNewLIFLUT8HIGELC_23,148.8080212,,
TO,COMBDGRTTNewWHWTK___HIGELC_23,6.302344935,,
TO,COMBDGTAWNewSCCE___HIGELC_23,4.20442426,,
TO,COMBDGEDSOldSHFUR___ESRNGA_23,219.5490385,,
TO,COMBDGHLCNewSHFUR___STDELC_23,36.20254001,,
TO,COMBDGOFFNewWHWTK___HIGELC_23,5.880927001,,
TO,COMBDGHLCOldSHFUR___STDNGA_23,70.20919381,,
TO,COMBDGWSTNewSHHEP___ESRELC_23,14.81763967,,
TO,COMBDGAFSOldLIFLUT5HIGELC_23,818.8253337,,
TO,COMBDGOTSNewSCWD___ESRELC_23,6.501311092,,
TO,COMBDGHLCNewWHSYS___STDKER_23,5.574912096,,
TO,COMBDGHLCNewWHSYS___STDHFO_23,5.574912096,,
TO,COMBDGHLCNewWHSYS___STDLFO_23,5.574912096,,
TO,COMBDGICIOldWHHEP___ESRELC_23,0.072303878,,
TO,COMBDGRTTNewSHPLT1000WSTDELC_23,64.13236956,,
TO,COMBDGICIOldSCCE___HIGELC_23,1.077935486,,
TO,COMBDGOTSOldLIFLUT5HIGELC_23,848.2623885,,
TO,COMBDGICIOldWHHEP___STDELC_23,0.072303878,,
TO,COMBDGWSTNewSHHEP___STDELC_23,14.81763967,,
TO,COMBDGICIOldSHHEP___ESRELC_23,0.707631882,,
TO,COMBDGTAWOldAE______STDPRO_23,1.001327509,,
TO,COMBDGAEROldWHWTK___STDELC_23,2.795789138,,
TO,COMBDGRTTNewSHFUR___STDELC_23,64.13236956,,
TO,COMBDGICIOldSHHEP___STDELC_23,0.707631882,,
TO,COMBDGWSTNewLIHAL100WSTDELC_23,110.7499936,,
TO,COMBDGEDSNewWHSYS___STDBMA_23,3.626453828,,
TO,COMBDGWSTNewSHHEP___HIGELC_23,14.81763967,,
TO,COMBDGOTSNewLIFLUT8HIGELC_23,187.2857381,,
TO,COMBDGOTSNewSCWA___STDELC_23,6.501311092,,
TO,COMBDGOTSOldWHSYS___ESRPRO_23,1.11136493,,
TO,COMBDGOTSOldWHSYS___STDBWP_23,0.507969329,,
TO,COMBDGTAWNewSHFUR___STDPRO_23,24.35087035,,
TO,COMBDGWSTNewLILED___ESRELC_23,110.7499936,,
TO,COMBDGTAWNewSHFUR___ESRPRO_23,24.35087035,,
TO,COMBDGWSTOldWHSTHBCKSTDNGA_23,5.3451373,,
TO,COMBDGOTSNewSHFUR___STDPRO_23,24.72886096,,
TO,COMBDGOTSNewSCCE___STDELC_23,6.501311092,,
TO,COMBDGICIOldWHHEP___HIGELC_23,0.072303878,,
TO,COMBDGEDSNewAE______STDPRO_23,9.131196421,,
TO,COMBDGOTSNewSHFUR___ESRPRO_23,24.72886096,,
TO,COMBDGEDSNewSHPLT500WSTDELC_23,35.98318335,,
TO,COMBDGOTSNewSCWA___ESRELC_23,6.501311092,,
TO,COMBDGTAWNewSHFUR___HIGPRO_23,24.35087035,,
TO,COMBDGOTSNewSCWD___HIGELC_23,6.501311092,,
TO,COMBDGOTSNewSHFUR___HIGPRO_23,24.72886096,,
TO,COMBDGOTSNewWHSTHBCKSTDELC_23,2.559099566,,
TO,COMBDGEDSNewLIFLUT8STDELC_23,306.2430629,,
TO,COMBDGICIOldSHHEP___HIGELC_23,0.707631882,,
TO,COMBDGOTSNewSCCE___ESRELC_23,6.501311092,,
TO,COMBDGEDSNewSHFUR___STDKER_23,35.98318335,,
TO,COMBDGEDSNewSHFUR___STDHFO_23,35.98318335,,
TO,COMBDGEDSNewSHFUR___STDLFO_23,35.98318335,,
TO,COMBDGAFSOldWHSYS___ESRPRO_23,1.192809805,,
TO,COMBDGEDSNewLIFLC___STDELC_23,306.2430629,,
TO,COMBDGAFSOldWHSYS___STDBWP_23,0.545195174,,
TO,COMBDGOTSOldAE______STDELC_23,20.12104322,,
TO,COMBDGRTTOldSHFUR___STDNGA_23,164.7798374,,
TO,COMBDGEDSNewSHFUR___HIGHFO_23,35.98318335,,
TO,COMBDGEDSNewSHFUR___HIGLFO_23,35.98318335,,
TO,COMBDGOTSNewSCWA___HIGELC_23,6.501311092,,
TO,COMBDGTAWOldSHPLT1500WSTDELC_23,9.149900547,,
TO,COMBDGHLCNewWHWTK___HIGELC_23,5.574912096,,
TO,COMBDGWSTNewSHHEP___STDNGA_23,14.81763967,,
TO,COMBDGICIOldSHHEP___STDNGA_23,0.707631882,,
TO,COMBDGHLCNewSHPLT500WSTDELC_23,36.20254001,,
TO,COMBDGOTSOldWHWTK___STDELC_23,3.545505979,,
TO,COMBDGRTTOldWHWTK___HIGNGA_23,10.33206252,,
TO,COMBDGTAWOldLIFLC___STDELC_23,422.447951,,
TO,COMBDGRTTOldWHWTK___ESRNGA_23,16.193305,,
TO,COMBDGOTSNewWHHEP___ESRELC_23,2.559099566,,
TO,COMBDGRTTNewWHSYS___STDBMA_23,6.302344935,,
TO,COMBDGAFSNewSHFURLARSTDHH2_23,4.919527759,,
TO,COMBDGHLCNewSHFUR___STDKER_23,36.20254001,,
TO,COMBDGHLCNewSHFUR___STDHFO_23,36.20254001,,
TO,COMBDGHLCNewSHFUR___STDLFO_23,36.20254001,,
TO,COMBDGOTSNewSCCE___HIGELC_23,6.501311092,,
TO,COMBDGAFSNewSHFURMEDSTDHH2_23,4.919527759,,
TO,COMBDGAEROldWHSYS___STDKER_23,0.400556406,,
TO,COMBDGAEROldWHSYS___STDHFO_23,0.400556406,,
TO,COMBDGAEROldWHSYS___STDLFO_23,0.400556406,,
TO,COMBDGAERNewLIINC100WSTDELC_23,76.38543648,,
TO,COMBDGHLCNewSHFUR___HIGHFO_23,36.20254001,,
TO,COMBDGHLCNewSHFUR___HIGLFO_23,36.20254001,,
TO,COMBDGTAWOldLIFLUT8STDELC_23,422.447951,,
TO,COMBDGEDSOldSHFUR___STDNGA_23,127.3553264,,
TO,COMBDGAFSNewSHFURSMASTDHH2_23,4.919527759,,
TO,COMBDGOTSNewWHHEP___STDELC_23,2.559099566,,
TO,COMBDGOFFNewWHSYS___STDBMA_23,5.880927001,,
TO,COMBDGOFFNewLIFLUT5HIGELC_23,1304.807054,,
TO,COMBDGOTSNewSHHEP___ESRELC_23,24.72886096,,
TO,COMBDGAFSOldWHWTK___STDELC_23,3.805333588,,
TO,COMBDGEDSOldWHWTK___HIGNGA_23,8.189582297,,
TO,COMBDGHLCOldWHWTK___HIGNGA_23,6.89848277,,
TO,COMBDGTAWOldSHPLT1000WSTDELC_23,9.149900547,,
TO,COMBDGRTTOldWHWTK___STDNGA_23,10.33206252,,
TO,COMBDGICIOldLILED___ESRELC_23,117.0756985,,
TO,COMBDGICIOldLIHAL100WSTDELC_23,117.0756985,,
TO,COMBDGEDSOldWHWTK___ESRNGA_23,12.83542407,,
TO,COMBDGHLCOldWHWTK___ESRNGA_23,10.81190085,,
TO,COMBDGTAWNewSHHEP___ESRELC_23,24.35087035,,
TO,COMBDGTAWNewLIHAL100WSTDELC_23,148.8080212,,
TO,COMBDGRTTNewSHPLT500WSTDELC_23,64.13236956,,
TO,COMBDGTAWNewLILED___ESRELC_23,148.8080212,,
TO,COMBDGAEROldAE______STDELC_23,17.45025648,,
TO,COMBDGTAWOldSHFUR___STDELC_23,21.14541485,,
TO,COMBDGOTSNewSHHEP___STDELC_23,24.72886096,,
TO,COMBDGHLCNewLIFLUT8STDELC_23,369.4529351,,
TO,COMBDGRTTNewSHFUR___STDKER_23,64.13236956,,
TO,COMBDGRTTNewSHFUR___STDHFO_23,64.13236956,,
TO,COMBDGRTTNewSHFUR___STDLFO_23,64.13236956,,
TO,COMBDGHLCOldWHWTK___STDNGA_23,6.89848277,,
TO,COMBDGEDSOldWHWTK___STDNGA_23,8.189582297,,
TO,COMBDGTAWOldWHSTHBCKSTDELC_23,0.776274416,,
TO,COMBDGTAWNewSHHEP___STDELC_23,24.35087035,,
TO,COMBDGRTTNewSHFUR___HIGHFO_23,64.13236956,,
TO,COMBDGRTTNewSHFUR___HIGLFO_23,64.13236956,,
TO,COMBDGHLCNewLIFLC___STDELC_23,369.4529351,,
TO,COMBDGRTTNewLIFLUT8STDELC_23,638.2602756,,
TO,COMBDGOTSNewWHHEP___HIGELC_23,2.559099566,,
TO,COMBDGOFFOldWHWTK___HIGNGA_23,11.9444795,,
TO,COMBDGEDSNewLILED___STDELC_23,306.2430629,,
TO,COMBDGWSTOldLIFLUT5HIGELC_23,1614.952462,,
TO,COMBDGWSTOldWHSYS___STDBWP_23,0.765804887,,
