regions,tech,c2a,c2a_notes
TO,COMBDGHLCNewAM______STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGHLCNewAE______STDBMA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGHLCNewAE______STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGHLCNewAE______STDNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGHLCNewAE______STDPRO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGHLCNewLILED___HIGELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLC___HIGELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLC___STDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLUT5HIGELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLUT8HIGELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLUT5STDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGHLCNewLIFLUT8STDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGHLCNewLIHAL100WSTDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGHLCNewLIINC100WSTDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGHLCNewLILED___ESRELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGHLCNewLILED___STDELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSCCE___HIGELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGHLCNewSCCE___ESRELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGHLCNewSCCE___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSCWA___HIGELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGHLCNewSCWA___ESRELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGHLCNewSCWA___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSCWD___HIGELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGHLCNewSCWD___ESRELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGHLCNewSCWD___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSCCE___HIGNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGHLCNewSCCE___ESRNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGHLCNewSCCE___STDNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGHLCNewSHFUR___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSHPLT500WSTDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSHPLT1000WSTDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSHPLT1500WSTDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGHLCNewSHFUR___HIGHFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGHLCNewSHFUR___STDHFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGHLCNewSHFURSMASTDHH2_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGHLCNewSHFURMEDSTDHH2_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGHLCNewSHFURLARSTDHH2_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGHLCNewSHFUR___STDKER_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGHLCNewSHFUR___HIGLFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGHLCNewSHFUR___STDLFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGHLCNewSHFUR___HIGPRO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGHLCNewSHFUR___ESRPRO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGHLCNewSHFUR___STDPRO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGHLCNewSHZTM___STDETHOS_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGHLCNewSHZTM___MEDETHOS_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGHLCNewSHZTM___HIGETHOS_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGHLCNewWHSYS___STDBMA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGHLCNewWHHEP___HIGELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGHLCNewWHHEP___ESRELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGHLCNewWHHEP___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGHLCNewWHWTK___HIGELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGHLCNewWHWTK___STDELC_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGHLCNewWHSYS___STDHFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGHLCNewWHSYS___STDKER_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGHLCNewWHSYS___STDLFO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGHLCNewWHSYS___STDBWP_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGHLCNewWHSYS___ESRPRO_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingSystemEnergy StarPropane2023
TO,COMBDGHLCNewSLLED___HIGELC_23,1,CommercialBuildingHealth Care and Social AssistanceNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGHLCNewAM______STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGHLCNewAE______STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGHLCNewAE______STDPRO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGHLCNewLIFLC___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGHLCNewLIFLU___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGHLCNewLIHAL___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGHLCNewLIINC___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGHLCNewLILED___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGHLCNewSC______STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGHLCNewSC_________DCO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace CoolingDistrict Cooling2016
TO,COMBDGHLCNewSHFUR___STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGHLCNewSHHEP___STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGHLCNewSHPLT___STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGHLCNewSHFUR___STDHFO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGHLCNewSHFUR___STDKER_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGHLCNewSHFUR___STDLFO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGHLCNewSHFUR___STDPRO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGHLCNewSH_________DHE_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingDistrict Heating2016
TO,COMBDGHLCNewWH______STDELC_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGHLCNewWH______STDHFO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGHLCNewWH______STDKER_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGHLCNewWH______STDLFO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGHLCNewWH______STDPRO_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingStandard EfficiencyPropane2016
TO,COMBDGHLCNewWH_________DHE_16,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingDistrict Heating2016
TO,COMBDGHLCNewSLLED___STDELC_16,1,CommercialBuildingHealth Care and Social AssistanceNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGAERNewAM______STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary MotorsStandard EfficiencyElectricity2023"
TO,COMBDGAERNewAE______STDBMA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyBiomass2023"
TO,COMBDGAERNewAE______STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyElectricity2023"
TO,COMBDGAERNewAE______STDNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023"
TO,COMBDGAERNewAE______STDPRO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyPropane2023"
TO,COMBDGAERNewLILED___HIGELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLC___HIGELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluocompactHigh EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLC___STDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluocompactStandard EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLUT5HIGELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluorescenteT5High EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLUT8HIGELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluorescenteT8High EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLUT5STDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluorescenteT5Standard EfficiencyElectricity2023"
TO,COMBDGAERNewLIFLUT8STDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluorescenteT8Standard EfficiencyElectricity2023"
TO,COMBDGAERNewLIHAL100WSTDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingHalogen100WStandard EfficiencyElectricity2023"
TO,COMBDGAERNewLIINC100WSTDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingIncandescent100WStandard EfficiencyElectricity2023"
TO,COMBDGAERNewLILED___ESRELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingLight Emitting DiodeEnergy StarElectricity2023"
TO,COMBDGAERNewLILED___STDELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSCCE___HIGELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralHigh EfficiencyElectricity2023"
TO,COMBDGAERNewSCCE___ESRELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralEnergy StarElectricity2023"
TO,COMBDGAERNewSCCE___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSCWA___HIGELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWallHigh EfficiencyElectricity2023"
TO,COMBDGAERNewSCWA___ESRELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWallEnergy StarElectricity2023"
TO,COMBDGAERNewSCWA___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWallStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSCWD___HIGELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWindowHigh EfficiencyElectricity2023"
TO,COMBDGAERNewSCWD___ESRELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWindowEnergy StarElectricity2023"
TO,COMBDGAERNewSCWD___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingWindowStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSCCE___HIGNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralHigh EfficiencyNatural Gas2023"
TO,COMBDGAERNewSCCE___ESRNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralEnergy StarNatural Gas2023"
TO,COMBDGAERNewSCCE___STDNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingCentralStandard EfficiencyNatural Gas2023"
TO,COMBDGAERNewSHFUR___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSHPLT500WSTDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSHPLT1000WSTDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSHPLT1500WSTDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023"
TO,COMBDGAERNewSHFUR___HIGHFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023"
TO,COMBDGAERNewSHFUR___STDHFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023"
TO,COMBDGAERNewSHFURSMASTDHH2_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023"
TO,COMBDGAERNewSHFURMEDSTDHH2_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023"
TO,COMBDGAERNewSHFURLARSTDHH2_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023"
TO,COMBDGAERNewSHFUR___STDKER_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyKerosene2023"
TO,COMBDGAERNewSHFUR___HIGLFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023"
TO,COMBDGAERNewSHFUR___STDLFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023"
TO,COMBDGAERNewSHFUR___HIGPRO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceHigh EfficiencyPropane2023"
TO,COMBDGAERNewSHFUR___ESRPRO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceEnergy StarPropane2023"
TO,COMBDGAERNewSHFUR___STDPRO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyPropane2023"
TO,COMBDGAERNewSHZTM___STDETHOS_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingZero Thermal MeasureStandard2023"
TO,COMBDGAERNewSHZTM___MEDETHOS_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingZero Thermal MeasureMedium2023"
TO,COMBDGAERNewSHZTM___HIGETHOS_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingZero Thermal MeasureHigh Efficiency2023"
TO,COMBDGAERNewWHSYS___STDBMA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemStandard EfficiencyBiomass2023"
TO,COMBDGAERNewWHHEP___HIGELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingHeat PumpHigh EfficiencyElectricity2023"
TO,COMBDGAERNewWHHEP___ESRELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingHeat PumpEnergy StarElectricity2023"
TO,COMBDGAERNewWHHEP___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingHeat PumpStandard EfficiencyElectricity2023"
TO,COMBDGAERNewWHWTK___HIGELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingWith TankHigh EfficiencyElectricity2023"
TO,COMBDGAERNewWHWTK___STDELC_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingWith TankStandard EfficiencyElectricity2023"
TO,COMBDGAERNewWHSYS___STDHFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023"
TO,COMBDGAERNewWHSYS___STDKER_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemStandard EfficiencyKerosene2023"
TO,COMBDGAERNewWHSYS___STDLFO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023"
TO,COMBDGAERNewWHSYS___STDBWP_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemStandard EfficiencyWood Pellet2023"
TO,COMBDGAERNewWHSYS___ESRPRO_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingSystemEnergy StarPropane2023"
TO,COMBDGAERNewSLLED___HIGELC_23,1,"CommercialBuildingArts, Entertainment and RecreationNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023"
TO,COMBDGAERNewAM______STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary MotorsStandard EfficiencyElectricity2016"
TO,COMBDGAERNewAE______STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyElectricity2016"
TO,COMBDGAERNewAE______STDPRO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewAuxiliary EquipmentStandard EfficiencyPropane2016"
TO,COMBDGAERNewLIFLC___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluocompactStandard EfficiencyElectricity2016"
TO,COMBDGAERNewLIFLU___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingFluorescenteStandard EfficiencyElectricity2016"
TO,COMBDGAERNewLIHAL___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingHalogenStandard EfficiencyElectricity2016"
TO,COMBDGAERNewLIINC___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingIncandescentStandard EfficiencyElectricity2016"
TO,COMBDGAERNewLILED___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016"
TO,COMBDGAERNewSC______STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingStandard EfficiencyElectricity2016"
TO,COMBDGAERNewSC_________DCO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace CoolingDistrict Cooling2016"
TO,COMBDGAERNewSHFUR___STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyElectricity2016"
TO,COMBDGAERNewSHHEP___STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016"
TO,COMBDGAERNewSHPLT___STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingPlintheStandard EfficiencyElectricity2016"
TO,COMBDGAERNewSHFUR___STDHFO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016"
TO,COMBDGAERNewSHFUR___STDKER_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyKerosene2016"
TO,COMBDGAERNewSHFUR___STDLFO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016"
TO,COMBDGAERNewSHFUR___STDPRO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyPropane2016"
TO,COMBDGAERNewSH_________DHE_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingDistrict Heating2016"
TO,COMBDGAERNewWH______STDELC_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingStandard EfficiencyElectricity2016"
TO,COMBDGAERNewWH______STDHFO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016"
TO,COMBDGAERNewWH______STDKER_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingStandard EfficiencyKerosene2016"
TO,COMBDGAERNewWH______STDLFO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingStandard EfficiencyLight Fuel Oil2016"
TO,COMBDGAERNewWH______STDPRO_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingStandard EfficiencyPropane2016"
TO,COMBDGAERNewWH_________DHE_16,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingDistrict Heating2016"
TO,COMBDGAERNewSLLED___STDELC_16,1,"CommercialBuildingArts, Entertainment and RecreationNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016"
TO,COMBDGAFSNewAM______STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGAFSNewAE______STDBMA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGAFSNewAE______STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGAFSNewAE______STDNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGAFSNewAE______STDPRO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGAFSNewLILED___HIGELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGAFSNewLIFLC___HIGELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGAFSNewLIFLC___STDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGAFSNewLIFLUT5HIGELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluorescenteT5High EfficiencyElectricity2023
