regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2033.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2033.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2033.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2033.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2033.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2034.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2034.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2034.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2034.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2034.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2034.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2034.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2034.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2034.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2034.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2034.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2034.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2034.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2034.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2035.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2035.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2035.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2035.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2035.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2035.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2035.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2035.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2035.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2035.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2035.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2035.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2035.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2035.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2036.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2036.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2036.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2036.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2036.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2036.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2036.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2036.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2036.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2036.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2036.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2036.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2036.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2036.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2037.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2037.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2037.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2037.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2037.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2037.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2037.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2037.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2037.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2037.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2037.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2037.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2037.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2037.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2038.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2038.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2038.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2038.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2038.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2038.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2038.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2038.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2038.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2038.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2038.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2038.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2038.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2038.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2039.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2039.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2039.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2039.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2039.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2039.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2039.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2039.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2039.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2039.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2039.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2039.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2039.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2039.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2040.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2040.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2040.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2040.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2040.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2040.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2040.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2040.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2040.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2040.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2040.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2040.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2040.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2040.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2041.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2041.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2041.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2041.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2041.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2041.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2041.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2041.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2041.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2041.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2041.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2041.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2041.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2041.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2042.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2042.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2042.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2042.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2042.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2042.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2042.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2042.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2042.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2042.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2042.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2042.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2042.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2042.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2043.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2043.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2043.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2043.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2043.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2043.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2043.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2043.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2043.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2043.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2043.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2043.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2043.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2043.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2044.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2044.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2044.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2044.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2044.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2044.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2044.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2044.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2044.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2044.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2044.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2044.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2044.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2044.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2045.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2045.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2045.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2045.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2045.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2045.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2045.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2045.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2045.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2045.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2045.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2045.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2045.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2045.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2046.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2046.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2046.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2046.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2046.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2046.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2046.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2046.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2046.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2046.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2046.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2046.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2046.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2046.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2047.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2047.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2047.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2047.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2047.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2047.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2047.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2047.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2047.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2047.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2047.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2047.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2047.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2047.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2048.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2048.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2048.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2048.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2048.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2048.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2048.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2048.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2048.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2048.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2048.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2048.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2048.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2048.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2049.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2049.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2049.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2049.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2049.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2049.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2049.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2049.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2049.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2049.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2049.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2049.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2049.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2049.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2050.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2050.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2050.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2050.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2050.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2050.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2050.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2050.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2050.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2050.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2050.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2050.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2050.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2050.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
