"Discounted Investment and fixed Costs for waste sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,5177.935663722091
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,22.05713375367619
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,141.06849509387115
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,697.1782086738071
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,22.051876242977578
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,248.72624653592197
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,247.64301216455067
2025,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,28.681998532804073
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,960.079911267081
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,520.4696544087782
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,25.28610480048844
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,21.35766482258432
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,1092.483972722793
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,12.84317024552452
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,21.294846981430556
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,322.0656207295922
2025,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,15.851250880044548
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,86.39811064633108
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,1367.396527752462
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,35.05873570735073
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,91.21608194641298
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,1999.700340214195
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,35.636458087507904
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,5908.506642152893
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,6783.625901912382
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,37.923241561424334
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,101.6625495804377
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,3998.692461507502
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,36.67219843871513
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,253.50102582529718
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,5937.586895944171
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,25.293120046951753
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,161.76455296044207
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,799.4607242732257
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,25.287091210624546
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,285.21669600032595
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,283.9745410902614
2025,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,32.88991399237436
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,90.88500316825818
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,83.91174574583498
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,74.20107911130656
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,88.25220905718723
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,80.95269650922341
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,73.99597488984847
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,81.82780950331777
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,74.31446444430495
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,68.79381780997977
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,167.44514519161285
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,151.89631839643886
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,136.70693769097434
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,162.59452543235795
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,146.53987299061322
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,136.3290567981511
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,150.75830957092407
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,134.52340256254618
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,126.7446818497832
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,17.074562729832365
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,26.233242912568016
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,13.94015443407877
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,16.579939781742794
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,25.30815838805575
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,13.901621510347052
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,15.37298803656904
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,23.23285471368728
2025,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,12.92429242090184
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,19.579559597260907
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,30.081903189159476
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,15.985304505642585
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,19.012370870760048
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,29.021100176702507
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,15.941118444271668
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,17.628348099602405
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,26.64133018682641
2025,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,14.820406104183697
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,46.996292484746
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,16.215241719308075
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,4.636838493024791
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,56.54244025019003
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,48405.156678440806
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,36.09699343083509
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,57.91780430396687
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,442.143321511585
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,40.37966553331938
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,106.58226242878347
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,15.298386277985871
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,10.818133277750428
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,115.62398485966254
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,15.598920024815827
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,11.005858007338288
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,59.05426214172421
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,16.311983739380498
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,11.385033376150163
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,138.4852143358619
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,16.05530558343061
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,11.341504366941152
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,48.19295513133856
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,16.536494878280777
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,4.6364384045214
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,48.60042891662234
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,16.576295797546376
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,4.636441251196619
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,47.76805190820315
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,13.58720156699178
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,9.945512307529857
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,93.67509769633348
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,32.44011864297401
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,9.276432226287628
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,113.11847839402438
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,95488.2421331028
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,72.21543593498221
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,115.87002375203622
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,872.2105543940262
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,80.78332493216665
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,213.22785674599635
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,30.605862958735106
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,21.64269476216628
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,231.31667425929285
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,31.207109031544014
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,22.018255768623504
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,118.14361471834829
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,32.633660167869884
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,22.776831814770503
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,277.0527175061282
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,32.12015133610457
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,22.689747931126018
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,96.41454683679282
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,33.08281585168076
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,9.275631811545598
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,97.2297365309907
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,33.1624413401826
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,9.275637506587543
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,95.5644879102039
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,27.182476739423148
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,19.896934304547255
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,61.70730071090623
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,20.562909476618884
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,18.33908319489988
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,10.622626498260928
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,14654.921485108722
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,6.781541037657121
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,10.881016100438671
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,133.8612682314362
2030,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,7.586126512884459
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,80.94806140750057
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,19.40022465394339
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,25.227400101130986
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,87.26606109771099
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,19.78133819746676
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,25.6651657248851
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,50.53059497716909
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,20.68559018873961
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,26.549385626037974
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,102.83131110222112
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,20.360090897591935
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,26.447877934911627
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,62.94692457506884
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,20.970297768534856
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,18.337500811480655
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,63.484115390439584
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,21.02077020145395
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,18.337512070318702
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,41.03965600234476
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,17.23023317808106
2030,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,23.19248725737194
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,82.03062138674818
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,27.335310772852765
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,24.379066541716753
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,14.121192182656468
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,19481.524907878607
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,9.01504390679702
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,14.46468248902744
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,177.94852288364865
2030,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,10.084619884538428
