"Waste Capacity per end use,  per plants, per technology type, and per period"
t_periods,Sub,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Capacity_units,Capacities
2025,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.12005738441385085
2025,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,6.074112407473344
2025,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,,TJ.y,418.14438827657136
2025,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,4.366416330059709
2025,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.11461729165472008
2025,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,5.948539497515831
2025,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
2030,Solid,Green Bin,Compost,Biogas upgrade,Public,TJ.y,96.28188265838595
2030,Solid,Green Bin,Compost,Biogas capture,___,TJ.y,101.30645080874002
2030,Solid,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,MW,0.04284905861504064
2030,Solid,Green Bin,Dufferin,Anaerobic Digester,,Tj.y,427.0712898693506
2030,Solid,Green Bin,Dufferin,Anaerobic Digester,Public,TJ.y,228.7580629186224
2030,Solid,Green Bin,Dufferin,Gasification,Central,MW,0.1454906446601124
2030,Solid,Green Bin,Dufferin,Gasification,Enerkem,TJ.y,1.494076360587846
2030,Solid,Green Bin,Disco Road,Anaerobic Digester,,Tj.y,403.0917097947471
2030,Solid,Green Bin,Disco Road,Anaerobic Digester,Public,TJ.y,319.72076925501136
2030,Solid,Green Bin,Disco Road,Gasification,Central,MW,0.10691280999760908
2030,Solid,Green Bin,Disco Road,Gasification,Enerkem,TJ.y,1.58902711396135
2030,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,Public,TJ.y,92.42434444756834
2030,Solid,Landfill,MI - Arbor Hills,Biogas capture,,Tj.y,204.37241250980665
2030,Solid,Landfill,MI - Arbor Hills,Biogas capture,___,TJ.y,187.0608901794516
2030,Solid,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,MW,0.0984818733449734
2030,Solid,Landfill,Beare Rd,Biogas upgrade,Public,TJ.y,128.31687100839875
2030,Solid,Landfill,Beare Rd,Biogas capture,,Tj.y,288.3195424455218
2030,Solid,Landfill,Beare Rd,Biogas capture,___,TJ.y,262.22114611550916
2030,Solid,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,MW,0.09999713257220388
2030,Solid,Landfill,Brock West,Biogas upgrade,Public,TJ.y,778.8849979590133
2030,Solid,Landfill,Brock West,Biogas capture,___,TJ.y,816.944794814803
2030,Solid,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,MW,0.10463415609919632
2030,Solid,Landfill,MI - Carleton farms,Biogas upgrade,Public,TJ.y,240.27984533461907
2030,Solid,Landfill,MI - Carleton farms,Biogas capture,,Tj.y,506.18195661617216
2030,Solid,Landfill,MI - Carleton farms,Biogas capture,___,TJ.y,495.2394392481432
2030,Solid,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,MW,0.10260128088517728
2030,Solid,Landfill,Green Lane,Biogas upgrade,Public,TJ.y,1160.468334312345
2030,Solid,Landfill,Green Lane,Biogas capture,,Tj.y,2658.3673355205324
2030,Solid,Landfill,Green Lane,Biogas capture,___,TJ.y,1221.853896272802
2030,Solid,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,MW,0.055346300546943866
2030,Solid,Landfill,Keele Valley,Biogas upgrade,Public,TJ.y,1457.530034262367
2030,Solid,Landfill,Keele Valley,Biogas capture,,Tj.y,1142.7782271417814
2030,Solid,Landfill,Keele Valley,Biogas capture,___,TJ.y,1534.5078809911213
2030,Solid,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,MW,0.055356776376253025
2030,Solid,Landfill,Thackeray,Biogas upgrade,Public,TJ.y,53.074026495933374
2030,Solid,Landfill,Thackeray,Biogas capture,___,TJ.y,53.354193909538274
2030,Solid,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,MW,0.09224706336599452
2030,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,3823.690656161955
2030,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,MW,0.1332411125338988
2030,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,6.840978937900566
2030,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,1718.795497072802
2030,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.12744046730906794
2030,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,6.72559835267622
2030,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,807.7065680278552
2030,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.12173793389598776
2030,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,6.592268256696454
2030,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
2035,Solid,Green Bin,Compost,Biogas upgrade,Public,TJ.y,103.34788298760739
2035,Solid,Green Bin,Compost,Biogas capture,___,TJ.y,108.71848656564502
2035,Solid,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,MW,0.05502304239282138
2035,Solid,Green Bin,Dufferin,Anaerobic Digester,,Tj.y,427.0712898693506
2035,Solid,Green Bin,Dufferin,Anaerobic Digester,Public,TJ.y,229.71515513801464
2035,Solid,Green Bin,Dufferin,Gasification,Central,MW,0.15208886307928077
2035,Solid,Green Bin,Dufferin,Gasification,Enerkem,TJ.y,1.6887159527565183
2035,Solid,Green Bin,Disco Road,Anaerobic Digester,,Tj.y,403.0917097947471
2035,Solid,Green Bin,Disco Road,Anaerobic Digester,Public,TJ.y,320.61139014554396
2035,Solid,Green Bin,Disco Road,Gasification,Central,MW,0.12078362741066435
2035,Solid,Green Bin,Disco Road,Gasification,Enerkem,TJ.y,1.7835501132350156
2035,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,Public,TJ.y,99.91713449171354
2035,Solid,Landfill,MI - Arbor Hills,Biogas capture,,Tj.y,204.37241250980665
2035,Solid,Landfill,MI - Arbor Hills,Biogas capture,___,TJ.y,189.23461087357052
2035,Solid,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,MW,0.12621978941294557
2035,Solid,Landfill,Beare Rd,Biogas upgrade,Public,TJ.y,136.43206695617135
2035,Solid,Landfill,Beare Rd,Biogas capture,,Tj.y,288.3195424455218
2035,Solid,Landfill,Beare Rd,Biogas capture,___,TJ.y,264.44634267405013
2035,Solid,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,MW,0.1282156440232039
2035,Solid,Landfill,Brock West,Biogas upgrade,Public,TJ.y,782.4074436932312
2035,Solid,Landfill,Brock West,Biogas capture,___,TJ.y,819.3161874419587
2035,Solid,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,MW,0.1336999258656585
2035,Solid,Landfill,MI - Carleton farms,Biogas upgrade,Public,TJ.y,249.54632282794378
2035,Solid,Landfill,MI - Carleton farms,Biogas capture,,Tj.y,506.18195661617216
2035,Solid,Landfill,MI - Carleton farms,Biogas capture,___,TJ.y,497.55687645994743
2035,Solid,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,MW,0.1316331192601039
2035,Solid,Landfill,Green Lane,Biogas upgrade,Public,TJ.y,1163.3934811318925
2035,Solid,Landfill,Green Lane,Biogas capture,,Tj.y,2658.3673355205324
2035,Solid,Landfill,Green Lane,Biogas capture,___,TJ.y,1224.2624655731486
2035,Solid,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,MW,0.0675186967894551
2035,Solid,Landfill,Keele Valley,Biogas upgrade,Public,TJ.y,1460.481716466313
2035,Solid,Landfill,Keele Valley,Biogas capture,,Tj.y,1142.7782271417814
2035,Solid,Landfill,Keele Valley,Biogas capture,___,TJ.y,1536.9330621190516
2035,Solid,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,MW,0.06752924131487335
2035,Solid,Landfill,Thackeray,Biogas upgrade,Public,TJ.y,56.006597682736455
2035,Solid,Landfill,Thackeray,Biogas capture,___,TJ.y,55.34999887009197
2035,Solid,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,MW,0.11770172021988824
2035,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,3914.8124990475767
2035,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,MW,0.14075191900634454
2035,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.233923013359267
2035,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,1761.045632356547
2035,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.134536744713981
2035,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.108130791305766
2035,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,828.8157176839616
2035,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.12852238990848278
2035,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,6.9656464165581005
2035,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
2040,Solid,Green Bin,Compost,Biogas upgrade,Public,TJ.y,110.46528546973343
2040,Solid,Green Bin,Compost,Biogas capture,___,TJ.y,116.2748575529411
2040,Solid,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,MW,0.06946942362339834
2040,Solid,Green Bin,Dufferin,Anaerobic Digester,,Tj.y,427.0712898693506
2040,Solid,Green Bin,Dufferin,Anaerobic Digester,Public,TJ.y,230.16719740324737
2040,Solid,Green Bin,Dufferin,Gasification,Central,MW,0.1683022528064536
2040,Solid,Green Bin,Dufferin,Gasification,Enerkem,TJ.y,1.9203649494653048
2040,Solid,Green Bin,Disco Road,Anaerobic Digester,,Tj.y,403.0917097947471
2040,Solid,Green Bin,Disco Road,Anaerobic Digester,Public,TJ.y,321.0705601063487
2040,Solid,Green Bin,Disco Road,Gasification,Central,MW,0.13413812343423007
2040,Solid,Green Bin,Disco Road,Gasification,Enerkem,TJ.y,2.0141927416511023
2040,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,Public,TJ.y,103.83742648142876
2040,Solid,Landfill,MI - Arbor Hills,Biogas capture,,Tj.y,204.37241250980665
2040,Solid,Landfill,MI - Arbor Hills,Biogas capture,___,TJ.y,191.7410764399086
2040,Solid,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,MW,0.15816436329998954
2040,Solid,Landfill,Beare Rd,Biogas upgrade,Public,TJ.y,140.4515238037201
2040,Solid,Landfill,Beare Rd,Biogas capture,,Tj.y,288.3195424455218
2040,Solid,Landfill,Beare Rd,Biogas capture,___,TJ.y,267.0104055697296
2040,Solid,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,MW,0.16072512844662404
2040,Solid,Landfill,Brock West,Biogas upgrade,Public,TJ.y,786.4797752659321
2040,Solid,Landfill,Brock West,Biogas capture,___,TJ.y,822.0649999287771
2040,Solid,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,MW,0.16768875446424925
2040,Solid,Landfill,MI - Carleton farms,Biogas upgrade,Public,TJ.y,253.77444637554282
2040,Solid,Landfill,MI - Carleton farms,Biogas capture,,Tj.y,506.18195661617216
2040,Solid,Landfill,MI - Carleton farms,Biogas capture,___,TJ.y,500.23011263468953
2040,Solid,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,MW,0.16508800251616967
2040,Solid,Landfill,Green Lane,Biogas upgrade,Public,TJ.y,1166.803904419062
2040,Solid,Landfill,Green Lane,Biogas capture,,Tj.y,2658.3673355205324
2040,Solid,Landfill,Green Lane,Biogas capture,___,TJ.y,1227.0626452515571
2040,Solid,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,MW,0.08196286887788416
2040,Solid,Landfill,Keele Valley,Biogas upgrade,Public,TJ.y,1463.9275507343523
2040,Solid,Landfill,Keele Valley,Biogas capture,,Tj.y,1142.7782271417814
2040,Solid,Landfill,Keele Valley,Biogas capture,___,TJ.y,1539.756518497744
2040,Solid,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,MW,0.08197350077693585
2040,Solid,Landfill,Thackeray,Biogas upgrade,Public,TJ.y,59.389684579513585
2040,Solid,Landfill,Thackeray,Biogas capture,___,TJ.y,57.64802797809783
2040,Solid,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,MW,0.14721338354031588
2040,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,3996.848147832772
2040,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,MW,0.15999924291712317
2040,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.8625001570256146
2040,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,1797.130930864456
2040,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.1521174191850242
2040,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.713462239518413
2040,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,845.2343539048388
2040,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.14450860415475175
2040,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,7.545356636449079
2040,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
2045,Solid,Green Bin,Compost,Biogas upgrade,Public,TJ.y,118.8018966957456
2045,Solid,Green Bin,Compost,Biogas capture,___,TJ.y,125.13299076147806
2045,Solid,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,MW,0.08870760477326874
2045,Solid,Green Bin,Dufferin,Anaerobic Digester,Public,TJ.y,230.84013618693209
2045,Solid,Green Bin,Dufferin,Gasification,Central,MW,8.719518676143966
2045,Solid,Green Bin,Dufferin,Gasification,Enerkem,TJ.y,2.226024212756434
2045,Solid,Green Bin,Disco Road,Anaerobic Digester,Public,TJ.y,321.5470381037721
2045,Solid,Green Bin,Disco Road,Gasification,Central,MW,23.61565390191597
2045,Solid,Green Bin,Disco Road,Gasification,Enerkem,TJ.y,2.3092714463602055
2045,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,Public,TJ.y,108.66408911182843
2045,Solid,Landfill,MI - Arbor Hills,Biogas capture,,Tj.y,204.37241250980665
2045,Solid,Landfill,MI - Arbor Hills,Biogas capture,___,TJ.y,194.97638495966305
2045,Solid,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,MW,0.19951659407859368
2045,Solid,Landfill,Beare Rd,Biogas upgrade,Public,TJ.y,145.38667693238884
2045,Solid,Landfill,Beare Rd,Biogas capture,,Tj.y,288.3195424455218
2045,Solid,Landfill,Beare Rd,Biogas capture,___,TJ.y,270.31975066020834
2045,Solid,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,MW,0.2028754835731182
2045,Solid,Landfill,Brock West,Biogas upgrade,Public,TJ.y,791.7461084779192
2045,Solid,Landfill,Brock West,Biogas capture,___,TJ.y,825.6239870995514
2045,Solid,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,MW,0.21210437322316297
2045,Solid,Landfill,MI - Carleton farms,Biogas upgrade,Public,TJ.y,258.9085557003703
2045,Solid,Landfill,MI - Carleton farms,Biogas capture,,Tj.y,506.18195661617216
2045,Solid,Landfill,MI - Carleton farms,Biogas capture,___,TJ.y,503.6800852758823
2045,Solid,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,MW,0.2085903514290177
2045,Solid,Landfill,Green Lane,Biogas upgrade,Public,TJ.y,1171.2381279308804
2045,Solid,Landfill,Green Lane,Biogas capture,,Tj.y,2658.3673355205324
2045,Solid,Landfill,Green Lane,Biogas capture,___,TJ.y,1230.702285556276
2045,Solid,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,MW,0.10119803015792576
2045,Solid,Landfill,Keele Valley,Biogas upgrade,Public,TJ.y,1468.4199188371495
2045,Solid,Landfill,Keele Valley,Biogas capture,,Tj.y,1142.7782271417814
2045,Solid,Landfill,Keele Valley,Biogas capture,___,TJ.y,1543.4335068592598
2045,Solid,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,MW,0.10120877887008912
2045,Solid,Landfill,Thackeray,Biogas upgrade,Public,TJ.y,63.768831061946145
2045,Solid,Landfill,Thackeray,Biogas capture,___,TJ.y,60.61042078116517
2045,Solid,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,MW,0.18536937399663933
2045,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,4082.33487143066
2045,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,MW,0.30598220371349927
2045,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.05568427711196
2045,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,1834.1937912899016
2045,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.26657428237367353
2045,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,6.911989670050743
2045,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,861.9200920859855
2045,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.2298326982325092
2045,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,6.752856686495608
2045,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
2050,Solid,Green Bin,Compost,Biogas upgrade,Public,TJ.y,139.8304798235086
2050,Solid,Green Bin,Compost,Biogas capture,___,TJ.y,149.98186917660098
2050,Solid,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,MW,0.1522826250679331
2050,Solid,Green Bin,Dufferin,Anaerobic Digester,Public,TJ.y,232.92788098453457
2050,Solid,Green Bin,Dufferin,Gasification,Central,MW,8.777483770975007
2050,Solid,Green Bin,Dufferin,Gasification,Enerkem,TJ.y,3.189189701566772
2050,Solid,Green Bin,Disco Road,Anaerobic Digester,Public,TJ.y,323.04212115247964
2050,Solid,Green Bin,Disco Road,Gasification,Central,MW,23.640883336450468
2050,Solid,Green Bin,Disco Road,Gasification,Enerkem,TJ.y,3.222669487509707
2050,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,Public,TJ.y,123.72149972492224
2050,Solid,Landfill,MI - Arbor Hills,Biogas capture,,Tj.y,204.37241250980665
2050,Solid,Landfill,MI - Arbor Hills,Biogas capture,___,TJ.y,204.93302426207933
2050,Solid,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,MW,0.32679134212548
2050,Solid,Landfill,Beare Rd,Biogas upgrade,Public,TJ.y,160.7689839234988
2050,Solid,Landfill,Beare Rd,Biogas capture,,Tj.y,288.3195424455218
2050,Solid,Landfill,Beare Rd,Biogas capture,___,TJ.y,280.51250836264563
2050,Solid,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,MW,0.33294353340651817
2050,Solid,Landfill,Brock West,Biogas upgrade,Public,TJ.y,808.170084619245
2050,Solid,Landfill,Brock West,Biogas capture,___,TJ.y,836.6081396634548
2050,Solid,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,MW,0.3511624654721909
2050,Solid,Landfill,MI - Carleton farms,Biogas upgrade,Public,TJ.y,274.9168238182063
2050,Solid,Landfill,MI - Carleton farms,Biogas capture,,Tj.y,506.18195661617216
2050,Solid,Landfill,MI - Carleton farms,Biogas capture,___,TJ.y,514.3197918020265
2050,Solid,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,MW,0.34373753140968916
2050,Solid,Landfill,Green Lane,Biogas upgrade,Public,TJ.y,1185.0093925266187
2050,Solid,Landfill,Green Lane,Biogas capture,,Tj.y,2658.3673355205324
2050,Solid,Landfill,Green Lane,Biogas capture,___,TJ.y,1241.9702103755303
2050,Solid,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,MW,0.16476852407255807
2050,Solid,Landfill,Keele Valley,Biogas upgrade,Public,TJ.y,1482.3950637235837
2050,Solid,Landfill,Keele Valley,Biogas capture,,Tj.y,1142.7782271417814
2050,Solid,Landfill,Keele Valley,Biogas capture,___,TJ.y,1554.8449792068773
2050,Solid,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,MW,0.1647794379303778
2050,Solid,Landfill,Thackeray,Biogas upgrade,Public,TJ.y,77.69236777384107
2050,Solid,Landfill,Thackeray,Biogas capture,___,TJ.y,69.80114885462892
2050,Solid,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,MW,0.34956311264226125
2050,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,4167.601380423566
2050,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,MW,0.379532790983032
2050,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,7.015429047872198
2050,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,TJ.y,1873.5608748065015
2050,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,MW,0.3296024056737523
2050,Water,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,TJ.y,6.867373627207979
2050,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,TJ.y,881.6086985544267
2050,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,MW,0.2833351574760408
2050,Water,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,TJ.y,6.714150524580101
2050,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,,kt.y,3.71839517625232
