"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2021,Public,Water Heating,___,___,District Heating,___,MW,6.533388542274934
2021,Public,Water Heating,___,___,Electricity,Standard,MW,0.29339255420343535
2021,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.12412961825342031
2021,Public,Water Heating,___,___,Kerosene,Standard,MW,0.12440201754437545
2021,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.2182919459431743
2021,Public,Water Heating,___,___,Natural Gas,Standard,MW,0.2712032648932906
2021,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,219.36215111113077
2021,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,10.147614733994946
2021,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,9.424183635445905
2021,Residential,Dish Washer,___,___,Electricity,Standard,kunits,6.361574589448291
2021,Residential,Freezer,___,___,Electricity,Standard,kunits,3.222120379190456
2021,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,8.689493004328304
2021,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,15.619314687957853
2021,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,615.9164141
2021,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1977.9382962
2021,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,5.95341485721493
2021,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,6.271526555555981
2021,Residential,Range,___,___,Electricity,Standard,kunits,66.22821734841348
2021,Residential,Refrigerator,___,___,Electricity,Standard,kunits,7.724776471391555
2021,Residential,Space Cooling,Central,___,Electricity,Standard,MW,11.93288422399764
2021,Residential,Space Cooling,Room,___,Electricity,Standard,MW,1.2086735047545503
2021,Residential,Space Cooling,___,___,District Cooling,___,MW,58.66771164624233
2021,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,0.03207314346552179
2021,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.012327717542280878
2021,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.013619492935921898
2021,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.32784083112514395
2021,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,1.4612227336191603
2021,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,1.3606807896779725
2021,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.01243725736914505
2021,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.4176250263977927
2021,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,11.692618710270416
2021,Residential,Space Heating,___,___,District Heating,___,MW,320.89868540699695
2021,Residential,Water Heating,___,___,Biomass,Standard,MW,0.701736879516649
2021,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,0.7034924193250427
2021,Residential,Water Heating,___,___,District Heating,___,MW,2.8376733989594345
2021,Residential,Water Heating,___,___,Electricity,Standard,MW,0.7076426747991301
2021,Residential,Water Heating,___,___,Kerosene,Standard,MW,0.7056113721847903
2021,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.7026732778864913
2021,Residential,Water Heating,___,___,Natural Gas,Standard,MW,2.4561531880001803
2021,Residential,Water Heating,___,___,Propane,Standard,MW,0.7028774193994308
2022,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,5.973817688703138
2022,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.27808413712495644
2022,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.1466680343949437
2022,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,0.35537903761903844
2022,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,32.44500636584576
2022,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,102.75613592457515
2022,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4390.3755838100005
2022,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,14100.765483469999
2022,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,13.353834243023853
2022,Commercial,Space Cooling,___,___,District Cooling,___,MW,0.4262308752409999
2022,Commercial,Space Cooling,___,___,Electricity,Standard,MW,3.264245290084435
2022,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,0.1786431298262919
2022,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.14427540540793177
2022,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.13457197571338872
2022,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.13463814860600035
2022,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.1367903606857611
2022,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,0.2638206969928403
2022,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,1.3339845780321182
2022,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,0.6724021708241629
2022,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.618514587757882
2022,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,45.96772959365256
2022,Commercial,Space Heating,___,___,District Heating,___,MW,71.88947335672003
2022,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,36.33839163718143
2022,Commercial,Water Heating,___,___,District Heating,___,MW,5.694680321952754
2022,Commercial,Water Heating,___,___,Electricity,Standard,MW,0.6510486334430393
2022,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.3300829061582889
2022,Commercial,Water Heating,___,___,Kerosene,Standard,MW,0.3341084270976888
2022,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.38349359946297956
2022,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,1.6366464709596111
2022,Commercial,Water Heating,___,___,Propane,Standard,MW,0.6366799227606073
2022,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,0.4899580326839793
2022,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.04707840974868656
2022,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.0003775574930123267
2022,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,0.08563216520416306
2022,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,1.4104269593084178
2022,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,4.253584435020669
2022,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,287.39023915
2022,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,923.0178747
2022,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,0.7347881965243743
2022,Public,Space Cooling,___,___,District Cooling,___,MW,12.017994817488642
2022,Public,Space Cooling,___,___,Electricity,Standard,MW,1.2161332963498488
2022,Public,Space Cooling,___,___,Natural Gas,Standard,MW,0.7196989187270615
2022,Public,Space Heating,Furnace,___,Electricity,Standard,MW,0.14435053794999178
2022,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.0003753913088444406
2022,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.00037551729284833794
2022,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.09734381626057431
2022,Public,Space Heating,Furnace,___,Natural Gas,High,MW,0.0004743266578772095
2022,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,3.082100417993262
2022,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.0003756703857987308
2022,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.00036656351375809806
2022,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,0.24709084824072605
2022,Public,Space Heating,___,___,District Heating,___,MW,32.20187896386637
2022,Public,Water Heating,___,___,District Heating,___,MW,6.339765156618709
2022,Public,Water Heating,___,___,Electricity,Standard,MW,0.24754205843657542
2022,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.10772109368039984
2022,Public,Water Heating,___,___,Kerosene,Standard,MW,0.10804364872290922
2022,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.2123874253209546
2022,Public,Water Heating,___,___,Natural Gas,Standard,MW,0.18845239069659878
2022,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,313.95988681259905
2022,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,14.721521785811621
2022,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,377.5175566841102
2022,Residential,Dish Washer,___,___,Electricity,Standard,kunits,9.095009174390567
2022,Residential,Freezer,___,___,Electricity,Standard,kunits,74.37814396355458
2022,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,23.898057940347428
2022,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,1029.2457593238548
2022,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,621.8192756
2022,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1991.6835578999999
2022,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,15.62377634773757
2022,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,15.655884796614416
2022,Residential,Range,___,___,Electricity,Standard,kunits,5297.735169639535
2022,Residential,Refrigerator,___,___,Electricity,Standard,kunits,230.6999505490035
2022,Residential,Space Cooling,Central,___,Electricity,Standard,MW,17.216397049759415
2022,Residential,Space Cooling,Room,___,Electricity,Standard,MW,15.909266141270145
2022,Residential,Space Cooling,___,___,District Cooling,___,MW,54.22052400779684
2022,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,0.0214997317060708
2022,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.011574295164516954
2022,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.011867978379386915
2022,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.10676416312275294
2022,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,0.15889528057647484
2022,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,0.13918122758739732
2022,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.011642851251610438
2022,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.09820807571699891
2022,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,21.768234422672588
2022,Residential,Space Heating,___,___,District Heating,___,MW,358.06195258365534
2022,Residential,Water Heating,___,___,Biomass,Standard,MW,0.7022315948080282
2022,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,0.7032389138717209
2022,Residential,Water Heating,___,___,District Heating,___,MW,2.8221725494961096
2022,Residential,Water Heating,___,___,Electricity,Standard,MW,0.7055442100988654
2022,Residential,Water Heating,___,___,Kerosene,Standard,MW,0.7059718600537942
2022,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.7038701009053954
2022,Residential,Water Heating,___,___,Natural Gas,Standard,MW,2.408781990814251
2022,Residential,Water Heating,___,___,Propane,Standard,MW,0.7039240140327977
2023,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,421.4381860664925
2023,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,2.0447268267741254
2023,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,1.805257775285121
2023,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,38.36968291257722
2023,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm,4988.453709491879
2023,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,47.632350574453746
2023,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm,5852.757929463685
2023,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,9257.728787399843
2023,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm,19.605039551509694
2023,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,35.251657447001634
2023,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm,16252.636317817578
2023,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm,15.739800156208185
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,11.516552234419558
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,3268.017125949912
2023,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,27.10072249497309
2023,Commercial,Space Cooling,Central,___,Electricity,Energy Star,MW,0.5778707901119178
2023,Commercial,Space Cooling,Central,___,Electricity,High,MW,0.5111580985581423
2023,Commercial,Space Cooling,Central,___,Electricity,Standard,MW,0.6020834199992996
2023,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,MW,1.2926195243986707
2023,Commercial,Space Cooling,Central,___,Natural Gas,High,MW,1.2214165114800204
2023,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,1.317032516058946
2023,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,0.9053183975946777
2023,Commercial,Space Cooling,Wall,___,Electricity,High,MW,0.8258436904602264
2023,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,0.9676953053883092
2023,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,1.296660472596003
2023,Commercial,Space Cooling,Window,___,Electricity,High,MW,0.8772256833916204
2023,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,39.025842441098476
2023,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,10.08700575102793
2023,Commercial,Space Cooling,___,___,District Cooling,___,MW,28.40710861333227
2023,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.31474718713140737
2023,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.31262830745012127
2023,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.3071432633888046
2023,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,4.730414714154007
2023,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,2.292406623306774
2023,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,2.3123700252832924
2023,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,2.35579330228941
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,MW,2.6849980152958586
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.560796194475636
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,31.809755539995283
2023,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,1189.654614837084
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,10.261094837285668
2023,Commercial,Space Heating,Furnace,___,Propane,Energy Star,MW,2.895086549931528
2023,Commercial,Space Heating,Furnace,___,Propane,High,MW,17.075143864897978
2023,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,2.3522924947356683
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,1.2724577945514304
2023,Commercial,Space Heating,Heat Pump,___,Electricity,High,MW,45.88793076294422
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.8046598087036622
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.7490666098472918
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,0.6120487364255037
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,1.322709303123017
2023,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.8417542336284254
2023,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,MW,5.07304383803748
2023,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,MW,6.401468952114876
2023,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,MW,3.029824485221061
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.026154577897747833
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.0262940944647521
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,0.5718052511106372
2023,Commercial,Space Heating,___,___,District Heating,___,MW,15.900550110579145
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,58.38826871236296
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.12093959842470123
2023,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.10300945609196581
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.11695799519180379
2023,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.1743083919171939
2023,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,62.09723991889667
2023,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.5537552637385715
2023,Commercial,Water Heating,System,___,Kerosene,Standard,MW,0.5635929108725382
2023,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.6164154577832203
2023,Commercial,Water Heating,System,___,Propane,Energy Star,MW,1.2704259061532213
2023,Commercial,Water Heating,With Tank,___,Electricity,High,MW,0.552939528929562
2023,Commercial,Water Heating,With Tank,___,Electricity,Standard,MW,0.9638065806608157
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,31.375501349578784
2023,Commercial,Water Heating,With Tank,___,Natural Gas,High,MW,59.79616192534882
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,MW,1.3873788666399258
2023,Commercial,Water Heating,___,___,District Heating,___,MW,44.95798767060295
2023,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.023061063039720695
2023,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,191.68720461
2023,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,29.392942436
2023,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.01580015220166192
2023,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,0.01662995650503767
2023,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,0.017632309231541257
2023,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.0046252666524157085
2023,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,35.57361080192872
2023,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.30307212588586907
2023,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.16314408610725498
2023,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,9.059974692389059
2023,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,341.90319532547454
2023,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,13.589851620454274
2023,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm,439.96326311242075
2023,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,749.766223950891
2023,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm,6.30749205815914
2023,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,12.059262274389745
2023,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm,12.250826431693548
2023,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm,2.9468234067094077
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,3.3288064482900883
2023,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,285.2352432559919
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,9.553890738302647
2023,Public,Space Cooling,Central,___,Electricity,Energy Star,MW,0.4048341865354717
2023,Public,Space Cooling,Central,___,Electricity,High,MW,0.4114484295050231
2023,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.3686536381980509
2023,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.4661946522048565
2023,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.4427418806378965
2023,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.4755279771772484
2023,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,2.219655753681307
2023,Public,Space Cooling,Wall,___,Electricity,High,MW,14.550286178879855
2023,Public,Space Cooling,Wall,___,Electricity,Standard,MW,68.93093532125684
2023,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,1.015393629018726
2023,Public,Space Cooling,Window,___,Electricity,High,MW,0.5221136636394063
2023,Public,Space Cooling,Window,___,Electricity,Standard,MW,51.15245689674183
2023,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.024834523286473204
2023,Public,Space Cooling,___,___,District Cooling,___,MW,24.92711231356424
2023,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.10182004551641062
2023,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.10113272846369295
2023,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.09935227315279234
2023,Public,Space Heating,Furnace,___,Electricity,Standard,MW,1.66758044099321
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.7036637790098121
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.7135545108391741
2023,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.7212497292267743
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,2.2843674150602604
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,1.1056025990849871
2023,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,4.080513796049651
2023,Public,Space Heating,Furnace,___,Natural Gas,High,MW,316.4813541728412
2023,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,3.1276234096702815
2023,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.4316236672719122
2023,Public,Space Heating,Furnace,___,Propane,High,MW,0.4135526298437836
2023,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.42711931847927437
2023,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.5655247956636149
2023,Public,Space Heating,Heat Pump,___,Electricity,High,MW,14.125902063132283
2023,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.25748096084756844
2023,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.33412158811258397
2023,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.2371758466420801
2023,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,0.7300455147621822
2023,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.2832016420659007
2023,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,2.0187781528729745
2023,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,3.4792847646600693
2023,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,1.0533644959217114
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.009954777076713656
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.010006335823944574
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,0.11840334655090526
2023,Public,Space Heating,___,___,District Heating,___,MW,12.472168770140204
2023,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.03624002339044964
2023,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.030866377548405967
2023,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.03504049438464506
2023,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.04313844205836977
2023,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,7.993792211307854
2023,Public,Water Heating,System,___,Biomass,Standard,MW,0.002022940248585141
2023,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.005536855211362243
2023,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.15725281206071745
2023,Public,Water Heating,System,___,Kerosene,Standard,MW,0.15890715060746735
2023,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.20564637914229758
2023,Public,Water Heating,System,___,Propane,Energy Star,MW,0.252655232269404
2023,Public,Water Heating,With Tank,___,Electricity,High,MW,0.1699650925681315
2023,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.2725311184024507
2023,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.762015871789459
2023,Public,Water Heating,With Tank,___,Natural Gas,High,MW,1.174607962349019
2023,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.42205432567924317
2023,Public,Water Heating,___,___,District Heating,___,MW,6.108741910609261
2023,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,13690.234606262264
2023,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.2998537987509796
2023,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.1741038325244131
2023,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,568.7490281030354
2023,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,33.207237406150256
2023,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.05351440171326478
2023,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,11.573866332883936
2023,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.055081993907174574
2023,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.04396220462242244
2023,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.05307710211721959
2023,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.05874593240180103
2023,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.04884941280389292
2023,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.07605746798255587
2023,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,0.526700059992184
2023,Residential,Dish Washer,___,___,Electricity,High,kunits,0.3923664411687769
2023,Residential,Dish Washer,___,___,Electricity,Standard,kunits,253.0097937713765
2023,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.4069427137798566
2023,Residential,Freezer,___,Chest,Electricity,High,kunits,0.4712876450456348
2023,Residential,Freezer,___,Chest,Electricity,Standard,kunits,56.05840992260036
2023,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.12858241481461977
2023,Residential,Freezer,___,Standing,Electricity,High,kunits,0.12199943622444144
2023,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.13974262172352847
2023,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,3.179673618799162
2023,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,4.815612296665837
2023,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,17.729101145594342
2023,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,11.841929189711133
2023,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,826.2907659582855
2023,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,3012.8448201311517
2023,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,6.58857436068843
2023,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,14.479426671731105
2023,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,3.133334693988296
2023,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,4.7036867000212945
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,3.2226832734137054
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,9.708484583578755
2023,Residential,Range,___,___,Electricity,High,kunits,0.052823268251924314
2023,Residential,Range,___,___,Electricity,Standard,kunits,562.4701005068722
2023,Residential,Range,___,___,Natural Gas,High,kunits,41.38527976125572
2023,Residential,Range,___,___,Natural Gas,Standard,kunits,46.80952275226369
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.1307120307860008
2023,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.12846369801221014
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.13659511419958267
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,0.3625013497914478
2023,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.3004719237736276
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,20.960915787416884
2023,Residential,Refrigerator,___,___,Electricity,Standard,kunits,2.89555104109022
