WAT,WAS,WW,AB,GAS,ERK,STD,MENE,23,NEW,WATWASWWABGASERKSTDMENE_23,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,AB,ADI,PUB,___,MENE,23,NEW,WATWASWWABADIPUB_______23,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic,WATWAS,TJ.y,TJ
WAT,WAS,WW,AB,ADI,PUB,___,MENE,23,NEW,WATWASWWABADIPUB___MENE_23,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,AB,GAS,CEN,CCS,HH2,23,NEW,WATWASWWABGASCENCCSHH2_23,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen,WATWAS,MW,TJ
WAT,WAS,WW,HB,GAS,ERK,STD,MENE,23,NEW,WATWASWWHBGASERKSTD____23,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency,WATWAS,TJ.y,TJ
WAT,WAS,WW,HB,GAS,ERK,STD,MENE,23,NEW,WATWASWWHBGASERKSTDMENE_23,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,HB,ADI,PUB,___,MENE,23,NEW,WATWASWWHBADIPUB_______23,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic,WATWAS,TJ.y,TJ
WAT,WAS,WW,HB,ADI,PUB,___,MENE,23,NEW,WATWASWWHBADIPUB___MENE_23,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,HB,GAS,CEN,CCS,HH2,23,NEW,WATWASWWHBGASCENCCSHH2_23,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen,WATWAS,MW,TJ
WAT,WAS,WW,HC,GAS,ERK,STD,MENE,23,NEW,WATWASWWHCGASERKSTD____23,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency,WATWAS,TJ.y,TJ
WAT,WAS,WW,HC,GAS,ERK,STD,MENE,23,NEW,WATWASWWHCGASERKSTDMENE_23,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,HC,ADI,PUB,___,MENE,23,NEW,WATWASWWHCADIPUB_______23,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic,WATWAS,TJ.y,TJ
WAT,WAS,WW,HC,ADI,PUB,___,MENE,23,NEW,WATWASWWHCADIPUB___MENE_23,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy,WATWAS,TJ.y,TJ
WAT,WAS,WW,HC,GAS,CEN,CCS,HH2,23,NEW,WATWASWWHCGASCENCCSHH2_23,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen,WATWAS,MW,TJ
