regions,periods,tech,maxact,maxact_units,maxact_notes
TO,2029,INDBDGDCOPRDDLAENWELC_23,0,,
TO,2029,INDBDGDCOPRDHEPENWELC_23,0,,
TO,2029,INDBDGDCOPRDHEPLARELC_23,0,,
TO,2029,INDBDGDCOPRDHEPLARHWP_23,0,,
TO,2029,INDBDGDCOPRDHEPMEDELC_23,0,,
TO,2029,INDBDGDCOPRDHEPMEDHWP_23,0,,
TO,2029,INDBDGDCOPRDHEPSMAELC_23,0,,
TO,2029,INDBDGDCOPRDHEPSMAHWP_23,0,,
TO,2029,INDBDGDHEAVGSUB___HW_23,0,,
TO,2029,INDBDGDHECONHEPLARHWC_23,0,,
TO,2029,INDBDGDHECONHEPMEDHWC_23,0,,
TO,2029,INDBDGDHECONHEPSMAHWC_23,0,,
TO,2029,INDBDGDHEPRDBOILARELC_23,0,,
TO,2029,INDBDGDHEPRDBOIMEDELC_23,0,,
TO,2029,INDBDGDHEPRDBOISMAELC_23,0,,
TO,2029,INDBDGHH2PRDALK___ELC_23,0,,
TO,2029,PUBBDGDHEPRDBOILARNGA_23,0,,
TO,2029,PUBBDGDHEPRDBOIMEDNGA_23,0,,
TO,2029,PUBBDGDHEPRDBOISMANGA_23,0,,
TO,2029,PUBBDGDHEPRDGTULARMNGA_23,0,,
TO,2029,PUBBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2029,PUBBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2029,PUBBDGDHEPRDICELARMNGA_23,0,,
TO,2029,PUBBDGDHEPRDICEMEDMNGA_23,0,,
TO,2029,PUBBDGDHEPRDICESMAMNGA_23,0,,
TO,2029,PUBBDGDCOAVGSUB___CW_23,0,,
TO,2029,PUBBDGDCOCONHEPLARHWC_23,0,,
TO,2029,PUBBDGDCOCONHEPMEDHWC_23,0,,
TO,2029,PUBBDGDCOCONHEPSMAHWC_23,0,,
TO,2029,PUBBDGDCOPRDDLAENWELC_23,0,,
TO,2029,PUBBDGDCOPRDHEPENWELC_23,0,,
TO,2029,PUBBDGDCOPRDHEPLARELC_23,0,,
TO,2029,PUBBDGDCOPRDHEPLARHWP_23,0,,
TO,2029,PUBBDGDCOPRDHEPMEDELC_23,0,,
TO,2029,PUBBDGDCOPRDHEPMEDHWP_23,0,,
TO,2029,PUBBDGDCOPRDHEPSMAELC_23,0,,
TO,2029,PUBBDGDCOPRDHEPSMAHWP_23,0,,
TO,2029,PUBBDGDHEAVGSUB___HW_23,0,,
TO,2029,PUBBDGDHECONHEPLARHWC_23,0,,
TO,2029,PUBBDGDHECONHEPMEDHWC_23,0,,
TO,2029,PUBBDGDHECONHEPSMAHWC_23,0,,
TO,2029,PUBBDGDHEPRDBOILARELC_23,0,,
TO,2029,PUBBDGDHEPRDBOIMEDELC_23,0,,
TO,2029,PUBBDGDHEPRDBOISMAELC_23,0,,
TO,2029,RESBDGDHEPRDBOILARNGA_23,0,,
TO,2029,RESBDGDHEPRDBOIMEDNGA_23,0,,
TO,2029,RESBDGDHEPRDBOISMANGA_23,0,,
TO,2029,RESBDGDHEPRDGTULARMNGA_23,0,,
TO,2029,RESBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2029,RESBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2029,RESBDGDHEPRDICELARMNGA_23,0,,
TO,2029,RESBDGDHEPRDICEMEDMNGA_23,0,,
TO,2029,RESBDGDHEPRDICESMAMNGA_23,0,,
TO,2029,RESBDGDCOAVGSUB___CW_23,0,,
TO,2029,RESBDGDCOCONHEPLARHWC_23,0,,
TO,2029,RESBDGDCOCONHEPMEDHWC_23,0,,
TO,2029,RESBDGDCOCONHEPSMAHWC_23,0,,
TO,2029,RESBDGDCOPRDDLAENWELC_23,0,,
TO,2029,RESBDGDCOPRDHEPENWELC_23,0,,
TO,2029,RESBDGDCOPRDHEPLARELC_23,0,,
TO,2029,RESBDGDCOPRDHEPLARHWP_23,0,,
TO,2029,RESBDGDCOPRDHEPMEDELC_23,0,,
TO,2029,RESBDGDCOPRDHEPMEDHWP_23,0,,
TO,2029,RESBDGDCOPRDHEPSMAELC_23,0,,
TO,2029,RESBDGDCOPRDHEPSMAHWP_23,0,,
TO,2029,RESBDGDHEAVGSUB___HW_23,0,,
TO,2029,RESBDGDHECONHEPLARHWC_23,0,,
TO,2029,RESBDGDHECONHEPMEDHWC_23,0,,
TO,2029,RESBDGDHECONHEPSMAHWC_23,0,,
TO,2029,RESBDGDHEPRDBOILARELC_23,0,,
TO,2029,RESBDGDHEPRDBOIMEDELC_23,0,,
TO,2029,RESBDGDHEPRDBOISMAELC_23,0,,
TO,2029,COMBDGDCOAVGPIP___CW_23,0,,
TO,2029,COMBDGDCOSTGHTSLARCW_23,0,,
TO,2029,COMBDGDCOSTGHTSMEDCW_23,0,,
TO,2029,COMBDGDCOSTGHTSSMACW_23,0,,
TO,2029,COMBDGDHEAVGPIP___HW_23,0,,
TO,2029,COMBDGDHESTGHTSLARHW_23,0,,
TO,2029,COMBDGDHESTGHTSMEDHW_23,0,,
TO,2029,COMBDGDHESTGHTSSMAHW_23,0,,
TO,2029,COMBDGDHESTGPITLARHW_23,0,,
TO,2029,COMBDGDHESTGPITMEDHW_23,0,,
TO,2029,COMBDGDHESTGPITSMAHW_23,0,,
TO,2029,COMBDGDHEPRDGTULARNGA_23,0,,
TO,2029,COMBDGDHEPRDGTUMEDNGA_23,0,,
TO,2029,COMBDGDHEPRDGTUSMANGA_23,0,,
TO,2029,COMBDGDHEPRDICELARNGA_23,0,,
TO,2029,COMBDGDHEPRDICEMEDNGA_23,0,,
TO,2029,COMBDGDHEPRDICESMANGA_23,0,,
TO,2029,INDBDGDCOAVGPIP___CW_23,0,,
TO,2029,INDBDGDCOSTGHTSLARCW_23,0,,
TO,2029,INDBDGDCOSTGHTSMEDCW_23,0,,
TO,2029,INDBDGDCOSTGHTSSMACW_23,0,,
TO,2029,INDBDGDHEAVGPIP___HW_23,0,,
TO,2029,INDBDGDHESTGHTSLARHW_23,0,,
TO,2029,INDBDGDHESTGHTSMEDHW_23,0,,
TO,2029,INDBDGDHESTGHTSSMAHW_23,0,,
TO,2029,INDBDGDHESTGPITLARHW_23,0,,
TO,2029,INDBDGDHESTGPITMEDHW_23,0,,
TO,2029,INDBDGDHESTGPITSMAHW_23,0,,
TO,2029,INDBDGDHEPRDGTULARNGA_23,0,,
TO,2029,INDBDGDHEPRDGTUMEDNGA_23,0,,
TO,2029,INDBDGDHEPRDGTUSMANGA_23,0,,
TO,2029,INDBDGDHEPRDICELARNGA_23,0,,
TO,2029,INDBDGDHEPRDICEMEDNGA_23,0,,
TO,2029,INDBDGDHEPRDICESMANGA_23,0,,
TO,2029,PUBBDGDCOAVGPIP___CW_23,0,,
TO,2029,PUBBDGDCOSTGHTSLARCW_23,0,,
TO,2029,PUBBDGDCOSTGHTSMEDCW_23,0,,
TO,2029,PUBBDGDCOSTGHTSSMACW_23,0,,
TO,2029,PUBBDGDHEAVGPIP___HW_23,0,,
TO,2029,PUBBDGDHESTGHTSLARHW_23,0,,
TO,2029,PUBBDGDHESTGHTSMEDHW_23,0,,
TO,2029,PUBBDGDHESTGHTSSMAHW_23,0,,
TO,2029,PUBBDGDHESTGPITLARHW_23,0,,
TO,2029,PUBBDGDHESTGPITMEDHW_23,0,,
TO,2029,PUBBDGDHESTGPITSMAHW_23,0,,
TO,2029,PUBBDGDHEPRDGTULARNGA_23,0,,
TO,2029,PUBBDGDHEPRDGTUMEDNGA_23,0,,
TO,2029,PUBBDGDHEPRDGTUSMANGA_23,0,,
TO,2029,PUBBDGDHEPRDICELARNGA_23,0,,
TO,2029,PUBBDGDHEPRDICEMEDNGA_23,0,,
TO,2029,PUBBDGDHEPRDICESMANGA_23,0,,
TO,2029,RESBDGDCOAVGPIP___CW_23,0,,
TO,2029,RESBDGDCOSTGHTSLARCW_23,0,,
TO,2029,RESBDGDCOSTGHTSMEDCW_23,0,,
TO,2029,RESBDGDCOSTGHTSSMACW_23,0,,
TO,2029,RESBDGDHEAVGPIP___HW_23,0,,
TO,2029,RESBDGDHESTGHTSLARHW_23,0,,
TO,2029,RESBDGDHESTGHTSMEDHW_23,0,,
TO,2029,RESBDGDHESTGHTSSMAHW_23,0,,
TO,2029,RESBDGDHESTGPITLARHW_23,0,,
TO,2029,RESBDGDHESTGPITMEDHW_23,0,,
TO,2029,RESBDGDHESTGPITSMAHW_23,0,,
TO,2029,RESBDGDHEPRDGTULARNGA_23,0,,
TO,2029,RESBDGDHEPRDGTUMEDNGA_23,0,,
TO,2029,RESBDGDHEPRDGTUSMANGA_23,0,,
TO,2029,RESBDGDHEPRDICELARNGA_23,0,,
TO,2029,RESBDGDHEPRDICEMEDNGA_23,0,,
TO,2029,RESBDGDHEPRDICESMANGA_23,0,,
TO,2030,COMBDGDCOAVGSUB___CW_EX,2184.67179,,
TO,2030,COMBDGDHEAVGSUB___HW_EX,5858.699686,,
TO,2030,PUBBDGDCOAVGSUB___CW_EX,300.3590195,,
TO,2030,PUBBDGDHEAVGSUB___HW_EX,1841.822015,,
TO,2030,RESBDGDCOAVGSUB___CW_EX,88.6673165,,
TO,2030,RESBDGDHEAVGSUB___HW_EX,1056.396317,,
TO,2030,COMBDGDHEPRDBOILARNGA_23,0,,
TO,2030,COMBDGDHEPRDBOIMEDNGA_23,0,,
TO,2030,COMBDGDHEPRDBOISMANGA_23,0,,
TO,2030,COMBDGDHEPRDGTULARMNGA_23,0,,
TO,2030,COMBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2030,COMBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2030,COMBDGDHEPRDICELARMNGA_23,0,,
TO,2030,COMBDGDHEPRDICEMEDMNGA_23,0,,
TO,2030,COMBDGDHEPRDICESMAMNGA_23,0,,
TO,2030,COMBDGDCOAVGSUB___CW_23,0,,
TO,2030,COMBDGDCOCONHEPLARHWC_23,0,,
TO,2030,COMBDGDCOCONHEPMEDHWC_23,0,,
TO,2030,COMBDGDCOCONHEPSMAHWC_23,0,,
TO,2030,COMBDGDCOPRDDLAENWELC_23,0,,
TO,2030,COMBDGDCOPRDHEPENWELC_23,0,,
TO,2030,COMBDGDCOPRDHEPLARELC_23,0,,
TO,2030,COMBDGDCOPRDHEPLARHWP_23,0,,
TO,2030,COMBDGDCOPRDHEPMEDELC_23,0,,
TO,2030,COMBDGDCOPRDHEPMEDHWP_23,0,,
TO,2030,COMBDGDCOPRDHEPSMAELC_23,0,,
TO,2030,COMBDGDCOPRDHEPSMAHWP_23,0,,
TO,2030,COMBDGDHEAVGSUB___HW_23,0,,
TO,2030,COMBDGDHECONHEPLARHWC_23,0,,
TO,2030,COMBDGDHECONHEPMEDHWC_23,0,,
TO,2030,COMBDGDHECONHEPSMAHWC_23,0,,
TO,2030,COMBDGDHEPRDBOILARELC_23,0,,
TO,2030,COMBDGDHEPRDBOIMEDELC_23,0,,
TO,2030,COMBDGDHEPRDBOISMAELC_23,0,,
TO,2030,INDBDGDHEPRDBOILARNGA_23,0,,
TO,2030,INDBDGDHEPRDBOIMEDNGA_23,0,,
TO,2030,INDBDGDHEPRDBOISMANGA_23,0,,
TO,2030,INDBDGDHEPRDGTULARMNGA_23,0,,
TO,2030,INDBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2030,INDBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2030,INDBDGDHEPRDICELARMNGA_23,0,,
TO,2030,INDBDGDHEPRDICEMEDMNGA_23,0,,
TO,2030,INDBDGDHEPRDICESMAMNGA_23,0,,
TO,2030,INDBDGHH2PRDARGCCSNGA_23,0,,
TO,2030,INDBDGHH2PRDSMRCCSNGA_23,0,,
TO,2030,INDBDGHH2PRDSMR___NGA_23,0,,
TO,2030,INDBDGDCOAVGSUB___CW_23,0,,
TO,2030,INDBDGDCOCONHEPLARHWC_23,0,,
TO,2030,INDBDGDCOCONHEPMEDHWC_23,0,,
TO,2030,INDBDGDCOCONHEPSMAHWC_23,0,,
TO,2030,INDBDGDCOPRDDLAENWELC_23,0,,
TO,2030,INDBDGDCOPRDHEPENWELC_23,0,,
TO,2030,INDBDGDCOPRDHEPLARELC_23,0,,
TO,2030,INDBDGDCOPRDHEPLARHWP_23,0,,
TO,2030,INDBDGDCOPRDHEPMEDELC_23,0,,
TO,2030,INDBDGDCOPRDHEPMEDHWP_23,0,,
TO,2030,INDBDGDCOPRDHEPSMAELC_23,0,,
TO,2030,INDBDGDCOPRDHEPSMAHWP_23,0,,
TO,2030,INDBDGDHEAVGSUB___HW_23,0,,
TO,2030,INDBDGDHECONHEPLARHWC_23,0,,
TO,2030,INDBDGDHECONHEPMEDHWC_23,0,,
TO,2030,INDBDGDHECONHEPSMAHWC_23,0,,
TO,2030,INDBDGDHEPRDBOILARELC_23,0,,
TO,2030,INDBDGDHEPRDBOIMEDELC_23,0,,
TO,2030,INDBDGDHEPRDBOISMAELC_23,0,,
TO,2030,INDBDGHH2PRDALK___ELC_23,0,,
TO,2030,PUBBDGDHEPRDBOILARNGA_23,0,,
TO,2030,PUBBDGDHEPRDBOIMEDNGA_23,0,,
TO,2030,PUBBDGDHEPRDBOISMANGA_23,0,,
TO,2030,PUBBDGDHEPRDGTULARMNGA_23,0,,
TO,2030,PUBBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2030,PUBBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2030,PUBBDGDHEPRDICELARMNGA_23,0,,
TO,2030,PUBBDGDHEPRDICEMEDMNGA_23,0,,
TO,2030,PUBBDGDHEPRDICESMAMNGA_23,0,,
TO,2030,PUBBDGDCOAVGSUB___CW_23,0,,
TO,2030,PUBBDGDCOCONHEPLARHWC_23,0,,
TO,2030,PUBBDGDCOCONHEPMEDHWC_23,0,,
TO,2030,PUBBDGDCOCONHEPSMAHWC_23,0,,
TO,2030,PUBBDGDCOPRDDLAENWELC_23,0,,
TO,2030,PUBBDGDCOPRDHEPENWELC_23,0,,
TO,2030,PUBBDGDCOPRDHEPLARELC_23,0,,
TO,2030,PUBBDGDCOPRDHEPLARHWP_23,0,,
TO,2030,PUBBDGDCOPRDHEPMEDELC_23,0,,
TO,2030,PUBBDGDCOPRDHEPMEDHWP_23,0,,
TO,2030,PUBBDGDCOPRDHEPSMAELC_23,0,,
TO,2030,PUBBDGDCOPRDHEPSMAHWP_23,0,,
TO,2030,PUBBDGDHEAVGSUB___HW_23,0,,
TO,2030,PUBBDGDHECONHEPLARHWC_23,0,,
TO,2030,PUBBDGDHECONHEPMEDHWC_23,0,,
TO,2030,PUBBDGDHECONHEPSMAHWC_23,0,,
TO,2030,PUBBDGDHEPRDBOILARELC_23,0,,
TO,2030,PUBBDGDHEPRDBOIMEDELC_23,0,,
TO,2030,PUBBDGDHEPRDBOISMAELC_23,0,,
TO,2030,RESBDGDHEPRDBOILARNGA_23,0,,
TO,2030,RESBDGDHEPRDBOIMEDNGA_23,0,,
TO,2030,RESBDGDHEPRDBOISMANGA_23,0,,
TO,2030,RESBDGDHEPRDGTULARMNGA_23,0,,
TO,2030,RESBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2030,RESBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2030,RESBDGDHEPRDICELARMNGA_23,0,,
TO,2030,RESBDGDHEPRDICEMEDMNGA_23,0,,
TO,2030,RESBDGDHEPRDICESMAMNGA_23,0,,
TO,2030,RESBDGDCOAVGSUB___CW_23,0,,
TO,2030,RESBDGDCOCONHEPLARHWC_23,0,,
TO,2030,RESBDGDCOCONHEPMEDHWC_23,0,,
TO,2030,RESBDGDCOCONHEPSMAHWC_23,0,,
TO,2030,RESBDGDCOPRDDLAENWELC_23,0,,
TO,2030,RESBDGDCOPRDHEPENWELC_23,0,,
TO,2030,RESBDGDCOPRDHEPLARELC_23,0,,
TO,2030,RESBDGDCOPRDHEPLARHWP_23,0,,
TO,2030,RESBDGDCOPRDHEPMEDELC_23,0,,
TO,2030,RESBDGDCOPRDHEPMEDHWP_23,0,,
TO,2030,RESBDGDCOPRDHEPSMAELC_23,0,,
TO,2030,RESBDGDCOPRDHEPSMAHWP_23,0,,
TO,2030,RESBDGDHEAVGSUB___HW_23,0,,
TO,2030,RESBDGDHECONHEPLARHWC_23,0,,
TO,2030,RESBDGDHECONHEPMEDHWC_23,0,,
TO,2030,RESBDGDHECONHEPSMAHWC_23,0,,
TO,2030,RESBDGDHEPRDBOILARELC_23,0,,
TO,2030,RESBDGDHEPRDBOIMEDELC_23,0,,
TO,2030,RESBDGDHEPRDBOISMAELC_23,0,,
TO,2030,COMBDGDCOAVGPIP___CW_23,0,,
TO,2030,COMBDGDCOSTGHTSLARCW_23,0,,
TO,2030,COMBDGDCOSTGHTSMEDCW_23,0,,
TO,2030,COMBDGDCOSTGHTSSMACW_23,0,,
TO,2030,COMBDGDHEAVGPIP___HW_23,0,,
TO,2030,COMBDGDHESTGHTSLARHW_23,0,,
TO,2030,COMBDGDHESTGHTSMEDHW_23,0,,
TO,2030,COMBDGDHESTGHTSSMAHW_23,0,,
TO,2030,COMBDGDHESTGPITLARHW_23,0,,
TO,2030,COMBDGDHESTGPITMEDHW_23,0,,
TO,2030,COMBDGDHESTGPITSMAHW_23,0,,
TO,2030,COMBDGDHEPRDGTULARNGA_23,0,,
TO,2030,COMBDGDHEPRDGTUMEDNGA_23,0,,
TO,2030,COMBDGDHEPRDGTUSMANGA_23,0,,
TO,2030,COMBDGDHEPRDICELARNGA_23,0,,
TO,2030,COMBDGDHEPRDICEMEDNGA_23,0,,
TO,2030,COMBDGDHEPRDICESMANGA_23,0,,
TO,2030,INDBDGDCOAVGPIP___CW_23,0,,
TO,2030,INDBDGDCOSTGHTSLARCW_23,0,,
TO,2030,INDBDGDCOSTGHTSMEDCW_23,0,,
TO,2030,INDBDGDCOSTGHTSSMACW_23,0,,
TO,2030,INDBDGDHEAVGPIP___HW_23,0,,
TO,2030,INDBDGDHESTGHTSLARHW_23,0,,
TO,2030,INDBDGDHESTGHTSMEDHW_23,0,,
TO,2030,INDBDGDHESTGHTSSMAHW_23,0,,
TO,2030,INDBDGDHESTGPITLARHW_23,0,,
TO,2030,INDBDGDHESTGPITMEDHW_23,0,,
TO,2030,INDBDGDHESTGPITSMAHW_23,0,,
TO,2030,INDBDGDHEPRDGTULARNGA_23,0,,
TO,2030,INDBDGDHEPRDGTUMEDNGA_23,0,,
TO,2030,INDBDGDHEPRDGTUSMANGA_23,0,,
TO,2030,INDBDGDHEPRDICELARNGA_23,0,,
TO,2030,INDBDGDHEPRDICEMEDNGA_23,0,,
TO,2030,INDBDGDHEPRDICESMANGA_23,0,,
TO,2030,PUBBDGDCOAVGPIP___CW_23,0,,
TO,2030,PUBBDGDCOSTGHTSLARCW_23,0,,
TO,2030,PUBBDGDCOSTGHTSMEDCW_23,0,,
TO,2030,PUBBDGDCOSTGHTSSMACW_23,0,,
TO,2030,PUBBDGDHEAVGPIP___HW_23,0,,
TO,2030,PUBBDGDHESTGHTSLARHW_23,0,,
TO,2030,PUBBDGDHESTGHTSMEDHW_23,0,,
TO,2030,PUBBDGDHESTGHTSSMAHW_23,0,,
TO,2030,PUBBDGDHESTGPITLARHW_23,0,,
TO,2030,PUBBDGDHESTGPITMEDHW_23,0,,
TO,2030,PUBBDGDHESTGPITSMAHW_23,0,,
TO,2030,PUBBDGDHEPRDGTULARNGA_23,0,,
TO,2030,PUBBDGDHEPRDGTUMEDNGA_23,0,,
TO,2030,PUBBDGDHEPRDGTUSMANGA_23,0,,
TO,2030,PUBBDGDHEPRDICELARNGA_23,0,,
TO,2030,PUBBDGDHEPRDICEMEDNGA_23,0,,
TO,2030,PUBBDGDHEPRDICESMANGA_23,0,,
TO,2030,RESBDGDCOAVGPIP___CW_23,0,,
TO,2030,RESBDGDCOSTGHTSLARCW_23,0,,
TO,2030,RESBDGDCOSTGHTSMEDCW_23,0,,
TO,2030,RESBDGDCOSTGHTSSMACW_23,0,,
TO,2030,RESBDGDHEAVGPIP___HW_23,0,,
TO,2030,RESBDGDHESTGHTSLARHW_23,0,,
TO,2030,RESBDGDHESTGHTSMEDHW_23,0,,
TO,2030,RESBDGDHESTGHTSSMAHW_23,0,,
TO,2030,RESBDGDHESTGPITLARHW_23,0,,
TO,2030,RESBDGDHESTGPITMEDHW_23,0,,
TO,2030,RESBDGDHESTGPITSMAHW_23,0,,
TO,2030,RESBDGDHEPRDGTULARNGA_23,0,,
TO,2030,RESBDGDHEPRDGTUMEDNGA_23,0,,
TO,2030,RESBDGDHEPRDGTUSMANGA_23,0,,
TO,2030,RESBDGDHEPRDICELARNGA_23,0,,
TO,2030,RESBDGDHEPRDICEMEDNGA_23,0,,
TO,2030,RESBDGDHEPRDICESMANGA_23,0,,
TO,2031,COMBDGDCOAVGSUB___CW_EX,2184.67179,,
TO,2031,COMBDGDHEAVGSUB___HW_EX,5858.699686,,
TO,2031,PUBBDGDCOAVGSUB___CW_EX,300.3590195,,
TO,2031,PUBBDGDHEAVGSUB___HW_EX,1841.822015,,
TO,2031,RESBDGDCOAVGSUB___CW_EX,88.6673165,,
TO,2031,RESBDGDHEAVGSUB___HW_EX,1056.396317,,
TO,2031,COMBDGDHEPRDBOILARNGA_23,0,,
TO,2031,COMBDGDHEPRDBOIMEDNGA_23,0,,
TO,2031,COMBDGDHEPRDBOISMANGA_23,0,,
TO,2031,COMBDGDHEPRDGTULARMNGA_23,0,,
TO,2031,COMBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2031,COMBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2031,COMBDGDHEPRDICELARMNGA_23,0,,
TO,2031,COMBDGDHEPRDICEMEDMNGA_23,0,,
TO,2031,COMBDGDHEPRDICESMAMNGA_23,0,,
TO,2031,COMBDGDCOAVGSUB___CW_23,0,,
TO,2031,COMBDGDCOCONHEPLARHWC_23,0,,
TO,2031,COMBDGDCOCONHEPMEDHWC_23,0,,
TO,2031,COMBDGDCOCONHEPSMAHWC_23,0,,
TO,2031,COMBDGDCOPRDDLAENWELC_23,0,,
TO,2031,COMBDGDCOPRDHEPENWELC_23,0,,
TO,2031,COMBDGDCOPRDHEPLARELC_23,0,,
TO,2031,COMBDGDCOPRDHEPLARHWP_23,0,,
TO,2031,COMBDGDCOPRDHEPMEDELC_23,0,,
TO,2031,COMBDGDCOPRDHEPMEDHWP_23,0,,
TO,2031,COMBDGDCOPRDHEPSMAELC_23,0,,
TO,2031,COMBDGDCOPRDHEPSMAHWP_23,0,,
TO,2031,COMBDGDHEAVGSUB___HW_23,0,,
TO,2031,COMBDGDHECONHEPLARHWC_23,0,,
TO,2031,COMBDGDHECONHEPMEDHWC_23,0,,
TO,2031,COMBDGDHECONHEPSMAHWC_23,0,,
TO,2031,COMBDGDHEPRDBOILARELC_23,0,,
TO,2031,COMBDGDHEPRDBOIMEDELC_23,0,,
TO,2031,COMBDGDHEPRDBOISMAELC_23,0,,
TO,2031,INDBDGDHEPRDBOILARNGA_23,0,,
TO,2031,INDBDGDHEPRDBOIMEDNGA_23,0,,
TO,2031,INDBDGDHEPRDBOISMANGA_23,0,,
TO,2031,INDBDGDHEPRDGTULARMNGA_23,0,,
TO,2031,INDBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2031,INDBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2031,INDBDGDHEPRDICELARMNGA_23,0,,
TO,2031,INDBDGDHEPRDICEMEDMNGA_23,0,,
TO,2031,INDBDGDHEPRDICESMAMNGA_23,0,,
TO,2031,INDBDGHH2PRDARGCCSNGA_23,0,,
TO,2031,INDBDGHH2PRDSMRCCSNGA_23,0,,
TO,2031,INDBDGHH2PRDSMR___NGA_23,0,,
TO,2031,INDBDGDCOAVGSUB___CW_23,0,,
TO,2031,INDBDGDCOCONHEPLARHWC_23,0,,
TO,2031,INDBDGDCOCONHEPMEDHWC_23,0,,
TO,2031,INDBDGDCOCONHEPSMAHWC_23,0,,
TO,2031,INDBDGDCOPRDDLAENWELC_23,0,,
TO,2031,INDBDGDCOPRDHEPENWELC_23,0,,
TO,2031,INDBDGDCOPRDHEPLARELC_23,0,,
TO,2031,INDBDGDCOPRDHEPLARHWP_23,0,,
TO,2031,INDBDGDCOPRDHEPMEDELC_23,0,,
TO,2031,INDBDGDCOPRDHEPMEDHWP_23,0,,
TO,2031,INDBDGDCOPRDHEPSMAELC_23,0,,
TO,2031,INDBDGDCOPRDHEPSMAHWP_23,0,,
TO,2031,INDBDGDHEAVGSUB___HW_23,0,,
TO,2031,INDBDGDHECONHEPLARHWC_23,0,,
TO,2031,INDBDGDHECONHEPMEDHWC_23,0,,
TO,2031,INDBDGDHECONHEPSMAHWC_23,0,,
TO,2031,INDBDGDHEPRDBOILARELC_23,0,,
TO,2031,INDBDGDHEPRDBOIMEDELC_23,0,,
TO,2031,INDBDGDHEPRDBOISMAELC_23,0,,
TO,2031,INDBDGHH2PRDALK___ELC_23,0,,
TO,2031,PUBBDGDHEPRDBOILARNGA_23,0,,
TO,2031,PUBBDGDHEPRDBOIMEDNGA_23,0,,
TO,2031,PUBBDGDHEPRDBOISMANGA_23,0,,
TO,2031,PUBBDGDHEPRDGTULARMNGA_23,0,,
TO,2031,PUBBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2031,PUBBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2031,PUBBDGDHEPRDICELARMNGA_23,0,,
TO,2031,PUBBDGDHEPRDICEMEDMNGA_23,0,,
TO,2031,PUBBDGDHEPRDICESMAMNGA_23,0,,
TO,2031,PUBBDGDCOAVGSUB___CW_23,0,,
TO,2031,PUBBDGDCOCONHEPLARHWC_23,0,,
TO,2031,PUBBDGDCOCONHEPMEDHWC_23,0,,
TO,2031,PUBBDGDCOCONHEPSMAHWC_23,0,,
TO,2031,PUBBDGDCOPRDDLAENWELC_23,0,,
TO,2031,PUBBDGDCOPRDHEPENWELC_23,0,,
TO,2031,PUBBDGDCOPRDHEPLARELC_23,0,,
TO,2031,PUBBDGDCOPRDHEPLARHWP_23,0,,
TO,2031,PUBBDGDCOPRDHEPMEDELC_23,0,,
TO,2031,PUBBDGDCOPRDHEPMEDHWP_23,0,,
TO,2031,PUBBDGDCOPRDHEPSMAELC_23,0,,
TO,2031,PUBBDGDCOPRDHEPSMAHWP_23,0,,
TO,2031,PUBBDGDHEAVGSUB___HW_23,0,,
TO,2031,PUBBDGDHECONHEPLARHWC_23,0,,
TO,2031,PUBBDGDHECONHEPMEDHWC_23,0,,
TO,2031,PUBBDGDHECONHEPSMAHWC_23,0,,
TO,2031,PUBBDGDHEPRDBOILARELC_23,0,,
TO,2031,PUBBDGDHEPRDBOIMEDELC_23,0,,
TO,2031,PUBBDGDHEPRDBOISMAELC_23,0,,
TO,2031,RESBDGDHEPRDBOILARNGA_23,0,,
TO,2031,RESBDGDHEPRDBOIMEDNGA_23,0,,
TO,2031,RESBDGDHEPRDBOISMANGA_23,0,,
TO,2031,RESBDGDHEPRDGTULARMNGA_23,0,,
TO,2031,RESBDGDHEPRDGTUMEDMNGA_23,0,,
TO,2031,RESBDGDHEPRDGTUSMAMNGA_23,0,,
TO,2031,RESBDGDHEPRDICELARMNGA_23,0,,
TO,2031,RESBDGDHEPRDICEMEDMNGA_23,0,,
TO,2031,RESBDGDHEPRDICESMAMNGA_23,0,,
TO,2031,RESBDGDCOAVGSUB___CW_23,0,,
TO,2031,RESBDGDCOCONHEPLARHWC_23,0,,
TO,2031,RESBDGDCOCONHEPMEDHWC_23,0,,
TO,2031,RESBDGDCOCONHEPSMAHWC_23,0,,
TO,2031,RESBDGDCOPRDDLAENWELC_23,0,,
TO,2031,RESBDGDCOPRDHEPENWELC_23,0,,
TO,2031,RESBDGDCOPRDHEPLARELC_23,0,,
