regions,tech,growthrate_seed,growthrate_seed_units,growthrate_seed_notes
TO,RESBDGSDEOldRAG______HIGNGA_23,10.92042156,,
TO,RESBDGSATOldSHPLT500WSTDELC_23,288.2156109,,
TO,RESBDGSDENewCWA___TPHIGELC_23,24.01183413,,
TO,RESBDGAPANewSCCE___HIGELC_23,183.4749898,,
TO,RESBDGAPAOldSCWD___HIGELC_23,97.63339274,,
TO,RESBDGAPANewSHHEP___HIGELC_23,351.6349949,,
TO,RESBDGAPAOldFRZ___STGESRELC_23,87.93356066,,
TO,RESBDGSDEOldLIINC60WSTDELC_23,1446.543632,,
TO,RESBDGSDENewCWA___FRHIGELC_23,24.01183413,,
TO,RESBDGSDENewSHFIR___STDPRO_23,155.8313106,,
TO,RESBDGAPAOldFRZ___STGHIGELC_23,51.00822759,,
TO,RESBDGSDENewSHPST___STDBWP_23,155.8313106,,
TO,RESBDGAPANewSHHEP___STDELC_23,351.6349949,,
TO,RESBDGAPANewCDY______ESRELC_23,238.8749237,,
TO,RESBDGAPANewWHWTK___HIGELC_23,162.3246869,,
TO,RESBDGAPAOldSHPLT1500WSTDELC_23,473.8576036,,
TO,RESBDGAPAOldWHWTK___STDELC_23,205.6327562,,
TO,RESBDGSDENewSHFIR___HIGPRO_23,155.8313106,,
TO,RESBDGSDEOldCDY______ESRELC_23,365.0006758,,
TO,RESBDGSDENewSHPST___HIGBWP_23,155.8313106,,
TO,RESBDGAPAOldSHFUR___ESRPRO_23,81.68875552,,
TO,RESBDGAPAOldSHPLT1000WSTDELC_23,473.8576036,,
TO,RESBDGSDEOldLIHAL60WSTDELC_23,1446.543632,,
TO,RESBDGAPAOldREF___FRTESRELC_23,346.1031823,,
TO,RESBDGSATOldCDY______HIGELC_23,120.9535359,,
TO,RESBDGSATOldSHFUR___STDPRO_23,13.17341284,,
TO,RESBDGSDEOldWHWTK___HIGELC_23,121.3571845,,
TO,RESBDGSATOldSHFUR___STDELC_23,288.2156109,,
TO,RESBDGSATOldREF___FRDSTDELC_23,54.43647017,,
TO,RESBDGAPAOldSHPLT500WSTDELC_23,473.8576036,,
TO,RESBDGSDENewRAG______HIGELC_23,33.88476604,,
TO,RESBDGAPAOldREF___FRTHIGELC_23,160.3625094,,
TO,RESBDGSDEOldSHPLT1500WSTDELC_23,636.7212772,,
TO,RESBDGSATOldREF___FRDHIGELC_23,54.43647017,,
TO,RESBDGSATOldREF___FRDESRELC_23,117.4877821,,
TO,RESBDGSDEOldSHFUR___ESRPRO_23,109.7649765,,
TO,RESBDGAPANewSHHEP___STDNGA_23,351.6349949,,
TO,RESBDGAPAOldRAG______HIGNGA_23,19.90992959,,
TO,RESBDGSATOldSHFUR___STDLFO_23,13.17341284,,
TO,RESBDGSDEOldSHPLT1000WSTDELC_23,636.7212772,,
TO,RESBDGSATNewSHBOI___STDHH2_23,18.65866513,,
TO,RESBDGSDENewSHSTV___STDBMA_23,155.8313106,,
TO,RESBDGSDENewSHSTV___HIGBMA_23,155.8313106,,
TO,RESBDGAPAOldSCCE___ESRELC_23,153.0195257,,
TO,RESBDGAPANewSHFUR___HIGLFO_23,351.6349949,,
TO,RESBDGSATOldSHFUR___STDKER_23,13.17341284,,
TO,RESBDGAPAOldSCCE___STDELC_23,97.63339274,,
TO,RESBDGAPAOldSCCE___HIGELC_23,97.63339274,,
TO,RESBDGSDEOldSHPLT500WSTDELC_23,636.7212772,,
TO,RESBDGAPANewREF___FRDSTDELC_23,224.2476724,,
TO,RESBDGAPANewCDY______HIGELC_23,238.8749237,,
TO,RESBDGAPAOldCDY______ESRELC_23,665.463116,,
TO,RESBDGSATOldWHHEP___ESRELC_23,4.368574375,,
TO,RESBDGAPAOldSHFUR___STDPRO_23,21.65851399,,
TO,RESBDGSDEOldCDY______HIGELC_23,195.4344565,,
TO,RESBDGAPANewREF___FRDESRELC_23,224.2476724,,
TO,RESBDGAPANewREF___FRDHIGELC_23,224.2476724,,
TO,RESBDGAPANewSHFIR___STDPRO_23,351.6349949,,
TO,RESBDGSDEOldSCWD___HIGELC_23,232.1644706,,
TO,RESBDGSATOldWHHEP___STDELC_23,4.368574375,,
TO,RESBDGAPAOldSHFUR___STDELC_23,473.8576036,,
TO,RESBDGSATOldSHHEP___HIGELC_23,31.32383872,,
TO,RESBDGSDEOldREF___FRDSTDELC_23,87.9574283,,
TO,RESBDGAPANewSHPST___STDBWP_23,351.6349949,,
TO,RESBDGAPAOldWHWTK___HIGELC_23,205.6327562,,
TO,RESBDGSATOldSHHEP___STDELC_23,31.32383872,,
TO,RESBDGSATOldRAG______STDELC_23,155.1203414,,
TO,RESBDGSDEOldREF___FRDESRELC_23,189.8345564,,
TO,RESBDGSDEOldREF___FRDHIGELC_23,87.9574283,,
TO,RESBDGAPANewSHFIR___HIGPRO_23,351.6349949,,
TO,RESBDGAPANewSHPST___HIGBWP_23,351.6349949,,
TO,RESBDGAPAOldSHFUR___STDLFO_23,21.65851399,,
TO,RESBDGSATOldWHHEP___HIGELC_23,4.368574375,,
TO,RESBDGAPAOldSHHEP___HIGELC_23,51.49977512,,
TO,RESBDGSDEOldSHFUR___STDPRO_23,29.1024911,,
TO,RESBDGAPAOldSHFUR___STDKER_23,21.65851399,,
TO,RESBDGSDEOldSHFUR___STDELC_23,636.7212772,,
TO,RESBDGAPANewWHHEP___ESRELC_23,162.3246869,,
TO,RESBDGSDEOldSHHEP___HIGELC_23,69.20011907,,
TO,RESBDGAPANewWHHEP___STDELC_23,162.3246869,,
TO,RESBDGSATOldCWA___TPSTDELC_23,52.69914874,,
TO,RESBDGSDEOldSHFUR___STDLFO_23,29.1024911,,
TO,RESBDGAPAOldSHHEP___STDELC_23,51.49977512,,
TO,RESBDGSDENewSHHEP___STDGEO_23,155.8313106,,
TO,RESBDGSDEOldWHHEP___ESRELC_23,7.445436227,,
TO,RESBDGAPANewSHSTV___STDBMA_23,351.6349949,,
TO,RESBDGAPANewSHSTV___HIGBMA_23,351.6349949,,
TO,RESBDGAPANewRAG______STDELC_23,306.3520172,,
TO,RESBDGSATOldSHHEP___STDNGA_23,31.32383872,,
TO,RESBDGSDEOldWHHEP___STDELC_23,7.445436227,,
TO,RESBDGSDENewSHHEP___ESRGEO_23,155.8313106,,
TO,RESBDGAPANewWHHEP___HIGELC_23,162.3246869,,
TO,RESBDGSDEOldRAG______STDELC_23,250.6405405,,
TO,RESBDGAPAOldCDY______HIGELC_23,356.3128262,,
TO,RESBDGSDEOldSHFUR___STDKER_23,29.1024911,,
TO,RESBDGSDENewSHHEP___HIGGEO_23,155.8313106,,
TO,RESBDGSDEOldSCCE___ESRELC_23,363.8683055,,
TO,RESBDGAPAOldREF___FRDSTDELC_23,160.3625094,,
TO,RESBDGSATOldSHFUR___HIGLFO_23,13.17341284,,
TO,RESBDGSDEOldSCCE___STDELC_23,232.1644706,,
TO,RESBDGAPAOldREF___FRDHIGELC_23,160.3625094,,
TO,RESBDGAPAOldREF___FRDESRELC_23,346.1031823,,
TO,RESBDGSDEOldWHHEP___HIGELC_23,7.445436227,,
TO,RESBDGSDEOldSCCE___HIGELC_23,232.1644706,,
TO,RESBDGSDEOldSHHEP___STDELC_23,69.20011907,,
TO,RESBDGSATOldCWA___TPESRELC_23,90.84855545,,
TO,RESBDGSATOldWHSTHBCKSTDELC_23,71.20575214,,
TO,RESBDGAPAOldSHHEP___STDNGA_23,51.49977512,,
TO,RESBDGAPANewCWA___TPSTDELC_23,217.0908843,,
TO,RESBDGSATOldCWA___FRESRELC_23,90.84855545,,
TO,RESBDGSATOldCWA___FRSTDELC_23,52.69914874,,
TO,RESBDGSATOldSHFIR___STDPRO_23,13.17341284,,
TO,RESBDGSATOldSHPST___STDBWP_23,13.17341284,,
TO,RESBDGSATOldCWA___TPHIGELC_23,52.69914874,,
TO,RESBDGSDEOldCWA___TPSTDELC_23,85.1502969,,
TO,RESBDGSATOldSHFIR___HIGPRO_23,13.17341284,,
TO,RESBDGSATOldSHPST___HIGBWP_23,13.17341284,,
TO,RESBDGAPAOldWHHEP___ESRELC_23,12.61586266,,
TO,RESBDGSATOldCWA___FRHIGELC_23,52.69914874,,
TO,RESBDGSDEOldSHHEP___STDNGA_23,69.20011907,,
TO,RESBDGAPAOldWHHEP___STDELC_23,12.61586266,,
TO,RESBDGAPANewWHSTHBCKSTDELC_23,162.3246869,,
TO,RESBDGAPANewCWA___TPESRELC_23,217.0908843,,
TO,RESBDGAPAOldSHFUR___HIGLFO_23,21.65851399,,
TO,RESBDGAPAOldRAG______STDELC_23,456.9636335,,
TO,RESBDGAPANewCWA___FRESRELC_23,217.0908843,,
TO,RESBDGAPANewCWA___FRSTDELC_23,217.0908843,,
TO,RESBDGSDEOldCWA___TPESRELC_23,146.7913933,,
TO,RESBDGAPAOldWHHEP___HIGELC_23,12.61586266,,
TO,RESBDGAPANewCWA___TPHIGELC_23,217.0908843,,
TO,RESBDGSDEOldWHSTHBCKSTDELC_23,121.3571845,,
TO,RESBDGSDEOldCWA___FRESRELC_23,146.7913933,,
TO,RESBDGAPANewSHHEP___STDGEO_23,351.6349949,,
TO,RESBDGSDEOldCWA___FRSTDELC_23,85.1502969,,
TO,RESBDGAPAOldSHFIR___STDPRO_23,21.65851399,,
TO,RESBDGSATOldSHSTV___STDBMA_23,13.17341284,,
TO,RESBDGSATOldSHSTV___HIGBMA_23,13.17341284,,
TO,RESBDGSATOldRAG______HIGELC_23,155.1203414,,
TO,RESBDGAPAOldSHPST___STDBWP_23,21.65851399,,
TO,RESBDGAPANewSHHEP___ESRGEO_23,351.6349949,,
TO,RESBDGAPANewCWA___FRHIGELC_23,217.0908843,,
TO,RESBDGSDEOldCWA___TPHIGELC_23,85.1502969,,
TO,RESBDGAPANewSHHEP___HIGGEO_23,351.6349949,,
TO,RESBDGSDEOldSHFUR___HIGLFO_23,29.1024911,,
TO,RESBDGAPAOldSHFIR___HIGPRO_23,21.65851399,,
TO,RESBDGAPAOldSHPST___HIGBWP_23,21.65851399,,
TO,RESBDGSDEOldCWA___FRHIGELC_23,85.1502969,,
TO,RESBDGAPAOldCWA___TPSTDELC_23,155.2445945,,
TO,RESBDGSDEOldSHFIR___STDPRO_23,29.1024911,,
TO,RESBDGSDEOldSHPST___STDBWP_23,29.1024911,,
TO,RESBDGSDEOldSHFIR___HIGPRO_23,29.1024911,,
TO,RESBDGSDEOldSHPST___HIGBWP_23,29.1024911,,
TO,RESBDGAPANewRAG______HIGELC_23,306.3520172,,
TO,RESBDGSDENewSHBOI___STDHH2_23,155.8313106,,
TO,RESBDGAPAOldWHSTHBCKSTDELC_23,205.6327562,,
TO,RESBDGAPAOldCWA___TPESRELC_23,267.6276086,,
TO,RESBDGSDEOldRAG______HIGELC_23,250.6405405,,
TO,RESBDGAPAOldSHSTV___STDBMA_23,21.65851399,,
TO,RESBDGAPAOldSHSTV___HIGBMA_23,21.65851399,,
TO,RESBDGAPAOldCWA___FRESRELC_23,267.6276086,,
TO,RESBDGAPAOldCWA___FRSTDELC_23,155.2445945,,
TO,RESBDGAPAOldCWA___TPHIGELC_23,155.2445945,,
TO,RESBDGAPAOldCWA___FRHIGELC_23,155.2445945,,
TO,RESBDGSATOldSHHEP___STDGEO_23,31.32383872,,
TO,RESBDGSDEOldSHSTV___STDBMA_23,29.1024911,,
TO,RESBDGSDEOldSHSTV___HIGBMA_23,29.1024911,,
TO,RESBDGSATOldSHHEP___ESRGEO_23,31.32383872,,
TO,RESBDGSATOldSHHEP___HIGGEO_23,31.32383872,,
TO,RESBDGAPAOldRAG______HIGELC_23,456.9636335,,
TO,RESBDGAPAOldSHHEP___STDGEO_23,51.49977512,,
TO,RESBDGAPANewSHBOI___STDHH2_23,351.6349949,,
TO,RESBDGAPAOldSHHEP___ESRGEO_23,51.49977512,,
TO,RESBDGAPAOldSHHEP___HIGGEO_23,51.49977512,,
TO,RESBDGSDEOldSHHEP___STDGEO_23,69.20011907,,
TO,RESBDGSDEOldSHHEP___ESRGEO_23,69.20011907,,
TO,RESBDGSDEOldSHHEP___HIGGEO_23,69.20011907,,
TO,RESBDGSATOldSHBOI___STDHH2_23,13.17341284,,
TO,RESBDGAPAOldSHBOI___STDHH2_23,21.65851399,,
TO,RESBDGSDEOldSHBOI___STDHH2_23,29.1024911,,
TO,RESBDGSDEOldSCZTM___STDETHOS_23,6.110397464,,
TO,RESBDGAPAOldSCZTM___STDETHOS_23,2.569638817,,
TO,RESBDGSATOldSCZTM___STDETHOS_23,0.293069485,,
TO,RESBDGAPANewSCZTM___STDETHOS_23,1.064039918,,
TO,RESBDGSDENewSCZTM___STDETHOS_23,1.03705596,,
TO,RESBDGSATNewSCZTM___STDETHOS_23,0.012500571,,
