"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2025,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,211.15704807916833
2025,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,211.30616644823544
2025,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,114096.01649117417
2025,Residential Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,73.73809674716841
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,73.66083567593228
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,73.60964241538076
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,89.59559459259332
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,167307.72295971558
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,41.33651200110861
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,40.67976277671485
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,31.185410065803676
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,31.547363692718804
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Propane,30.47590919352217
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,57.16213777189409
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,63.81669147950746
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,89.87272050270946
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,1798.0882688816048
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,49.19807884305444
2025,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,28837.43472065585
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,150.53574303953502
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,80.17046221035538
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,2619.491034475438
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,20.78206815404559
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,7.539123272353329
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,18.55647929282536
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,7.150280566672737
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,21.400579468724025
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,7.723239651177029
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,30239.76655594998
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.5366133671768718
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.2209840649484272
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.4997635080919263
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,416.5841297567919
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,43.504042778479985
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,36.229690943518165
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,41.55918792575149
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,16478.647966985733
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,302.77999640614127
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,36.03736685634693
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,36.47236970736932
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,37.11656369090045
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,38.98235437743778
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,74.36217791668186
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,30.476247876208067
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,168.26990930670488
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,41.07180566281488
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,49336.90075876079
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,37.21814356169599
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,39.476502621047544
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,52.33054763230151
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,49.68663468393454
2030,Commercial Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,394.7907817734989
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.1470181320164219
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.8805585653291891
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,1.109384078224894
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,4.572557702887413
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,1173.2152889143435
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,23.078312104565313
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,20.01954846827367
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,20.269138455640384
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,21.13316452113191
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,982.7910826642301
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,4.986223874178258
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,1882.9320382215963
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,9.18591330816875
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,18.887167179882685
2030,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,161.86362586307473
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,49645.648417838085
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,259.15774567512585
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,138.0190235000334
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,4509.635901770978
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,39.9421599250067
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,13.91127102154657
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,35.664682555418416
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,13.193774295725602
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,41.13090965208829
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,14.251004536014323
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,58119.41251080425
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,2.7203949715484863
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,2.161610058572531
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,2.6551565885574995
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,833.4157965711205
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,87.03393594820415
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,72.48090981009202
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,83.14307059707275
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,32967.08765607166
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,605.7399066977086
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,72.0961473554992
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,72.96641153912807
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,74.25518229053513
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,77.98787232883139
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,148.76854233351733
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,60.9706049413774
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,319.06674698258837
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,75.78613577190646
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,93550.67995317068
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,68.67531718233408
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,74.85378298141971
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,96.56088705811264
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,91.68231056408108
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,789.8161508523751
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,2.05902626496043
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,1.5807014407534377
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,1.991468915123715
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,9.147832449940312
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,2347.1277101477804
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,41.4281600681565
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,35.937336087581265
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,36.385378123809396
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,37.93640187208263
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,1764.220281868722
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,8.95083140652461
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,3380.0743106110167
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,16.489745228280498
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,33.90458459947018
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,290.56337270614966
2030,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,112037.39179777908
2030,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,584.8520225833252
2030,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,311.47324900008806
2030,Commercial Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,10177.082191366973
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,High,Electricity,92.5324074112707
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,83.89339351737713
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,High,Electricity,108672.48183552995
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,Standard,Electricity,138407.49459617984
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,High,Electricity,220.25983080260863
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,Standard,Electricity,216.673749465339
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,59.391937555590786
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Incandescent,100W,Standard,Electricity,63.17377199259412
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,140.4545322925145
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,105975.56178766822
2030,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,623.0372802206074
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,276.2885127297489
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,116.6330650163694
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Electricity,286.78907722757816
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,115.88502357256885
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,261.98753502033526
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,113.79182329569953
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Energy Star,Electricity,174.27763157761308
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,High,Electricity,163.0919589562895
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Standard,Electricity,198.3976508359052
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Energy Star,Electricity,328.98208727718736
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,High,Electricity,152.01663520796964
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Standard,Electricity,13277.947240505591
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,26931.567778194174
2030,Commercial Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,176.502806405566
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,177.00394990883967
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,177.2633891544892
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,1130.297566249158
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,622.6906676970563
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,164.3100258742953
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,188.48052703625464
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,49370.50017989631
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Propane,4785.2231449801675
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,199.7350779271264
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,161.71281971351183
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,164.56907573293498
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,172.8417017053076
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,192.4070764872643
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,429.3705166571261
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,2072.2899595200483
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,1475.345547106033
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,743894.3713823409
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,1385.6806155440613
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,500.8961679643472
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,1845.490686701107
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,1103.4841009461697
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1000W,Standard,Electricity,228.34498151395482
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1500W,Standard,Electricity,225.7122672419164
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Plinthe,500W,Standard,Electricity,238.0510441376392
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,490.5008277036578
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,491.04073315894885
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,810199.6623182651
2030,Commercial Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2030,Commercial Building,InvestmentCosts,Discounted,Street Lighting,Light Emitting Diode,___,High,Electricity,64963.305041204556
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,175.23753856569292
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,179.9617051335869
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,176.17785177552148
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,333.6079288088405
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,85596.27850365934
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,System,___,Energy Star,Propane,103.1838316738361
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,86.59283664649128
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Kerosene,87.67241668991221
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,91.40968719159152
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,7370.559040865552
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Electricity,145.8972988679557
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,14343.120182027564
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,156.69551867384016
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,134.0684196254292
2030,Commercial Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2030,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,148936.94525351425
2030,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,777.4732370253777
2030,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,414.0570705001
2030,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,13528.907705312939
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,High,Electricity,123.00798756242993
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,111.52371147644666
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,High,Electricity,144463.80103988363
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,Standard,Electricity,183992.05046253078
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,High,Electricity,292.80248170188764
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,Standard,Electricity,288.03532324493614
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Halogen,100W,Standard,Electricity,78.9526925812683
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Incandescent,100W,Standard,Electricity,83.98007548856106
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,186.71328072698722
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,140878.64944829285
2030,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,828.2348223760995
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,367.2842292587285
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,155.04620502453466
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,381.24315827920225
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,154.0517958743844
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,348.2732196305939
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,151.26919936764475
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Energy Star,Electricity,231.676029374522
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,High,Electricity,216.80635163485474
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Standard,Electricity,263.73998525694697
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Energy Star,Electricity,437.3324506752806
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,High,Electricity,202.0833662074024
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Standard,Electricity,17651.043723042418
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,35801.48887267944
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,0.0
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,234.634066296057
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,235.30026158419744
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,235.64514723447803
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,1502.561457771889
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,827.7740528989103
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,218.4255893105192
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,250.5566533289169
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,65630.69136510899
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,6361.238030747231
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,265.51789441985676
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,214.97299240895185
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,218.7699573290446
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,229.76717550575765
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,255.77641318976572
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,570.7838437390611
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,2754.7993691920537
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,1961.2511095934235
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,988896.2380072594
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,1842.055002035784
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,665.866492862072
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,2453.303678000488
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,1466.916968465174
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,1000W,Standard,Electricity,303.5504795759872
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,1500W,Standard,Electricity,300.05067995453163
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,500W,Standard,Electricity,316.4532372572805
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,652.0474437173684
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,652.7651672197317
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,1077039.1992783176
