"Discounted and undiscounted Cost breakdown, per subsectors, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Costs
2025,Long distance transportation,Discounted,InvestmentCosts,69139.55905620696
2025,Long distance transportation,Undiscounted,FixedCosts,39571.04586620172
2025,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2025,Long distance transportation,Undiscounted,InvestmentCosts,79282.97424004572
2025,Passenger transportation,Discounted,FixedCosts,2184515.595505652
2025,Passenger transportation,Discounted,FixedSubsidies,0.0
2025,Passenger transportation,Discounted,InvestmentCosts,7201509.640092871
2025,Passenger transportation,Discounted,VariableCosts,236.85416336573527
2025,Passenger transportation,Discounted,VariableSubsidies,0.0
2025,Passenger transportation,Undiscounted,FixedCosts,3477020.8952707527
2025,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2025,Passenger transportation,Undiscounted,InvestmentCosts,8257617.627949865
2025,Passenger transportation,Undiscounted,VariableCosts,376.99870399807713
2025,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2025,Public building,Discounted,FixedCosts,10498.69117851891
2025,Public building,Discounted,FixedSubsidies,0.0
2025,Public building,Discounted,InvestmentCosts,45309.27380947725
2025,Public building,Undiscounted,FixedCosts,18037.056432925478
2025,Public building,Undiscounted,FixedSubsidies,0.0
2025,Public building,Undiscounted,InvestmentCosts,51956.56491461907
2025,Public transportation,Discounted,FixedCosts,11877.632032339996
2025,Public transportation,Discounted,FixedSubsidies,0.0
2025,Public transportation,Discounted,InvestmentCosts,148238.6678751428
2025,Public transportation,Undiscounted,FixedCosts,18729.195574767975
2025,Public transportation,Undiscounted,FixedSubsidies,0.0
2025,Public transportation,Undiscounted,InvestmentCosts,169750.99539598322
2025,Residential building,Discounted,FixedCosts,28441.09074369082
2025,Residential building,Discounted,FixedSubsidies,0.0
2025,Residential building,Discounted,InvestmentCosts,1407976.0153292257
2025,Residential building,Undiscounted,FixedCosts,47276.953227062244
2025,Residential building,Undiscounted,FixedSubsidies,0.0
2025,Residential building,Undiscounted,InvestmentCosts,1614539.1679921017
2025,Solid waste,Discounted,FixedCosts,123124.64476143042
2025,Solid waste,Discounted,FixedSubsidies,0.0
2025,Solid waste,Discounted,InvestmentCosts,74379.85607744871
2025,Solid waste,Undiscounted,FixedCosts,226825.1694375108
2025,Solid waste,Undiscounted,FixedSubsidies,0.0
2025,Solid waste,Undiscounted,InvestmentCosts,85292.07148360128
2025,Charging Station Energy,Discounted,FixedCosts,376.2265755418686
2025,Charging Station Energy,Discounted,FixedSubsidies,0.0
2025,Charging Station Energy,Discounted,InvestmentCosts,623.6125316312566
2025,Charging Station Energy,Undiscounted,FixedCosts,592.6009041133182
2025,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2025,Charging Station Energy,Undiscounted,InvestmentCosts,715.1022794475284
2025,Water waste,Discounted,FixedCosts,405.9900966932877
2025,Water waste,Discounted,FixedSubsidies,0.0
2025,Water waste,Discounted,InvestmentCosts,91.80410880541078
2025,Water waste,Undiscounted,FixedCosts,743.9823392505359
2025,Water waste,Undiscounted,FixedSubsidies,0.0
2025,Water waste,Undiscounted,InvestmentCosts,105.27262384813135
2030,Commercial building,Discounted,FixedCosts,134033.3758489549
2030,Commercial building,Discounted,FixedSubsidies,0.0
2030,Commercial building,Discounted,InvestmentCosts,2316270.957361768
2030,Commercial building,Undiscounted,FixedCosts,251068.36902603172
2030,Commercial building,Undiscounted,FixedSubsidies,0.0
2030,Commercial building,Undiscounted,InvestmentCosts,3079135.592441848
2030,District Energy,Discounted,FixedCosts,9883.800012888865
2030,District Energy,Discounted,FixedSubsidies,0.0
2030,District Energy,Discounted,InvestmentCosts,51109.905706173886
2030,District Energy,Discounted,VariableCosts,2284.586755266303
2030,District Energy,Discounted,VariableSubsidies,0.0
2030,District Energy,Undiscounted,FixedCosts,19676.36784018609
2030,District Energy,Undiscounted,FixedSubsidies,0.0
2030,District Energy,Undiscounted,InvestmentCosts,67942.97069867696
2030,District Energy,Undiscounted,VariableCosts,4351.214020331869
2030,District Energy,Undiscounted,VariableSubsidies,0.0
2030,Electricity energy,Discounted,FixedCosts,1032040.612493851
2030,Electricity energy,Discounted,FixedSubsidies,0.0
2030,Electricity energy,Discounted,InvestmentCosts,2855302.8395922217
2030,Electricity energy,Undiscounted,FixedCosts,2055896.8043536213
2030,Electricity energy,Undiscounted,FixedSubsidies,0.0
2030,Electricity energy,Undiscounted,InvestmentCosts,3795697.810157167
2030,Freight transportation,Discounted,FixedCosts,461839.28015730175
2030,Freight transportation,Discounted,FixedSubsidies,0.0
2030,Freight transportation,Discounted,InvestmentCosts,4009557.0152565544
2030,Freight transportation,Undiscounted,FixedCosts,851843.6111481232
2030,Freight transportation,Undiscounted,FixedSubsidies,0.0
2030,Freight transportation,Undiscounted,InvestmentCosts,5328133.677952912
2030,Industrial building,Discounted,InvestmentCosts,113.69891894362178
2030,Industrial building,Undiscounted,InvestmentCosts,151.14569693531223
2030,Long distance transportation,Discounted,FixedCosts,1532.6594911227248
2030,Long distance transportation,Discounted,FixedSubsidies,0.0
2030,Long distance transportation,Discounted,InvestmentCosts,4988.200857212038
2030,Long distance transportation,Undiscounted,FixedCosts,3066.2296986975134
2030,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2030,Long distance transportation,Undiscounted,InvestmentCosts,6631.066522193436
2030,Passenger transportation,Discounted,FixedCosts,1779364.9219578337
2030,Passenger transportation,Discounted,FixedSubsidies,0.0
2030,Passenger transportation,Discounted,InvestmentCosts,6802616.314836267
2030,Passenger transportation,Discounted,VariableCosts,307.2596385562562
2030,Passenger transportation,Discounted,VariableSubsidies,0.0
2030,Passenger transportation,Undiscounted,FixedCosts,3283135.030535608
2030,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2030,Passenger transportation,Undiscounted,InvestmentCosts,9041830.95878168
2030,Passenger transportation,Undiscounted,VariableCosts,566.9580431471188
2030,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2030,Public building,Discounted,FixedCosts,24099.72760913303
2030,Public building,Discounted,FixedSubsidies,0.0
2030,Public building,Discounted,InvestmentCosts,631902.0183516762
2030,Public building,Undiscounted,FixedCosts,45087.16212397
2030,Public building,Undiscounted,FixedSubsidies,0.0
2030,Public building,Undiscounted,InvestmentCosts,840019.1650542718
2030,Public transportation,Discounted,FixedCosts,15192.531368877579
2030,Public transportation,Discounted,FixedSubsidies,0.0
2030,Public transportation,Discounted,InvestmentCosts,243528.5578391047
2030,Public transportation,Undiscounted,FixedCosts,27602.66678769118
2030,Public transportation,Undiscounted,FixedSubsidies,0.0
2030,Public transportation,Undiscounted,InvestmentCosts,295383.7200071945
2030,Residential building,Discounted,FixedCosts,116040.0524920379
2030,Residential building,Discounted,FixedSubsidies,0.0
2030,Residential building,Discounted,InvestmentCosts,7669139.844568174
2030,Residential building,Undiscounted,FixedCosts,221555.6242456718
2030,Residential building,Undiscounted,FixedSubsidies,0.0
2030,Residential building,Undiscounted,InvestmentCosts,10194973.685514133
2030,Solid waste,Discounted,FixedCosts,5070.292645414349
2030,Solid waste,Discounted,FixedSubsidies,0.0
2030,Solid waste,Discounted,InvestmentCosts,2734.296819402611
2030,Solid waste,Undiscounted,FixedCosts,10138.869455067897
2030,Solid waste,Undiscounted,FixedSubsidies,0.0
2030,Solid waste,Undiscounted,InvestmentCosts,3634.8384156716656
2030,Charging Station Energy,Discounted,FixedCosts,97450.44261427311
2030,Charging Station Energy,Discounted,FixedSubsidies,0.0
2030,Charging Station Energy,Discounted,InvestmentCosts,203913.64952451392
2030,Charging Station Energy,Undiscounted,FixedCosts,177993.91252602555
2030,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2030,Charging Station Energy,Undiscounted,InvestmentCosts,271072.6800075228
2030,Water waste,Discounted,FixedCosts,598924.3862248887
2030,Water waste,Discounted,FixedSubsidies,0.0
2030,Water waste,Discounted,InvestmentCosts,112536.38841662426
2030,Water waste,Undiscounted,FixedCosts,1198200.6535273502
2030,Water waste,Undiscounted,FixedSubsidies,0.0
2030,Water waste,Undiscounted,InvestmentCosts,149600.28658010252
2035,Commercial building,Discounted,FixedCosts,129757.16441865877
2035,Commercial building,Discounted,FixedSubsidies,0.0
2035,Commercial building,Discounted,InvestmentCosts,2783551.5191537063
2035,Commercial building,Undiscounted,FixedCosts,277881.4382267484
2035,Commercial building,Undiscounted,FixedSubsidies,0.0
2035,Commercial building,Undiscounted,InvestmentCosts,4289679.440650158
2035,District Energy,Discounted,FixedCosts,16580.613640217965
2035,District Energy,Discounted,FixedSubsidies,0.0
2035,District Energy,Discounted,InvestmentCosts,83897.6189429893
2035,District Energy,Discounted,VariableCosts,3217.6129384885116
2035,District Energy,Discounted,VariableSubsidies,0.0
2035,District Energy,Undiscounted,FixedCosts,35889.16636139769
2035,District Energy,Undiscounted,FixedSubsidies,0.0
2035,District Energy,Undiscounted,InvestmentCosts,129293.05910912823
2035,District Energy,Undiscounted,VariableCosts,6887.2287474153445
2035,District Energy,Undiscounted,VariableSubsidies,0.0
2035,Electricity energy,Discounted,FixedCosts,1468544.6814903012
2035,Electricity energy,Discounted,FixedSubsidies,0.0
2035,Electricity energy,Discounted,InvestmentCosts,3001967.1791366832
2035,Electricity energy,Undiscounted,FixedCosts,3179263.369700541
2035,Electricity energy,Undiscounted,FixedSubsidies,0.0
2035,Electricity energy,Undiscounted,InvestmentCosts,4626275.749250159
2035,Freight transportation,Discounted,FixedCosts,404527.13548657903
2035,Freight transportation,Discounted,FixedSubsidies,0.0
2035,Freight transportation,Discounted,InvestmentCosts,9134560.194896063
2035,Freight transportation,Undiscounted,FixedCosts,864239.7947461372
2035,Freight transportation,Undiscounted,FixedSubsidies,0.0
2035,Freight transportation,Undiscounted,InvestmentCosts,10951052.9016573
2035,Industrial building,Discounted,InvestmentCosts,97.34855857334728
2035,Industrial building,Undiscounted,InvestmentCosts,150.02205183397496
2035,Long distance transportation,Discounted,FixedCosts,1163.2961264715311
2035,Long distance transportation,Discounted,FixedSubsidies,0.0
2035,Long distance transportation,Discounted,InvestmentCosts,3771.0910404673236
2035,Long distance transportation,Undiscounted,FixedCosts,2522.6242495205097
2035,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2035,Long distance transportation,Undiscounted,InvestmentCosts,5811.558217550449
2035,Passenger transportation,Discounted,FixedCosts,1912516.6163069124
2035,Passenger transportation,Discounted,FixedSubsidies,0.0
2035,Passenger transportation,Discounted,InvestmentCosts,15721044.760197382
2035,Passenger transportation,Discounted,VariableCosts,440.1758970570948
2035,Passenger transportation,Discounted,VariableSubsidies,0.0
2035,Passenger transportation,Undiscounted,FixedCosts,4090862.60750524
2035,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2035,Passenger transportation,Undiscounted,InvestmentCosts,18587705.927028056
2035,Passenger transportation,Undiscounted,VariableCosts,941.5822516076173
2035,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2035,Public building,Discounted,FixedCosts,22162.397692941857
2035,Public building,Discounted,FixedSubsidies,0.0
2035,Public building,Discounted,InvestmentCosts,602769.7530376314
2035,Public building,Undiscounted,FixedCosts,47642.95165628092
2035,Public building,Undiscounted,FixedSubsidies,0.0
2035,Public building,Undiscounted,InvestmentCosts,928917.2480764601
2035,Public transportation,Discounted,FixedCosts,25289.395419003453
2035,Public transportation,Discounted,FixedSubsidies,0.0
2035,Public transportation,Discounted,InvestmentCosts,336032.5189837646
2035,Public transportation,Undiscounted,FixedCosts,53674.80181802739
2035,Public transportation,Undiscounted,FixedSubsidies,0.0
2035,Public transportation,Undiscounted,InvestmentCosts,446884.219126734
2035,Residential building,Discounted,FixedCosts,87961.15347880499
2035,Residential building,Discounted,FixedSubsidies,0.0
2035,Residential building,Discounted,InvestmentCosts,6960289.838712416
2035,Residential building,Undiscounted,FixedCosts,189948.22669878832
2035,Residential building,Undiscounted,FixedSubsidies,0.0
2035,Residential building,Undiscounted,InvestmentCosts,10726373.13038439
2035,Solid waste,Discounted,FixedCosts,644.6041427913945
2035,Solid waste,Discounted,FixedSubsidies,0.0
2035,Solid waste,Discounted,InvestmentCosts,504.55426592473145
2035,Solid waste,Undiscounted,FixedCosts,1396.4657260271617
2035,Solid waste,Undiscounted,FixedSubsidies,0.0
2035,Solid waste,Undiscounted,InvestmentCosts,777.5591888048496
2035,Charging Station Energy,Discounted,FixedCosts,1332964.6486983253
2035,Charging Station Energy,Discounted,FixedSubsidies,0.0
2035,Charging Station Energy,Discounted,InvestmentCosts,2053623.9153112255
2035,Charging Station Energy,Undiscounted,FixedCosts,2814437.56050063
2035,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2035,Charging Station Energy,Undiscounted,InvestmentCosts,3164801.595271508
2035,Water waste,Discounted,FixedCosts,10410.429455299973
2035,Water waste,Discounted,FixedSubsidies,0.0
2035,Water waste,Discounted,InvestmentCosts,1966.4576953367011
2035,Water waste,Undiscounted,FixedCosts,22573.735633031036
2035,Water waste,Undiscounted,FixedSubsidies,0.0
2035,Water waste,Undiscounted,InvestmentCosts,3030.4713559456018
2040,Commercial building,Discounted,FixedCosts,63313.31947747314
2040,Commercial building,Discounted,FixedSubsidies,0.0
2040,Commercial building,Discounted,InvestmentCosts,1272709.3688948671
2040,Commercial building,Undiscounted,FixedCosts,147750.88188695651
2040,Commercial building,Undiscounted,FixedSubsidies,0.0
2040,Commercial building,Undiscounted,InvestmentCosts,2273740.7236420307
2040,District Energy,Discounted,FixedCosts,24680.55870242613
2040,District Energy,Discounted,FixedSubsidies,0.0
2040,District Energy,Discounted,InvestmentCosts,117710.98990475583
2040,District Energy,Discounted,VariableCosts,3906.971625378512
2040,District Energy,Discounted,VariableSubsidies,0.0
2040,District Energy,Undiscounted,FixedCosts,57898.42797266521
2040,District Energy,Undiscounted,FixedSubsidies,0.0
2040,District Energy,Undiscounted,InvestmentCosts,210294.8857829676
2040,District Energy,Undiscounted,VariableCosts,9061.823471494394
2040,District Energy,Undiscounted,VariableSubsidies,0.0
2040,Electricity energy,Discounted,FixedCosts,264073.5359730331
2040,Electricity energy,Discounted,FixedSubsidies,0.0
2040,Electricity energy,Discounted,InvestmentCosts,638047.9957657343
2040,Electricity energy,Undiscounted,FixedCosts,617948.5551389847
2040,Electricity energy,Undiscounted,FixedSubsidies,0.0
2040,Electricity energy,Undiscounted,InvestmentCosts,1139895.5229428872
2040,Freight transportation,Discounted,FixedCosts,155057.67106053123
2040,Freight transportation,Discounted,FixedSubsidies,0.0
2040,Freight transportation,Discounted,InvestmentCosts,3044814.5308775017
2040,Freight transportation,Undiscounted,FixedCosts,363727.1418219944
2040,Freight transportation,Undiscounted,FixedSubsidies,0.0
2040,Freight transportation,Undiscounted,InvestmentCosts,4210882.976036451
2040,Industrial building,Discounted,InvestmentCosts,70.83559024004305
2040,Industrial building,Undiscounted,InvestmentCosts,126.55031081594107
2040,Long distance transportation,Discounted,FixedCosts,964.0438361029551
2040,Long distance transportation,Discounted,FixedSubsidies,0.0
2040,Long distance transportation,Discounted,InvestmentCosts,3117.615848077862
2040,Long distance transportation,Undiscounted,FixedCosts,2261.93810159114
2040,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2040,Long distance transportation,Undiscounted,InvestmentCosts,5569.732012424571
2040,Passenger transportation,Discounted,FixedCosts,706377.5573193657
2040,Passenger transportation,Discounted,FixedSubsidies,0.0
2040,Passenger transportation,Discounted,InvestmentCosts,4652028.83854331
2040,Passenger transportation,Discounted,VariableCosts,211.08978452010138
2040,Passenger transportation,Discounted,VariableSubsidies,0.0
2040,Passenger transportation,Undiscounted,FixedCosts,1657321.6232375836
2040,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2040,Passenger transportation,Undiscounted,InvestmentCosts,6749432.048248848
2040,Passenger transportation,Undiscounted,VariableCosts,495.2798238425671
2040,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2040,Public building,Discounted,FixedCosts,13176.293380199619
2040,Public building,Discounted,FixedSubsidies,0.0
2040,Public building,Discounted,InvestmentCosts,308426.84897434176
2040,Public building,Undiscounted,FixedCosts,30803.379071969684
2040,Public building,Undiscounted,FixedSubsidies,0.0
2040,Public building,Undiscounted,InvestmentCosts,551015.5766249256
2040,Public transportation,Discounted,FixedCosts,8745.048463040417
2040,Public transportation,Discounted,FixedSubsidies,0.0
2040,Public transportation,Discounted,InvestmentCosts,159527.6476344775
2040,Public transportation,Undiscounted,FixedCosts,20423.195383813978
2040,Public transportation,Undiscounted,FixedSubsidies,0.0
2040,Public transportation,Undiscounted,InvestmentCosts,267457.2643458664
2040,Residential building,Discounted,FixedCosts,54255.10391303232
2040,Residential building,Discounted,FixedSubsidies,0.0
2040,Residential building,Discounted,InvestmentCosts,3506794.169970731
2040,Residential building,Undiscounted,FixedCosts,127298.86562291996
2040,Residential building,Undiscounted,FixedSubsidies,0.0
2040,Residential building,Undiscounted,InvestmentCosts,6265012.978270573
2040,Solid waste,Discounted,FixedCosts,365.17491263440434
2040,Solid waste,Discounted,FixedSubsidies,0.0
2040,Solid waste,Discounted,InvestmentCosts,323.81045946343573
2040,Solid waste,Undiscounted,FixedCosts,856.2258671491895
2040,Solid waste,Undiscounted,FixedSubsidies,0.0
2040,Solid waste,Undiscounted,InvestmentCosts,578.4989459632627
2040,Charging Station Energy,Discounted,FixedCosts,283656.76824138797
2040,Charging Station Energy,Discounted,FixedSubsidies,0.0
2040,Charging Station Energy,Discounted,InvestmentCosts,498878.77640134015
2040,Charging Station Energy,Undiscounted,FixedCosts,661113.3361136967
2040,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2040,Charging Station Energy,Undiscounted,InvestmentCosts,891264.7441649608
2040,Water waste,Discounted,FixedCosts,5876.017770313412
2040,Water waste,Discounted,FixedSubsidies,0.0
2040,Water waste,Discounted,InvestmentCosts,1119.6895713616914
2040,Water waste,Undiscounted,FixedCosts,13786.203327937339
2040,Water waste,Undiscounted,FixedSubsidies,0.0
2040,Water waste,Undiscounted,InvestmentCosts,2000.3653924957223
2045,Commercial building,Discounted,FixedCosts,18398.778318000266
2045,Commercial building,Discounted,FixedSubsidies,0.0
2045,Commercial building,Discounted,InvestmentCosts,543038.1303642045
2045,Commercial building,Undiscounted,FixedCosts,46623.87277571073
2045,Commercial building,Undiscounted,FixedSubsidies,0.0
2045,Commercial building,Undiscounted,InvestmentCosts,1124677.8656614255
2045,District Energy,Discounted,FixedCosts,26350.418545615245
2045,District Energy,Discounted,FixedSubsidies,0.0
2045,District Energy,Discounted,InvestmentCosts,102547.9622477054
2045,District Energy,Discounted,VariableCosts,1702.757394551672
2045,District Energy,Discounted,VariableSubsidies,0.0
2045,District Energy,Undiscounted,FixedCosts,66773.57836800415
2045,District Energy,Undiscounted,FixedSubsidies,0.0
2045,District Energy,Undiscounted,InvestmentCosts,212385.49718658975
2045,District Energy,Undiscounted,VariableCosts,4297.685952309815
2045,District Energy,Undiscounted,VariableSubsidies,0.0
2045,Electricity energy,Discounted,FixedCosts,18419.881115800647
2045,Electricity energy,Discounted,FixedSubsidies,0.0
2045,Electricity energy,Discounted,InvestmentCosts,7436.861373339522
2045,Electricity energy,Undiscounted,FixedCosts,46677.032560104206
2045,Electricity energy,Undiscounted,FixedSubsidies,0.0
2045,Electricity energy,Undiscounted,InvestmentCosts,15402.368469001944
2045,Freight transportation,Discounted,FixedCosts,145452.20346316168
2045,Freight transportation,Discounted,FixedSubsidies,0.0
2045,Freight transportation,Discounted,InvestmentCosts,1413792.3740406306
2045,Freight transportation,Undiscounted,FixedCosts,368586.7024430948
2045,Freight transportation,Undiscounted,FixedSubsidies,0.0
2045,Freight transportation,Undiscounted,InvestmentCosts,2628346.9540764512
2045,Industrial building,Discounted,InvestmentCosts,47.665227199915506
2045,Industrial building,Undiscounted,InvestmentCosts,98.7187142043121
2045,Long distance transportation,Discounted,FixedCosts,1721.7837900515897
2045,Long distance transportation,Discounted,FixedSubsidies,0.0
2045,Long distance transportation,Discounted,InvestmentCosts,5501.175673521635
2045,Long distance transportation,Undiscounted,FixedCosts,4363.12819183808
2045,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2045,Long distance transportation,Undiscounted,InvestmentCosts,11393.39978018733
2045,Passenger transportation,Discounted,FixedCosts,348798.65807450964
2045,Passenger transportation,Discounted,FixedSubsidies,0.0
2045,Passenger transportation,Discounted,InvestmentCosts,2269779.787159856
2045,Passenger transportation,Discounted,VariableCosts,133.96785867445362
2045,Passenger transportation,Discounted,VariableSubsidies,0.0
2045,Passenger transportation,Undiscounted,FixedCosts,883881.7435228525
2045,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2045,Passenger transportation,Undiscounted,InvestmentCosts,3764468.921657072
2045,Passenger transportation,Undiscounted,VariableCosts,339.4840914852331
2045,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2045,Public building,Discounted,FixedCosts,3509.43934020087
2045,Public building,Discounted,FixedSubsidies,0.0
2045,Public building,Discounted,InvestmentCosts,135150.1822400983
2045,Public building,Undiscounted,FixedCosts,8893.180323365239
2045,Public building,Undiscounted,FixedSubsidies,0.0
2045,Public building,Undiscounted,InvestmentCosts,279907.4503361354
2045,Public transportation,Discounted,FixedCosts,5412.438788843507
2045,Public transportation,Discounted,FixedSubsidies,0.0
2045,Public transportation,Discounted,InvestmentCosts,91100.94162164288
2045,Public transportation,Undiscounted,FixedCosts,13715.52247305887
2045,Public transportation,Undiscounted,FixedSubsidies,0.0
2045,Public transportation,Undiscounted,InvestmentCosts,173999.75347863528
2045,Residential building,Discounted,FixedCosts,23140.94943560295
2045,Residential building,Discounted,FixedSubsidies,0.0
2045,Residential building,Discounted,InvestmentCosts,2001511.842149241
2045,Residential building,Undiscounted,FixedCosts,58640.887114725
2045,Residential building,Undiscounted,FixedSubsidies,0.0
2045,Residential building,Undiscounted,InvestmentCosts,4145300.193219834
2045,Solid waste,Discounted,FixedCosts,41960.73385874232
2045,Solid waste,Discounted,FixedSubsidies,0.0
2045,Solid waste,Discounted,InvestmentCosts,5246.471105061544
2045,Solid waste,Undiscounted,FixedCosts,106278.40827086785
2045,Solid waste,Undiscounted,FixedSubsidies,0.0
2045,Solid waste,Undiscounted,InvestmentCosts,10865.885091232089
2045,Charging Station Energy,Discounted,FixedCosts,106974.18163229203
2045,Charging Station Energy,Discounted,FixedSubsidies,0.0
2045,Charging Station Energy,Discounted,InvestmentCosts,209865.89444685288
2045,Charging Station Energy,Undiscounted,FixedCosts,270639.8458167458
2045,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2045,Charging Station Energy,Undiscounted,InvestmentCosts,434650.0053013053
2045,Water waste,Discounted,FixedCosts,3718.8824440893195
2045,Water waste,Discounted,FixedSubsidies,0.0
2045,Water waste,Discounted,InvestmentCosts,769.2700142519177
2045,Water waste,Undiscounted,FixedCosts,9423.103539282158
2045,Water waste,Undiscounted,FixedSubsidies,0.0
2045,Water waste,Undiscounted,InvestmentCosts,1593.2232183510241
2050,Commercial building,Discounted,FixedCosts,4681.368218649308
2050,Commercial building,Discounted,FixedSubsidies,0.0
2050,Commercial building,Discounted,InvestmentCosts,107917.49553472869
2050,Commercial building,Undiscounted,FixedCosts,12789.054626743105
2050,Commercial building,Undiscounted,FixedSubsidies,0.0
2050,Commercial building,Undiscounted,InvestmentCosts,259105.00623694423
2050,District Energy,Discounted,FixedCosts,5046.267084561345
2050,District Energy,Discounted,FixedSubsidies,0.0
2050,District Energy,Discounted,InvestmentCosts,14060.05048790582
2050,District Energy,Discounted,VariableCosts,237.9995351493151
2050,District Energy,Discounted,VariableSubsidies,0.0
2050,District Energy,Undiscounted,FixedCosts,13785.923770852456
2050,District Energy,Undiscounted,FixedSubsidies,0.0
2050,District Energy,Undiscounted,InvestmentCosts,33757.54275346607
2050,District Energy,Undiscounted,VariableCosts,650.1921904024609
2050,District Energy,Undiscounted,VariableSubsidies,0.0
2050,Electricity energy,Discounted,FixedCosts,11812.80477655699
2050,Electricity energy,Discounted,FixedSubsidies,0.0
2050,Electricity energy,Discounted,InvestmentCosts,4666.331574488016
2050,Electricity energy,Undiscounted,FixedCosts,32271.463923858584
2050,Electricity energy,Undiscounted,FixedSubsidies,0.0
2050,Electricity energy,Undiscounted,InvestmentCosts,11203.65021186281
2050,Freight transportation,Discounted,FixedCosts,39702.831674247995
2050,Freight transportation,Discounted,FixedSubsidies,0.0
2050,Freight transportation,Discounted,InvestmentCosts,414638.56158642046
2050,Freight transportation,Undiscounted,FixedCosts,108464.37609747481
2050,Freight transportation,Undiscounted,FixedSubsidies,0.0
2050,Freight transportation,Undiscounted,InvestmentCosts,782355.9943044885
2050,Industrial building,Discounted,InvestmentCosts,17.71009843060147
2050,Industrial building,Undiscounted,InvestmentCosts,42.52114211491486
2050,Long distance transportation,Discounted,FixedCosts,708.504264965104
2050,Long distance transportation,Discounted,FixedSubsidies,0.0
2050,Long distance transportation,Discounted,InvestmentCosts,2267.505649269705
2050,Long distance transportation,Undiscounted,FixedCosts,1935.5665533469917
2050,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2050,Long distance transportation,Undiscounted,InvestmentCosts,5444.178096287121
2050,Passenger transportation,Discounted,FixedCosts,102486.40993763709
2050,Passenger transportation,Discounted,FixedSubsidies,0.0
2050,Passenger transportation,Discounted,InvestmentCosts,725319.8229072366
2050,Passenger transportation,Discounted,VariableCosts,30.243253299050377
2050,Passenger transportation,Discounted,VariableSubsidies,0.0
2050,Passenger transportation,Undiscounted,FixedCosts,279983.16602606385
2050,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2050,Passenger transportation,Undiscounted,InvestmentCosts,1358694.968790137
2050,Passenger transportation,Undiscounted,VariableCosts,82.62170384101523
2050,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2050,Public building,Discounted,FixedCosts,1274.3760891979177
2050,Public building,Discounted,FixedSubsidies,0.0
2050,Public building,Discounted,InvestmentCosts,30667.898095578777
2050,Public building,Undiscounted,FixedCosts,3481.4747865464446
2050,Public building,Undiscounted,FixedSubsidies,0.0
2050,Public building,Undiscounted,InvestmentCosts,73632.23069582587
2050,Public transportation,Discounted,FixedCosts,1460.7710109534187
2050,Public transportation,Discounted,FixedSubsidies,0.0
2050,Public transportation,Discounted,InvestmentCosts,21604.709537610277
2050,Public transportation,Undiscounted,FixedCosts,3990.6880603457903
2050,Public transportation,Undiscounted,FixedSubsidies,0.0
2050,Public transportation,Undiscounted,InvestmentCosts,46240.77429561062
2050,Residential building,Discounted,FixedCosts,2402.613292752869
2050,Residential building,Discounted,FixedSubsidies,0.0
2050,Residential building,Discounted,InvestmentCosts,217165.67181365466
2050,Residential building,Undiscounted,FixedCosts,6563.7119775254805
2050,Residential building,Undiscounted,FixedSubsidies,0.0
2050,Residential building,Undiscounted,InvestmentCosts,521404.91651438945
2050,Solid waste,Discounted,FixedCosts,101.14396383139872
2050,Solid waste,Discounted,FixedSubsidies,0.0
2050,Solid waste,Discounted,InvestmentCosts,96.98185527031342
2050,Solid waste,Undiscounted,FixedCosts,276.3157303994996
2050,Solid waste,Undiscounted,FixedSubsidies,0.0
2050,Solid waste,Undiscounted,InvestmentCosts,232.84903055036546
2050,Charging Station Energy,Discounted,FixedCosts,37325.77312964455
2050,Charging Station Energy,Discounted,FixedSubsidies,0.0
2050,Charging Station Energy,Discounted,InvestmentCosts,64964.19290181527
2050,Charging Station Energy,Undiscounted,FixedCosts,101970.4772717441
2050,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2050,Charging Station Energy,Undiscounted,InvestmentCosts,155976.07712816173
2050,Water waste,Discounted,FixedCosts,565.4908359670561
2050,Water waste,Discounted,FixedSubsidies,0.0
2050,Water waste,Discounted,InvestmentCosts,113.0997675558521
2050,Water waste,Undiscounted,FixedCosts,1544.8674093387065
